ratio,trial,C,s,val-acc,val-f,test-acc,test-f
0.03,3.0,125.0,0.0,0.8128898128898129,0.6311475409836065,0.8132780082987552,0.5263157894736842
0.03,3.0,125.0,0.5,0.8066528066528067,0.6141078838174273,0.7946058091286307,0.48704663212435234
0.03,3.0,25.0,-1.0,0.7983367983367984,0.6072874493927125,0.7987551867219918,0.5402843601895735
0.03,3.0,25.0,0.0,0.8128898128898129,0.6311475409836065,0.8132780082987552,0.5263157894736842
0.03,3.0,25.0,0.5,0.8066528066528067,0.6141078838174273,0.7946058091286307,0.48704663212435234
0.03,3.0,5.0,-1.0,0.8045738045738046,0.6115702479338843,0.8008298755186722,0.5596330275229358
0.03,3.0,5.0,0.0,0.8191268191268192,0.6390041493775934,0.8070539419087137,0.5230769230769231
0.03,3.0,5.0,0.5,0.8024948024948025,0.6058091286307052,0.7925311203319502,0.4897959183673469
0.03,3.0,1.0,-1.0,0.8087318087318087,0.6134453781512605,0.8049792531120332,0.5154639175257731
0.03,3.0,1.0,0.0,0.8087318087318087,0.6134453781512605,0.8008298755186722,0.5051546391752577
0.03,3.0,1.0,0.5,0.8024948024948025,0.6058091286307052,0.7925311203319502,0.4897959183673469
0.03,3.0,0.2,-1.0,0.7858627858627859,0.5726141078838175,0.7987551867219918,0.5221674876847291
0.03,3.0,0.2,0.0,0.7817047817047817,0.5606694560669456,0.7717842323651453,0.45
0.03,3.0,0.2,0.5,0.7920997920997921,0.5867768595041322,0.8049792531120332,0.5252525252525253
0.03,3.0,0.04,-1.0,0.7900207900207901,0.5550660792951543,0.7987551867219918,0.4974093264248705
0.03,3.0,0.04,0.0,0.7920997920997921,0.5833333333333334,0.7925311203319502,0.4897959183673469
0.03,3.0,0.04,0.5,0.8004158004158004,0.5752212389380531,0.7966804979253111,0.4787234042553191
0.03,3.0,0.008,-1.0,0.7900207900207901,0.5120772946859903,0.8070539419087137,0.4685714285714286
0.03,3.0,0.008,0.0,0.7733887733887734,0.4577114427860697,0.7946058091286307,0.4210526315789474
0.03,3.0,0.008,0.5,0.7650727650727651,0.38918918918918916,0.8008298755186722,0.41463414634146345
0.03,3.0,0.0016,-1.0,0.7505197505197505,0.23076923076923075,0.8049792531120332,0.3188405797101449
0.03,3.0,0.0016,0.0,0.7130977130977131,0.014285714285714287,0.7593360995850622,0.0
0.03,3.0,0.0016,0.5,0.7130977130977131,0.014285714285714287,0.7593360995850622,0.0
0.03,4.0,625.0,-1.0,0.7775467775467776,0.6080586080586081,0.7966804979253111,0.6048387096774194
0.03,4.0,625.0,0.0,0.7796257796257796,0.5984848484848484,0.8091286307053942,0.6198347107438016
0.03,4.0,625.0,0.5,0.7920997920997921,0.6153846153846153,0.8049792531120332,0.6083333333333333
0.03,4.0,125.0,-1.0,0.7775467775467776,0.6080586080586081,0.7966804979253111,0.6048387096774194
0.03,4.0,125.0,0.0,0.7900207900207901,0.6217228464419475,0.8112033195020747,0.6255144032921811
0.03,4.0,125.0,0.5,0.7920997920997921,0.6153846153846153,0.8049792531120332,0.6083333333333333
0.03,4.0,25.0,-1.0,0.7879417879417879,0.6277372262773723,0.8091286307053942,0.6260162601626017
0.03,4.0,25.0,0.0,0.7817047817047817,0.6153846153846153,0.8070539419087137,0.6234817813765182
0.03,4.0,25.0,0.5,0.7900207900207901,0.6070038910505837,0.8112033195020747,0.6094420600858369
0.03,4.0,5.0,-1.0,0.7775467775467776,0.6080586080586081,0.8008298755186722,0.6190476190476191
0.03,4.0,5.0,0.0,0.7817047817047817,0.6153846153846153,0.8070539419087137,0.6234817813765182
0.03,4.0,5.0,0.5,0.7900207900207901,0.6070038910505837,0.8112033195020747,0.6094420600858369
0.03,4.0,1.0,-1.0,0.7775467775467776,0.6080586080586081,0.8091286307053942,0.6229508196721312
0.03,4.0,1.0,0.0,0.7858627858627859,0.6199261992619925,0.7987551867219918,0.6166007905138341
0.03,4.0,1.0,0.5,0.7920997920997921,0.6062992125984252,0.8236514522821576,0.6320346320346321
0.03,4.0,0.2,-1.0,0.7754677754677755,0.6086956521739131,0.7925311203319502,0.6
0.03,4.0,0.2,0.0,0.8004158004158004,0.6307692307692307,0.8049792531120332,0.5982905982905983
0.03,4.0,0.2,0.5,0.7837837837837838,0.6,0.8112033195020747,0.6060606060606062
0.03,4.0,0.04,-1.0,0.7858627858627859,0.6113207547169812,0.7966804979253111,0.5882352941176471
0.03,4.0,0.04,0.0,0.7900207900207901,0.5976095617529881,0.8257261410788381,0.6074766355140188
0.03,4.0,0.04,0.5,0.7796257796257796,0.5655737704918034,0.8319502074688797,0.619718309859155
0.03,4.0,0.008,-1.0,0.7837837837837838,0.5517241379310345,0.8298755186721992,0.5858585858585859
0.03,4.0,0.008,0.0,0.7422037422037422,0.27058823529411763,0.8091286307053942,0.33333333333333337
0.03,4.0,0.008,0.5,0.7318087318087318,0.16774193548387095,0.7904564315352697,0.2406015037593985
0.03,4.0,0.0016,-1.0,0.7442827442827443,0.22641509433962265,0.7987551867219918,0.2595419847328244
0.03,4.0,0.0016,0.0,0.7110187110187111,0.014184397163120567,0.7697095435684648,0.0
0.03,4.0,0.0016,0.5,0.7110187110187111,0.014184397163120567,0.7697095435684648,0.0
0.03,5.0,625.0,-1.0,0.7983367983367984,0.6040816326530611,0.7925311203319502,0.6062992125984251
0.03,5.0,625.0,0.0,0.8066528066528067,0.6265060240963856,0.7821576763485477,0.5748987854251013
0.03,5.0,625.0,0.5,0.8212058212058212,0.6475409836065574,0.8257261410788381,0.6440677966101694
0.03,5.0,125.0,-1.0,0.7983367983367984,0.6040816326530611,0.7925311203319502,0.6062992125984251
0.03,5.0,125.0,0.0,0.8066528066528067,0.6265060240963856,0.7821576763485477,0.5748987854251013
0.03,5.0,125.0,0.5,0.8212058212058212,0.6475409836065574,0.8257261410788381,0.6440677966101694
0.03,5.0,25.0,-1.0,0.7879417879417879,0.5984251968503937,0.7821576763485477,0.5945945945945946
0.03,5.0,25.0,0.0,0.8066528066528067,0.6265060240963856,0.7821576763485477,0.5748987854251013
0.03,5.0,25.0,0.5,0.8212058212058212,0.6475409836065574,0.8257261410788381,0.6440677966101694
0.03,5.0,5.0,-1.0,0.7920997920997921,0.5967741935483871,0.7987551867219918,0.6072874493927125
0.03,5.0,5.0,0.0,0.8108108108108109,0.6345381526104418,0.7946058091286307,0.6117647058823529
0.03,5.0,5.0,0.5,0.8212058212058212,0.6475409836065574,0.8257261410788381,0.6440677966101694
0.03,5.0,1.0,-1.0,0.8004158004158004,0.6065573770491804,0.8029045643153527,0.6274509803921569
0.03,5.0,1.0,0.0,0.8232848232848233,0.653061224489796,0.8070539419087137,0.6141078838174274
0.03,5.0,1.0,0.5,0.7962577962577962,0.608,0.8112033195020747,0.6192468619246863
0.03,5.0,0.2,-1.0,0.8087318087318087,0.6,0.8091286307053942,0.6198347107438016
0.03,5.0,0.2,0.0,0.8024948024948025,0.6122448979591838,0.8112033195020747,0.6224066390041494
0.03,5.0,0.2,0.5,0.8045738045738046,0.6240000000000001,0.8174273858921162,0.6271186440677966
0.03,5.0,0.04,-1.0,0.814968814968815,0.6079295154185023,0.8236514522821576,0.6351931330472103
0.03,5.0,0.04,0.0,0.7941787941787942,0.543778801843318,0.8423236514522822,0.6481481481481481
0.03,5.0,0.04,0.5,0.7775467775467776,0.4928909952606636,0.8423236514522822,0.6481481481481481
0.03,5.0,0.008,-1.0,0.8045738045738046,0.5566037735849058,0.8506224066390041,0.6666666666666667
0.03,5.0,0.008,0.0,0.7775467775467776,0.42162162162162165,0.8257261410788381,0.5384615384615384
0.03,5.0,0.008,0.5,0.7297297297297297,0.2857142857142857,0.7759336099585062,0.3414634146341463
0.03,5.0,0.0016,-1.0,0.7546777546777547,0.1917808219178082,0.8029045643153527,0.3448275862068965
0.03,5.0,0.0016,0.0,0.7318087318087318,0.015267175572519085,0.7551867219917012,0.0
0.03,5.0,0.0016,0.5,0.7338877338877339,0.0,0.7551867219917012,0.0
0.03,6.0,625.0,-1.0,0.7941787941787942,0.575107296137339,0.8257261410788381,0.6216216216216216
0.03,6.0,625.0,0.0,0.7879417879417879,0.5641025641025642,0.8381742738589212,0.6388888888888888
0.03,6.0,625.0,0.5,0.7754677754677755,0.5384615384615384,0.8506224066390041,0.6571428571428571
0.03,6.0,125.0,-1.0,0.7941787941787942,0.575107296137339,0.8257261410788381,0.6216216216216216
0.03,6.0,125.0,0.0,0.7879417879417879,0.5641025641025642,0.8381742738589212,0.6388888888888888
0.03,6.0,125.0,0.5,0.7754677754677755,0.5384615384615384,0.8506224066390041,0.6571428571428571
0.03,6.0,25.0,-1.0,0.7941787941787942,0.575107296137339,0.8381742738589212,0.6454545454545454
0.03,6.0,25.0,0.0,0.7879417879417879,0.5641025641025642,0.8381742738589212,0.6388888888888888
0.03,6.0,25.0,0.5,0.7754677754677755,0.5384615384615384,0.8506224066390041,0.6571428571428571
0.03,6.0,5.0,-1.0,0.7900207900207901,0.5809128630705394,0.8236514522821576,0.608294930875576
0.03,6.0,5.0,0.0,0.7879417879417879,0.5641025641025642,0.8381742738589212,0.6388888888888888
0.03,6.0,5.0,0.5,0.7817047817047817,0.5493562231759657,0.8402489626556017,0.641860465116279
0.03,6.0,1.0,-1.0,0.8045738045738046,0.6016949152542374,0.8402489626556017,0.6451612903225807
0.03,6.0,1.0,0.0,0.7837837837837838,0.5593220338983049,0.8340248962655602,0.6116504854368933
0.03,6.0,1.0,0.5,0.7817047817047817,0.5493562231759657,0.8402489626556017,0.641860465116279
0.03,6.0,0.2,-1.0,0.7817047817047817,0.5493562231759657,0.8443983402489627,0.6341463414634146
0.03,6.0,0.2,0.0,0.7983367983367984,0.5836909871244635,0.8319502074688797,0.6124401913875599
0.03,6.0,0.2,0.5,0.7879417879417879,0.5405405405405406,0.8423236514522822,0.6310679611650486
0.03,6.0,0.04,-1.0,0.7941787941787942,0.547945205479452,0.8568464730290456,0.6600985221674877
0.03,6.0,0.04,0.0,0.7858627858627859,0.46073298429319365,0.8526970954356846,0.6243386243386244
0.03,6.0,0.04,0.5,0.7900207900207901,0.4598930481283422,0.8340248962655602,0.550561797752809
0.03,6.0,0.008,-1.0,0.7920997920997921,0.47916666666666663,0.8506224066390041,0.5955056179775281
0.03,6.0,0.008,0.0,0.7920997920997921,0.3827160493827161,0.8174273858921162,0.45
0.03,6.0,0.008,0.5,0.8045738045738046,0.43373493975903615,0.8278008298755186,0.45751633986928114
0.03,6.0,0.0016,-1.0,0.7879417879417879,0.32894736842105265,0.8091286307053942,0.3333333333333333
0.03,6.0,0.0016,0.0,0.7401247401247402,0.04580152671755725,0.7717842323651453,0.08333333333333333
0.03,6.0,0.0016,0.5,0.7484407484407485,0.0,0.7634854771784232,0.0
0.03,7.0,625.0,-1.0,0.7775467775467776,0.5407725321888412,0.8070539419087137,0.5753424657534247
0.03,7.0,625.0,0.0,0.7941787941787942,0.543778801843318,0.8153526970954357,0.593607305936073
0.03,7.0,625.0,0.5,0.8024948024948025,0.5701357466063348,0.8153526970954357,0.5700483091787439
0.03,7.0,125.0,-1.0,0.7775467775467776,0.5407725321888412,0.8070539419087137,0.5753424657534247
0.03,7.0,125.0,0.0,0.7941787941787942,0.543778801843318,0.8153526970954357,0.593607305936073
0.03,7.0,125.0,0.5,0.8024948024948025,0.5701357466063348,0.8153526970954357,0.5700483091787439
0.03,7.0,25.0,-1.0,0.7879417879417879,0.5526315789473684,0.8195020746887967,0.5953488372093023
0.03,7.0,25.0,0.0,0.7941787941787942,0.543778801843318,0.8153526970954357,0.593607305936073
0.03,7.0,25.0,0.5,0.8024948024948025,0.5701357466063348,0.8153526970954357,0.5700483091787439
0.03,7.0,5.0,-1.0,0.7941787941787942,0.5751072961373391,0.8195020746887967,0.599078341013825
0.03,7.0,5.0,0.0,0.7941787941787942,0.543778801843318,0.8153526970954357,0.593607305936073
0.03,7.0,5.0,0.5,0.8045738045738046,0.5523809523809524,0.8174273858921162,0.5925925925925924
0.03,7.0,1.0,-1.0,0.7941787941787942,0.5787234042553191,0.8112033195020747,0.5955555555555555
0.03,7.0,1.0,0.0,0.7858627858627859,0.5381165919282511,0.8029045643153527,0.5662100456621005
0.03,7.0,1.0,0.5,0.8045738045738046,0.548076923076923,0.8153526970954357,0.5821596244131455
0.03,7.0,0.2,-1.0,0.7983367983367984,0.5836909871244635,0.8195020746887967,0.6063348416289593
0.03,7.0,0.2,0.0,0.7900207900207901,0.5345622119815668,0.7946058091286307,0.5437788018433181
0.03,7.0,0.2,0.5,0.7983367983367984,0.5314009661835749,0.7946058091286307,0.5123152709359605
0.03,7.0,0.04,-1.0,0.7983367983367984,0.5570776255707761,0.8070539419087137,0.5550239234449761
0.03,7.0,0.04,0.0,0.7858627858627859,0.5164319248826291,0.8215767634854771,0.5742574257425742
0.03,7.0,0.04,0.5,0.8004158004158004,0.5247524752475248,0.8174273858921162,0.5510204081632654
0.03,7.0,0.008,-1.0,0.8066528066528067,0.523076923076923,0.8070539419087137,0.5130890052356022
0.03,7.0,0.008,0.0,0.7588357588357588,0.275,0.7759336099585062,0.27999999999999997
0.03,7.0,0.008,0.5,0.7692307692307693,0.3431952662721894,0.7738589211618258,0.2875816993464052
0.03,7.0,0.0016,-1.0,0.760914760914761,0.22818791946308725,0.7655601659751037,0.1870503597122302
0.03,7.0,0.0016,0.0,0.7422037422037422,0.03125,0.7385892116182573,0.0
0.03,7.0,0.0016,0.5,0.738045738045738,0.0,0.7385892116182573,0.0
0.03,8.0,625.0,-1.0,0.8004158004158004,0.5826086956521739,0.7551867219917012,0.516393442622951
0.03,8.0,625.0,0.0,0.7879417879417879,0.5677966101694915,0.7551867219917012,0.5083333333333333
0.03,8.0,625.0,0.5,0.817047817047817,0.5925925925925926,0.7883817427385892,0.5486725663716815
0.03,8.0,125.0,-1.0,0.8191268191268192,0.6297872340425532,0.7489626556016598,0.5061224489795918
0.03,8.0,125.0,0.0,0.7879417879417879,0.5677966101694915,0.7551867219917012,0.5083333333333333
0.03,8.0,125.0,0.5,0.817047817047817,0.5925925925925926,0.7883817427385892,0.5486725663716815
0.03,8.0,25.0,-1.0,0.8128898128898129,0.6017699115044247,0.7468879668049793,0.4958677685950413
0.03,8.0,25.0,0.0,0.7879417879417879,0.5677966101694915,0.7551867219917012,0.5083333333333333
0.03,8.0,25.0,0.5,0.8232848232848233,0.5971563981042654,0.7863070539419087,0.5381165919282512
0.03,8.0,5.0,-1.0,0.8004158004158004,0.5897435897435896,0.7448132780082988,0.4721030042918455
0.03,8.0,5.0,0.0,0.7879417879417879,0.5677966101694915,0.7551867219917012,0.5083333333333333
0.03,8.0,5.0,0.5,0.8232848232848233,0.5971563981042654,0.7842323651452282,0.5315315315315315
0.03,8.0,1.0,-1.0,0.7920997920997921,0.5575221238938053,0.7551867219917012,0.5
0.03,8.0,1.0,0.0,0.8024948024948025,0.5814977973568282,0.7634854771784232,0.5128205128205128
0.03,8.0,1.0,0.5,0.8232848232848233,0.5971563981042654,0.7863070539419087,0.5381165919282512
0.03,8.0,0.2,-1.0,0.8128898128898129,0.5871559633027523,0.7800829875518672,0.5
0.03,8.0,0.2,0.0,0.8045738045738046,0.5765765765765766,0.7821576763485477,0.5414847161572052
0.03,8.0,0.2,0.5,0.8316008316008316,0.6124401913875598,0.7676348547717843,0.4615384615384615
0.03,8.0,0.04,-1.0,0.8232848232848233,0.6188340807174889,0.7842323651452282,0.5229357798165137
0.03,8.0,0.04,0.0,0.8191268191268192,0.5492227979274612,0.7883817427385892,0.46875
0.03,8.0,0.04,0.5,0.8191268191268192,0.5628140703517589,0.7966804979253111,0.5
0.03,8.0,0.008,-1.0,0.8253638253638254,0.58,0.7904564315352697,0.49246231155778897
0.03,8.0,0.008,0.0,0.8045738045738046,0.45348837209302334,0.7904564315352697,0.40236686390532544
0.03,8.0,0.008,0.5,0.7796257796257796,0.273972602739726,0.7800829875518672,0.2535211267605634
0.03,8.0,0.0016,-1.0,0.7837837837837838,0.2571428571428572,0.7780082987551867,0.19548872180451127
0.03,8.0,0.0016,0.0,0.7505197505197505,0.03225806451612903,0.7572614107883817,0.0
0.03,8.0,0.0016,0.5,0.7505197505197505,0.03225806451612903,0.7572614107883817,0.0
0.03,9.0,625.0,-1.0,0.7983367983367984,0.5570776255707762,0.7925311203319502,0.6062992125984252
0.03,9.0,625.0,0.0,0.7858627858627859,0.5422222222222222,0.7863070539419087,0.6199261992619927
0.03,9.0,625.0,0.5,0.8212058212058212,0.6126126126126126,0.8008298755186722,0.6335877862595419
0.03,9.0,125.0,-1.0,0.7900207900207901,0.5470852017937221,0.7987551867219918,0.622568093385214
0.03,9.0,125.0,0.0,0.7858627858627859,0.5422222222222222,0.7863070539419087,0.6199261992619927
0.03,9.0,125.0,0.5,0.8004158004158004,0.5714285714285714,0.7987551867219918,0.6367041198501873
0.03,9.0,25.0,-1.0,0.7858627858627859,0.5422222222222222,0.8049792531120332,0.6356589147286822
0.03,9.0,25.0,0.0,0.7858627858627859,0.5422222222222222,0.7863070539419087,0.6199261992619927
0.03,9.0,25.0,0.5,0.8004158004158004,0.5714285714285714,0.7987551867219918,0.6367041198501873
0.03,9.0,5.0,-1.0,0.7817047817047817,0.5248868778280543,0.8029045643153527,0.636015325670498
0.03,9.0,5.0,0.0,0.7879417879417879,0.5526315789473684,0.7987551867219918,0.6311787072243346
0.03,9.0,5.0,0.5,0.8274428274428275,0.613953488372093,0.8070539419087137,0.6324110671936759
0.03,9.0,1.0,-1.0,0.7817047817047817,0.5493562231759657,0.7925311203319502,0.6323529411764706
0.03,9.0,1.0,0.0,0.7879417879417879,0.5526315789473684,0.7614107883817427,0.5848375451263538
0.03,9.0,1.0,0.5,0.8087318087318087,0.5892857142857142,0.8091286307053942,0.6515151515151515
0.03,9.0,0.2,-1.0,0.8212058212058212,0.6160714285714286,0.8008298755186722,0.627906976744186
0.03,9.0,0.2,0.0,0.817047817047817,0.5416666666666665,0.7925311203319502,0.596774193548387
0.03,9.0,0.2,0.5,0.814968814968815,0.538860103626943,0.7904564315352697,0.5910931174089068
0.03,9.0,0.04,-1.0,0.8253638253638254,0.5841584158415842,0.8112033195020747,0.631578947368421
0.03,9.0,0.04,0.0,0.8274428274428275,0.5743589743589743,0.7883817427385892,0.5363636363636365
0.03,9.0,0.04,0.5,0.8024948024948025,0.4919786096256684,0.7987551867219918,0.5726872246696036
0.03,9.0,0.008,-1.0,0.8316008316008316,0.5524861878453039,0.8008298755186722,0.5789473684210525
0.03,9.0,0.008,0.0,0.8066528066528067,0.4624277456647399,0.7863070539419087,0.4975609756097561
0.03,9.0,0.008,0.5,0.814968814968815,0.38620689655172413,0.7800829875518672,0.36904761904761907
0.03,9.0,0.0016,-1.0,0.8191268191268192,0.3358778625954198,0.7738589211618258,0.2875816993464052
0.03,9.0,0.0016,0.0,0.7713097713097713,0.017857142857142856,0.7344398340248963,0.0
0.03,9.0,0.0016,0.5,0.7796257796257796,0.0,0.7365145228215768,0.0
0.03,10.0,625.0,-1.0,0.7983367983367984,0.5764192139737991,0.7821576763485477,0.6007604562737644
0.03,10.0,625.0,0.0,0.7983367983367984,0.5570776255707762,0.7572614107883817,0.5411764705882351
0.03,10.0,625.0,0.5,0.8128898128898129,0.5945945945945946,0.7780082987551867,0.5770750988142292
0.03,10.0,125.0,-1.0,0.7983367983367984,0.5764192139737991,0.7821576763485477,0.6007604562737644
0.03,10.0,125.0,0.0,0.7983367983367984,0.5570776255707762,0.7572614107883817,0.5411764705882351
0.03,10.0,125.0,0.5,0.8128898128898129,0.5945945945945946,0.7780082987551867,0.5770750988142292
0.03,10.0,25.0,-1.0,0.8024948024948025,0.5739910313901345,0.7800829875518672,0.5984848484848486
0.03,10.0,25.0,0.0,0.7983367983367984,0.5570776255707762,0.7572614107883817,0.5411764705882351
0.03,10.0,25.0,0.5,0.8128898128898129,0.5945945945945946,0.7780082987551867,0.5770750988142292
0.03,10.0,5.0,-1.0,0.8024948024948025,0.5777777777777778,0.7634854771784232,0.5546875
0.03,10.0,5.0,0.0,0.7983367983367984,0.5570776255707762,0.7572614107883817,0.5411764705882351
0.03,10.0,5.0,0.5,0.8128898128898129,0.5945945945945946,0.7780082987551867,0.5770750988142292
0.03,10.0,1.0,-1.0,0.8045738045738046,0.5803571428571428,0.7593360995850622,0.5639097744360902
0.03,10.0,1.0,0.0,0.7900207900207901,0.5213270142180095,0.7614107883817427,0.5418326693227091
0.03,10.0,1.0,0.5,0.8128898128898129,0.5945945945945946,0.7780082987551867,0.5770750988142292
0.03,10.0,0.2,-1.0,0.8045738045738046,0.5727272727272728,0.7821576763485477,0.5882352941176472
0.03,10.0,0.2,0.0,0.7983367983367984,0.5610859728506787,0.7883817427385892,0.5952380952380952
0.03,10.0,0.2,0.5,0.8087318087318087,0.5779816513761468,0.7987551867219918,0.5907172995780591
0.03,10.0,0.04,-1.0,0.7962577962577962,0.5242718446601942,0.7925311203319502,0.5689655172413793
0.03,10.0,0.04,0.0,0.8232848232848233,0.5728643216080403,0.7904564315352697,0.5627705627705628
0.03,10.0,0.04,0.5,0.8232848232848233,0.5812807881773399,0.7925311203319502,0.5726495726495727
0.03,10.0,0.008,-1.0,0.8087318087318087,0.5306122448979591,0.8070539419087137,0.5674418604651164
0.03,10.0,0.008,0.0,0.814968814968815,0.5527638190954773,0.7946058091286307,0.575107296137339
0.03,10.0,0.008,0.5,0.8045738045738046,0.49462365591397855,0.7904564315352697,0.530232558139535
0.03,10.0,0.0016,-1.0,0.7962577962577962,0.3098591549295775,0.7655601659751037,0.2802547770700637
0.03,10.0,0.0016,0.0,0.7671517671517671,0.0,0.7282157676348547,0.0
0.03,10.0,0.0016,0.5,0.7671517671517671,0.0,0.7282157676348547,0.0
0.03,11.0,625.0,-1.0,0.7796257796257796,0.5923076923076923,0.7821576763485477,0.5569620253164557
0.03,11.0,625.0,0.0,0.8191268191268192,0.6561264822134388,0.7925311203319502,0.5901639344262295
0.03,11.0,625.0,0.5,0.8253638253638254,0.6440677966101694,0.8008298755186722,0.5826086956521739
0.03,11.0,125.0,-1.0,0.7796257796257796,0.5923076923076923,0.7821576763485477,0.5569620253164557
0.03,11.0,125.0,0.0,0.8191268191268192,0.6561264822134388,0.7925311203319502,0.5901639344262295
0.03,11.0,125.0,0.5,0.8253638253638254,0.6440677966101694,0.8008298755186722,0.5826086956521739
0.03,11.0,25.0,-1.0,0.7796257796257796,0.5923076923076923,0.7821576763485477,0.5569620253164557
0.03,11.0,25.0,0.0,0.8191268191268192,0.6561264822134388,0.7925311203319502,0.5901639344262295
0.03,11.0,25.0,0.5,0.8253638253638254,0.6440677966101694,0.8008298755186722,0.5826086956521739
0.03,11.0,5.0,-1.0,0.7692307692307693,0.5779467680608366,0.8029045643153527,0.6058091286307055
0.03,11.0,5.0,0.0,0.8108108108108109,0.6403162055335969,0.7987551867219918,0.5907172995780591
0.03,11.0,5.0,0.5,0.83991683991684,0.6723404255319149,0.8029045643153527,0.5739910313901346
0.03,11.0,1.0,-1.0,0.7983367983367984,0.6339622641509434,0.7987551867219918,0.6040816326530614
0.03,11.0,1.0,0.0,0.8128898128898129,0.6370967741935484,0.8049792531120332,0.587719298245614
0.03,11.0,1.0,0.5,0.8212058212058212,0.635593220338983,0.7987551867219918,0.5764192139737991
0.03,11.0,0.2,-1.0,0.8232848232848233,0.6473029045643153,0.8029045643153527,0.5887445887445888
0.03,11.0,0.2,0.0,0.8232848232848233,0.6613545816733067,0.7904564315352697,0.5809128630705394
0.03,11.0,0.2,0.5,0.8191268191268192,0.6027397260273973,0.8070539419087137,0.5550239234449761
0.03,11.0,0.04,-1.0,0.8232848232848233,0.6255506607929515,0.8112033195020747,0.588235294117647
0.03,11.0,0.04,0.0,0.7920997920997921,0.5192307692307693,0.8091286307053942,0.5445544554455446
0.03,11.0,0.04,0.5,0.7941787941787942,0.5217391304347826,0.8049792531120332,0.5252525252525252
0.03,11.0,0.008,-1.0,0.8191268191268192,0.5583756345177665,0.8174273858921162,0.5599999999999999
0.03,11.0,0.008,0.0,0.7505197505197505,0.3103448275862069,0.7655601659751037,0.3756906077348066
0.03,11.0,0.008,0.5,0.738045738045738,0.25882352941176473,0.7614107883817427,0.33526011560693647
0.03,11.0,0.0016,-1.0,0.7692307692307693,0.2448979591836735,0.7759336099585062,0.25
0.03,11.0,0.0016,0.0,0.735966735966736,0.0,0.7448132780082988,0.0
0.03,11.0,0.0016,0.5,0.7442827442827443,0.046511627906976744,0.7448132780082988,0.0
0.03,12.0,625.0,-1.0,0.8212058212058212,0.6018518518518519,0.8132780082987552,0.625
0.03,12.0,625.0,0.0,0.8191268191268192,0.6098654708520179,0.8112033195020747,0.5882352941176471
0.03,12.0,625.0,0.5,0.8066528066528067,0.5592417061611374,0.8049792531120332,0.584070796460177
0.03,12.0,125.0,-1.0,0.8066528066528067,0.579185520361991,0.7946058091286307,0.5925925925925926
0.03,12.0,125.0,0.0,0.8191268191268192,0.6098654708520179,0.8112033195020747,0.5882352941176471
0.03,12.0,125.0,0.5,0.8066528066528067,0.5592417061611374,0.8049792531120332,0.584070796460177
0.03,12.0,25.0,-1.0,0.8004158004158004,0.5596330275229358,0.7946058091286307,0.6055776892430278
0.03,12.0,25.0,0.0,0.8191268191268192,0.6098654708520179,0.8112033195020747,0.5882352941176471
0.03,12.0,25.0,0.5,0.8066528066528067,0.5592417061611374,0.8049792531120332,0.584070796460177
0.03,12.0,5.0,-1.0,0.7920997920997921,0.5327102803738317,0.7966804979253111,0.6016260162601627
0.03,12.0,5.0,0.0,0.8191268191268192,0.6098654708520179,0.8112033195020747,0.5882352941176471
0.03,12.0,5.0,0.5,0.8066528066528067,0.5592417061611374,0.8049792531120332,0.584070796460177
0.03,12.0,1.0,-1.0,0.8024948024948025,0.5739910313901345,0.8070539419087137,0.6265060240963856
0.03,12.0,1.0,0.0,0.8295218295218295,0.6203703703703703,0.8049792531120332,0.5803571428571428
0.03,12.0,1.0,0.5,0.8066528066528067,0.5592417061611374,0.8195020746887967,0.6098654708520178
0.03,12.0,0.2,-1.0,0.7983367983367984,0.5529953917050691,0.8029045643153527,0.5957446808510637
0.03,12.0,0.2,0.0,0.8066528066528067,0.5550239234449761,0.8070539419087137,0.5903083700440529
0.03,12.0,0.2,0.5,0.8253638253638254,0.5882352941176471,0.8195020746887967,0.6063348416289593
0.03,12.0,0.04,-1.0,0.8108108108108109,0.5687203791469194,0.8153526970954357,0.6044444444444446
0.03,12.0,0.04,0.0,0.83991683991684,0.6051282051282051,0.8049792531120332,0.5480769230769231
0.03,12.0,0.04,0.5,0.8295218295218295,0.5980392156862745,0.8132780082987552,0.5673076923076922
0.03,12.0,0.008,-1.0,0.8378378378378378,0.5806451612903226,0.8278008298755186,0.5699481865284974
0.03,12.0,0.008,0.0,0.7983367983367984,0.302158273381295,0.8195020746887967,0.423841059602649
0.03,12.0,0.008,0.5,0.7858627858627859,0.27972027972027974,0.7676348547717843,0.29113924050632917
0.03,12.0,0.0016,-1.0,0.8108108108108109,0.3053435114503817,0.8049792531120332,0.3380281690140845
0.03,12.0,0.0016,0.0,0.7837837837837838,0.0,0.7593360995850622,0.0
0.03,12.0,0.0016,0.5,0.7837837837837838,0.0,0.7593360995850622,0.0
0.03,13.0,625.0,-1.0,0.7671517671517671,0.5882352941176471,0.8153526970954357,0.593607305936073
0.03,13.0,625.0,0.0,0.7837837837837838,0.6030534351145038,0.8257261410788381,0.6
0.03,13.0,625.0,0.5,0.7837837837837838,0.5806451612903226,0.8112033195020747,0.5333333333333333
0.03,13.0,125.0,-1.0,0.7713097713097713,0.5955882352941176,0.8153526970954357,0.593607305936073
0.03,13.0,125.0,0.0,0.7837837837837838,0.6030534351145038,0.8257261410788381,0.6
