ratio,trial,nu,mu,val-acc,val-f,test-acc,test-f,VaR,tr-CVaR,comp_time
0.0,0.0,0.95,0.05,0.601282051282,0.609786700125,0.587179487179,0.586118251928,-2.98110222077,-832.000625105,45.8274190426
0.0,0.0,0.84375,0.05,0.570512820513,0.565499351492,0.583333333333,0.570673712021,-1.87649638873,-569.663325239,26.6307029724
0.0,0.0,0.7375,0.05,0.566666666667,0.557591623037,0.569230769231,0.553191489362,-1.29947755152,-395.898000038,37.913214922
0.0,0.0,0.63125,0.05,0.548717948718,0.542857142857,0.564102564103,0.549071618037,-0.93656308718,-271.2651791,46.6129920483
0.0,0.0,0.525,0.05,0.538461538462,0.530026109661,0.538461538462,0.537275064267,-0.710024666969,-176.360276335,29.523195982
0.0,0.0,0.41875,0.05,0.539743589744,0.535575679172,0.544871794872,0.550063371356,-0.478021429084,-109.819925279,55.3160150051
0.0,0.0,0.3125,0.05,0.530769230769,0.530769230769,0.508974358974,0.51580278129,-0.293468044773,-62.2550648108,42.6952869892
0.0,0.0,0.20625,0.05,0.534615384615,0.532818532819,0.55,0.537549407115,-0.155839411707,-24.9969363321,70.2594401836
0.0,0.0,0.1,0.05,0.529487179487,0.522756827048,0.551282051282,0.550128534704,-0.00902707783969,-0.469408054451,46.5381190777
0.0,1.0,0.95,0.05,0.488461538462,0.0,0.485897435897,0.0,-4303868115.49,-1.5253027787e+11,11.9142668247
0.0,1.0,0.84375,0.05,0.579487179487,0.538028169014,0.552564102564,0.521262002743,-2.11946661728,-627.280192565,40.7649428844
0.0,1.0,0.7375,0.05,0.567948717949,0.551264980027,0.534615384615,0.519205298013,-1.48070598949,-431.012817988,29.9976871014
0.0,1.0,0.63125,0.05,0.544871794872,0.540750323415,0.537179487179,0.526867627785,-1.04156888017,-288.076589355,35.842810154
0.0,1.0,0.525,0.05,0.557692307692,0.551365409623,0.535897435897,0.528645833333,-0.733659226026,-188.636216491,28.4857699871
0.0,1.0,0.41875,0.05,0.552564102564,0.542595019659,0.534615384615,0.521739130435,-0.50508020443,-119.629181055,55.8650870323
0.0,1.0,0.3125,0.05,0.534615384615,0.535211267606,0.54358974359,0.541237113402,-0.308523969445,-61.699338593,62.7445440292
0.0,1.0,0.20625,0.05,0.529487179487,0.525226390686,0.542307692308,0.53935483871,-0.174641981569,-27.6943043403,63.340679884
0.0,1.0,0.1,0.05,0.530769230769,0.524675324675,0.491025641026,0.496831432193,-0.00853270586967,-0.443700706452,32.5877439976
0.0,2.0,0.95,0.05,0.579487179487,0.474358974359,0.603846153846,0.507177033493,-3.67238484385,-898.687126952,53.333632946
0.0,2.0,0.84375,0.05,0.564102564103,0.550264550265,0.594871794872,0.580901856764,-2.16051155984,-589.4045073,32.2416701317
0.0,2.0,0.7375,0.05,0.544871794872,0.529801324503,0.571794871795,0.553475935829,-1.40138117889,-393.167091832,30.5448291302
0.0,2.0,0.63125,0.05,0.54358974359,0.541237113402,0.547435897436,0.52870493992,-0.986435172343,-268.107990514,52.7731819153
0.0,2.0,0.525,0.05,0.575641025641,0.58469259724,0.561538461538,0.546419098143,-0.682911050701,-177.667122732,64.6216528416
0.0,2.0,0.41875,0.05,0.541025641026,0.535064935065,0.547435897436,0.518417462483,-0.456023452574,-107.062526928,45.7244048119
0.0,2.0,0.3125,0.05,0.546153846154,0.54025974026,0.54358974359,0.514986376022,-0.283470574474,-61.9639979747,45.5353660583
0.0,2.0,0.20625,0.05,0.542307692308,0.542893725992,0.529487179487,0.496570644719,-0.144648235593,-23.1181222325,29.929008007
0.0,2.0,0.1,0.05,0.534615384615,0.531612903226,0.542307692308,0.516914749662,-0.0133411842242,-0.693741586602,43.4727380276
0.0,3.0,0.95,0.05,0.583333333333,0.591194968553,0.588461538462,0.615568862275,-2.74505467837,-785.677674183,47.6827189922
0.0,3.0,0.84375,0.05,0.562820512821,0.557717250324,0.565384615385,0.575719649562,-1.7634554208,-542.254669105,37.59156394
0.0,3.0,0.7375,0.05,0.547435897436,0.550318471338,0.544871794872,0.56009913259,-1.26469171735,-373.030334918,26.7882020473
0.0,3.0,0.63125,0.05,0.523076923077,0.536159600998,0.538461538462,0.556650246305,-0.925201754414,-249.198598945,54.7456040382
0.0,3.0,0.525,0.05,0.542307692308,0.541720154044,0.544871794872,0.550063371356,-0.664148701569,-161.781202574,40.1872332096
0.0,3.0,0.41875,0.05,0.525641025641,0.523195876289,0.530769230769,0.534351145038,-0.453482521111,-96.428687923,35.1051681042
0.0,3.0,0.3125,0.05,0.524358974359,0.512483574244,0.546153846154,0.55303030303,-0.253160903981,-52.3943177841,45.6261670589
0.0,3.0,0.20625,0.05,0.50641025641,0.500648508431,0.517948717949,0.535802469136,-0.130588803156,-20.8164831605,44.585821867
0.0,3.0,0.1,0.05,0.50641025641,0.495412844037,0.535897435897,0.535897435897,0.0113930867828,0.592440512238,122.24565506
0.0,4.0,0.95,0.05,0.494871794872,0.0,0.489743589744,0.0,-9083866603.08,-1.99052407368e+11,34.6301848888
0.0,4.0,0.84375,0.05,0.591025641026,0.590500641849,0.546153846154,0.542635658915,-1.90706789355,-570.491849874,44.4493820667
0.0,4.0,0.7375,0.05,0.585897435897,0.595744680851,0.537179487179,0.547051442911,-1.33134821405,-397.147290134,25.0182380676
0.0,4.0,0.63125,0.05,0.567948717949,0.568501920615,0.533333333333,0.5368956743,-0.959608818897,-266.607579171,28.4198799133
0.0,4.0,0.525,0.05,0.570512820513,0.58177278402,0.535897435897,0.546365914787,-0.687331020326,-177.983687544,52.5588228703
0.0,4.0,0.41875,0.05,0.537179487179,0.534193548387,0.50641025641,0.508301404853,-0.480957832147,-112.647385877,62.3668708801
0.0,4.0,0.3125,0.05,0.541025641026,0.543367346939,0.514102564103,0.509702457956,-0.30098546716,-65.5687688634,44.8534519672
0.0,4.0,0.20625,0.05,0.54358974359,0.541237113402,0.508974358974,0.510855683269,-0.170882866968,-27.5941813348,49.8561069965
0.0,4.0,0.1,0.05,0.537179487179,0.545911949686,0.497435897436,0.514851485149,-0.0173702388186,-0.903252425512,37.7670278549
0.0,5.0,0.95,0.05,0.520512820513,0.0,0.474358974359,0.0,-191515690.942,-1477246648.31,31.8988101482
0.0,5.0,0.84375,0.05,0.591025641026,0.563611491108,0.566666666667,0.571065989848,-2.02724476749,-601.529750358,60.4380009174
0.0,5.0,0.7375,0.05,0.557692307692,0.545454545455,0.54358974359,0.564792176039,-1.35683292772,-415.949743327,61.4433538914
0.0,5.0,0.63125,0.05,0.546153846154,0.53664921466,0.542307692308,0.555417185554,-1.00592686637,-283.754922018,27.8113489151
0.0,5.0,0.525,0.05,0.537179487179,0.537772087068,0.535897435897,0.554187192118,-0.701430697748,-192.272146985,65.0283479691
0.0,5.0,0.41875,0.05,0.510256410256,0.50645994832,0.535897435897,0.540609137056,-0.491521059274,-122.555600635,57.0066840649
0.0,5.0,0.3125,0.05,0.517948717949,0.509138381201,0.535897435897,0.540609137056,-0.344761487993,-71.2706672231,46.3259859085
0.0,5.0,0.20625,0.05,0.526923076923,0.507343124166,0.54358974359,0.545918367347,-0.184085399768,-29.3015103455,39.4616630077
0.0,5.0,0.1,0.05,0.492307692308,0.483028720627,0.534615384615,0.543396226415,-0.0150571554849,-0.782972088483,37.7045180798
0.0,6.0,0.95,0.05,0.565384615385,0.585067319461,0.585897435897,0.597758405978,-3.1850289741,-874.515642904,48.0365359783
0.0,6.0,0.84375,0.05,0.578205128205,0.58407079646,0.587179487179,0.591370558376,-1.9127938639,-605.939580394,34.475769043
0.0,6.0,0.7375,0.05,0.553846153846,0.554987212276,0.567948717949,0.577164366374,-1.36362474552,-428.061818213,30.2585139275
0.0,6.0,0.63125,0.05,0.548717948718,0.555555555556,0.574358974359,0.587064676617,-1.01286871453,-299.510999861,38.2673079967
0.0,6.0,0.525,0.05,0.548717948718,0.553299492386,0.555128205128,0.57837181045,-0.734460556738,-200.114250429,56.1429340839
0.0,6.0,0.41875,0.05,0.538461538462,0.55223880597,0.548717948718,0.569682151589,-0.533589090653,-124.164515845,38.1388528347
0.0,6.0,0.3125,0.05,0.498717948718,0.514285714286,0.523076923077,0.533834586466,-0.323818914223,-66.9720115089,37.4419839382
0.0,6.0,0.20625,0.05,0.517948717949,0.525252525253,0.553846153846,0.571428571429,-0.175480111289,-27.7898871874,42.7168750763
0.0,6.0,0.1,0.05,0.50641025641,0.500648508431,0.537179487179,0.528104575163,-0.0129133272036,-0.671493020487,42.0812170506
0.0,7.0,0.95,0.05,0.583333333333,0.626006904488,0.587179487179,0.635746606335,-3.02128749613,-824.080732088,28.3285808563
0.0,7.0,0.84375,0.05,0.582051282051,0.5925,0.582051282051,0.599508599509,-1.80850175299,-571.683614677,35.8992660046
0.0,7.0,0.7375,0.05,0.575641025641,0.58469259724,0.574358974359,0.580808080808,-1.29730224014,-401.616921983,50.8494100571
