ratio,trial,nu,val-acc,val-f,test-acc,test-f
0.0,4.0,0.45,0.8395061728395061,0.8,0.8888888888888888,0.8571428571428572
0.0,4.0,0.3625,0.8271604938271605,0.78125,0.8641975308641975,0.8307692307692307
0.0,4.0,0.275,0.8395061728395061,0.8,0.8765432098765432,0.8387096774193549
0.0,4.0,0.1875,0.8271604938271605,0.75,0.8641975308641975,0.8135593220338984
0.0,4.0,0.1,0.7654320987654321,0.7323943661971831,0.691358024691358,0.6987951807228916
0.0,5.0,0.8,0.8271604938271605,0.8055555555555556,0.8148148148148148,0.7058823529411764
0.0,5.0,0.7125,0.8148148148148148,0.7887323943661972,0.8024691358024691,0.6923076923076923
0.0,5.0,0.625,0.7654320987654321,0.6984126984126985,0.7777777777777778,0.625
0.0,5.0,0.5375000000000001,0.7901234567901234,0.7462686567164178,0.8148148148148148,0.7058823529411764
0.0,5.0,0.45,0.8148148148148148,0.782608695652174,0.7777777777777778,0.64
0.0,5.0,0.3625,0.8518518518518519,0.8378378378378378,0.8271604938271605,0.75
0.0,5.0,0.275,0.8024691358024691,0.8095238095238095,0.8518518518518519,0.7999999999999999
0.0,5.0,0.1875,0.7654320987654321,0.7816091954022988,0.7654320987654321,0.7246376811594203
0.0,5.0,0.1,0.6296296296296297,0.6153846153846153,0.8024691358024691,0.7500000000000001
0.0,6.0,0.8,0.9012345679012346,0.8620689655172414,0.9012345679012346,0.8857142857142858
0.0,6.0,0.7125,0.8641975308641975,0.7999999999999999,0.8641975308641975,0.8253968253968254
0.0,6.0,0.625,0.8765432098765432,0.84375,0.8395061728395061,0.8433734939759036
0.0,6.0,0.5375000000000001,0.8888888888888888,0.8524590163934426,0.8518518518518519,0.8461538461538461
0.0,6.0,0.45,0.8518518518518519,0.7999999999999999,0.8148148148148148,0.8101265822784809
0.0,6.0,0.3625,0.8518518518518519,0.8125,0.7901234567901234,0.8045977011494253
0.0,6.0,0.275,0.8148148148148148,0.782608695652174,0.8024691358024691,0.8095238095238096
0.0,6.0,0.1875,0.7901234567901234,0.7671232876712328,0.7407407407407407,0.7586206896551724
0.0,6.0,0.1,0.7160493827160493,0.6933333333333334,0.7777777777777778,0.7954545454545455
0.0,7.0,0.8,0.5925925925925926,0.547945205479452,0.6049382716049383,0.6
0.0,7.0,0.7125,0.8148148148148148,0.7692307692307693,0.7654320987654321,0.7164179104477612
0.0,7.0,0.625,0.8148148148148148,0.7692307692307693,0.7654320987654321,0.7076923076923077
0.0,7.0,0.5375000000000001,0.7407407407407407,0.6440677966101694,0.7160493827160493,0.6229508196721312
0.0,7.0,0.45,0.691358024691358,0.5614035087719298,0.7283950617283951,0.6451612903225806
0.0,7.0,0.3625,0.7777777777777778,0.7096774193548387,0.7530864197530864,0.6875000000000001
0.0,7.0,0.275,0.8024691358024691,0.7837837837837838,0.8641975308641975,0.8533333333333334
0.0,7.0,0.1875,0.8271604938271605,0.8157894736842105,0.8888888888888888,0.8831168831168832
0.0,7.0,0.1,0.7160493827160493,0.6666666666666667,0.7901234567901234,0.7605633802816901
0.0,8.0,0.8,0.8271604938271605,0.7307692307692307,0.8024691358024691,0.7500000000000001
0.0,8.0,0.7125,0.7777777777777778,0.5909090909090909,0.691358024691358,0.5283018867924528
0.0,8.0,0.625,0.7530864197530864,0.5238095238095238,0.6296296296296297,0.375
0.0,8.0,0.5375000000000001,0.8518518518518519,0.7777777777777777,0.8024691358024691,0.7575757575757577
0.0,8.0,0.45,0.8765432098765432,0.8333333333333334,0.8271604938271605,0.8
0.0,8.0,0.3625,0.8888888888888888,0.8524590163934426,0.8148148148148148,0.7826086956521738
0.0,8.0,0.275,0.8148148148148148,0.7457627118644068,0.7777777777777778,0.7567567567567569
0.0,8.0,0.1875,0.7283950617283951,0.676470588235294,0.6172839506172839,0.6075949367088608
0.0,8.0,0.1,0.7037037037037037,0.6129032258064516,0.691358024691358,0.6666666666666666
