ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0,0.6,0.7966965285554312,0.577839786071387,0.7922288785622306,0.5658125658125658,True,77.34245300292969
0.0,0,0.5375,0.7628219484882419,0.4610687022900763,0.7589160741279883,0.44766546947152386,True,144.06397795677185
0.0,0,0.475,0.928387458006719,0.8900541562795495,0.9284474553496445,0.890036138358286,True,70.67699003219604
0.0,0,0.4125,0.9381858902575588,0.9077385926792578,0.9376854599406528,0.90694757963381,True,78.9207410812378
0.0,0,0.35,0.939585666293393,0.9107600694731618,0.9385812664464476,0.9091511387163561,True,63.3878710269928
0.0,0,0.2875,0.9405935050391937,0.9129114339653617,0.9401489278315884,0.9120671218228181,True,77.75167512893677
0.0,0,0.22499999999999998,0.9407614781634939,0.9133355176933158,0.9399809641117519,0.9119868637110016,True,62.752254009246826
0.0,0,0.16249999999999998,0.9409854423292273,0.9139029570331645,0.940372879458037,0.9127978383689511,False,99.82362103462219
0.0,0,0.1,0.9401455767077268,0.9123123615782134,0.9403168915514248,0.9123787604800263,False,110.50421786308289
0.0,1,0.6,0.7880179171332586,0.5584324702589224,0.796931862717653,0.5742458034980631,True,61.561988830566406
0.0,1,0.5375,0.7497760358342666,0.4238752094882043,0.7622753485247187,0.4504271291742169,True,142.8852241039276
0.0,1,0.475,0.9307390817469204,0.8954441720902714,0.9332624153182912,0.8981544771018455,True,55.271825075149536
0.0,1,0.4125,0.9377939529675252,0.9084768102809128,0.9385812664464476,0.9086214077467724,True,58.9416389465332
0.0,1,0.35,0.9386338185890257,0.9098535943411745,0.9389731817927328,0.9093781177253075,True,38.99837899208069
0.0,1,0.2875,0.94003359462486,0.9126925898752752,0.9395890487654667,0.9108780044602296,True,65.76892399787903
0.0,1,0.22499999999999998,0.9398656215005599,0.9124979631741893,0.9399809641117519,0.911638641608968,True,61.78869700431824
0.0,1,0.16249999999999998,0.94003359462486,0.9131034482758621,0.9398689882985275,0.9118226600985222,False,90.22348594665527
0.0,1,0.1,0.9404255319148936,0.9133409350057013,0.9389731817927328,0.9101253298153034,False,120.26981115341187
0.0,2,0.6,0.7851623740201568,0.5397625044980209,0.7818151279323666,0.5406106330307675,True,69.32233905792236
0.0,2,0.5375,0.7063269876819709,0.21376105531404585,0.7042718772745087,0.22913018096906013,True,120.90861988067627
0.0,2,0.475,0.9244120940649496,0.8821166608452672,0.9231286042214881,0.8826997009824861,True,64.75715708732605
0.0,2,0.4125,0.937458006718925,0.9061581114004872,0.9327585241587817,0.9006370480681724,True,70.46990489959717
0.0,2,0.35,0.9396416573348264,0.9103757898237446,0.9345501371703712,0.9043136612916427,True,64.5828230381012
0.0,2,0.2875,0.9396416573348264,0.9109826589595376,0.936117798555512,0.9072433135517437,True,67.73830199241638
0.0,2,0.22499999999999998,0.9400895856662934,0.911818031976265,0.937405520407592,0.9093562510134586,True,64.20756697654724
0.0,2,0.16249999999999998,0.9408734602463605,0.9134709931170109,0.9375734841274285,0.9100298555636247,False,118.21374201774597
0.0,2,0.1,0.9408174692049273,0.9130255903892044,0.9374615083142042,0.9096205194595032,False,97.01570296287537
0.03,0,0.6,0.6601903695408735,0.02724795640326975,0.6685515928559431,0.003367003367003367,True,99.85311102867126
0.03,0,0.5375,0.77010078387458,0.5193163193631468,0.7827109344381613,0.5319020624773851,True,136.1093189716339
0.03,0,0.475,0.9139417693169093,0.8706555583606833,0.9279435641901349,0.8887736582836402,False,158.7361500263214
