ratio,trial,C,s,val-acc,val-f,test-acc,test-f
0.0,3.0,625.0,0.0,0.7391304347826086,0.8089171974522293,0.7748917748917749,0.8395061728395062
0.0,3.0,625.0,0.5,0.7260869565217392,0.8012618296529969,0.7705627705627706,0.8389057750759877
0.0,3.0,125.0,-1.0,0.717391304347826,0.7923322683706069,0.7965367965367965,0.8544891640866873
0.0,3.0,125.0,0.0,0.7391304347826086,0.8089171974522293,0.7748917748917749,0.8395061728395062
0.0,3.0,125.0,0.5,0.7260869565217392,0.8012618296529969,0.7705627705627706,0.8389057750759877
0.0,3.0,25.0,-1.0,0.7130434782608696,0.7898089171974522,0.7965367965367965,0.8544891640866873
0.0,3.0,25.0,0.0,0.7391304347826086,0.8089171974522293,0.7748917748917749,0.8395061728395062
0.0,3.0,25.0,0.5,0.7260869565217392,0.8012618296529969,0.7705627705627706,0.8389057750759877
0.0,3.0,5.0,-1.0,0.717391304347826,0.7882736156351792,0.7922077922077922,0.85
0.0,3.0,5.0,0.0,0.7304347826086957,0.8037974683544303,0.7748917748917749,0.8414634146341463
0.0,3.0,5.0,0.5,0.7260869565217392,0.7947882736156352,0.7792207792207793,0.8421052631578947
0.0,3.0,1.0,-1.0,0.7304347826086957,0.7973856209150327,0.7878787878787878,0.8473520249221185
0.0,3.0,1.0,0.0,0.7260869565217392,0.8012618296529969,0.7705627705627706,0.8389057750759877
0.0,3.0,1.0,0.5,0.7391304347826086,0.810126582278481,0.7835497835497836,0.8466257668711656
0.0,3.0,0.2,-1.0,0.7347826086956522,0.805111821086262,0.7748917748917749,0.8395061728395062
0.0,3.0,0.2,0.0,0.7304347826086957,0.8050314465408805,0.7619047619047619,0.8328267477203647
0.0,3.0,0.2,0.5,0.7304347826086957,0.8050314465408805,0.7748917748917749,0.8395061728395062
0.0,3.0,0.04,-1.0,0.717391304347826,0.7949526813880126,0.7835497835497836,0.8466257668711656
0.0,3.0,0.04,0.0,0.7217391304347827,0.8,0.7705627705627706,0.8417910447761193
0.0,3.0,0.04,0.5,0.6869565217391305,0.7831325301204819,0.7532467532467533,0.8338192419825071
0.0,3.0,0.008,-1.0,0.6956521739130435,0.7904191616766468,0.7445887445887446,0.829971181556196
0.0,3.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,3.0,0.0016,-1.0,0.6217391304347826,0.7667560321715817,0.6536796536796536,0.7905759162303665
0.0,3.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,4.0,625.0,-1.0,0.7608695652173914,0.8328267477203647,0.7012987012987013,0.7795527156549521
0.0,4.0,625.0,0.0,0.7869565217391304,0.848297213622291,0.7229437229437229,0.7922077922077922
0.0,4.0,625.0,0.5,0.7869565217391304,0.848297213622291,0.7186147186147186,0.7882736156351792
0.0,4.0,125.0,-1.0,0.7608695652173914,0.8318042813455657,0.696969696969697,0.7756410256410257
0.0,4.0,125.0,0.0,0.7869565217391304,0.848297213622291,0.7229437229437229,0.7922077922077922
0.0,4.0,125.0,0.5,0.7869565217391304,0.848297213622291,0.7186147186147186,0.7882736156351792
