ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex
0.0,0,0.65,0.7956521739130434,0.8517350157728707,0.7532467532467533,0.8267477203647418,True
0.0,0,0.58125,0.782608695652174,0.8344370860927153,0.7619047619047619,0.8297213622291022,True
0.0,0,0.5125,0.7913043478260869,0.8410596026490065,0.7532467532467533,0.8224299065420559,False
0.0,0,0.44375,0.7565217391304347,0.8108108108108109,0.7532467532467533,0.819047619047619,False
0.0,0,0.375,0.7521739130434782,0.8080808080808082,0.7619047619047619,0.8242811501597443,False
0.0,0,0.30625,0.7521739130434782,0.8067796610169492,0.7489177489177489,0.8104575163398694,False
0.0,0,0.2375,0.7434782608695653,0.7972508591065293,0.7532467532467533,0.8143322475570031,False
0.0,0,0.16874999999999996,0.7391304347826086,0.7902097902097902,0.7316017316017316,0.7973856209150326,False
0.0,0,0.1,0.7043478260869566,0.7571428571428571,0.6796536796536796,0.7549668874172186,False
0.0,1,0.65,0.7521739130434782,0.8256880733944955,0.7489177489177489,0.8313953488372093,True
0.0,1,0.58125,0.7695652173913043,0.8317460317460316,0.7662337662337663,0.8353658536585366,True
0.0,1,0.5125,0.7695652173913043,0.8284789644012944,0.7705627705627706,0.8359133126934986,True
0.0,1,0.44375,0.7391304347826086,0.7986577181208053,0.7575757575757576,0.8227848101265823,False
0.0,1,0.375,0.7608695652173914,0.8160535117056857,0.7489177489177489,0.8164556962025317,False
0.0,1,0.30625,0.7260869565217392,0.7820069204152249,0.7662337662337663,0.8223684210526317,False
0.0,1,0.2375,0.7304347826086957,0.7847222222222223,0.7662337662337663,0.8223684210526317,False
0.0,1,0.16874999999999996,0.7478260869565218,0.7957746478873239,0.7489177489177489,0.802721088435374,False
0.0,1,0.1,0.7,0.7612456747404844,0.70995670995671,0.7774086378737541,False
0.0,2,0.65,0.782608695652174,0.84472049689441,0.7792207792207793,0.8486646884272997,True
0.0,2,0.58125,0.7739130434782608,0.8354430379746836,0.7748917748917749,0.8414634146341463,True
0.0,2,0.5125,0.7608695652173914,0.8264984227129336,0.7619047619047619,0.8318042813455657,False
0.0,2,0.44375,0.7608695652173914,0.8242811501597443,0.7835497835497836,0.8417721518987342,False
0.0,2,0.375,0.7521739130434782,0.8201892744479494,0.7489177489177489,0.814102564102564,False
0.0,2,0.30625,0.7521739130434782,0.8178913738019169,0.7489177489177489,0.8116883116883117,False
0.0,2,0.2375,0.7521739130434782,0.8167202572347266,0.7272727272727273,0.7947882736156352,False
0.0,2,0.16874999999999996,0.7521739130434782,0.8155339805825242,0.7575757575757576,0.8193548387096774,False
0.0,2,0.1,0.7391304347826086,0.8064516129032258,0.7359307359307359,0.7932203389830509,False
0.0,3,0.65,0.6956521739130435,0.7904191616766468,0.7402597402597403,0.8275862068965517,True
0.0,3,0.58125,0.7260869565217392,0.8049535603715171,0.7662337662337663,0.8383233532934131,True
0.0,3,0.5125,0.7260869565217392,0.8012618296529969,0.7748917748917749,0.8404907975460122,True
0.0,3,0.44375,0.7478260869565218,0.8141025641025641,0.7748917748917749,0.8385093167701863,False
0.0,3,0.375,0.7521739130434782,0.8167202572347266,0.7835497835497836,0.84375,False
0.0,3,0.30625,0.7478260869565218,0.8079470198675497,0.7402597402597403,0.8089171974522293,False
0.0,3,0.2375,0.7043478260869566,0.7702702702702703,0.7402597402597403,0.8113207547169813,False
0.0,3,0.16874999999999996,0.6391304347826087,0.7186440677966102,0.7575757575757576,0.8260869565217391,False
0.0,3,0.1,0.6130434782608696,0.6920415224913494,0.7272727272727273,0.8012618296529969,False
0.0,4,0.65,0.7652173913043478,0.8402366863905326,0.7142857142857143,0.7962962962962964,True
0.0,4,0.58125,0.782608695652174,0.8475609756097561,0.7186147186147186,0.7975077881619939,True
0.0,4,0.5125,0.7695652173913043,0.8389057750759877,0.7316017316017316,0.8037974683544304,True
0.0,4,0.44375,0.7782608695652173,0.8421052631578947,0.7445887445887446,0.8126984126984127,False
0.0,4,0.375,0.7782608695652173,0.8430769230769231,0.7229437229437229,0.7961783439490445,False
0.0,4,0.30625,0.7652173913043478,0.8333333333333333,0.7142857142857143,0.781456953642384,False
0.0,4,0.2375,0.7608695652173914,0.8275862068965518,0.6926406926406926,0.7625418060200668,False
