ratio,trial,C,s,val-acc,val-f,test-acc,test-f,comp_time,timeout
0.0,0.0,625.0,-1.0,0.962398373984,0.852589641434,0.956300813008,0.848056537102,5.69304800034,False
0.0,0.0,125.0,-1.0,0.961382113821,0.849206349206,0.957317073171,0.851063829787,5.56782889366,False
0.0,0.0,25.0,-1.0,0.961382113821,0.849206349206,0.956300813008,0.848056537102,5.98556518555,False
0.0,0.0,5.0,-1.0,0.961382113821,0.849206349206,0.957317073171,0.851063829787,5.40234303474,False
0.0,0.0,1.0,-1.0,0.961382113821,0.850393700787,0.94918699187,0.826388888889,3.97282099724,False
0.0,0.0,0.2,-1.0,0.961382113821,0.848,0.954268292683,0.840989399293,4.05912494659,False
0.0,0.0,0.04,-1.0,0.965447154472,0.864,0.957317073171,0.85,3.95363688469,False
0.0,0.0,0.008,-1.0,0.974593495935,0.897959183673,0.961382113821,0.863309352518,3.90972900391,False
0.0,0.0,0.0016,-1.0,0.973577235772,0.887931034483,0.964430894309,0.871794871795,3.83927083015,False
0.0,1.0,625.0,-1.0,0.939024390244,0.79020979021,0.938008130081,0.771535580524,5.09288287163,False
0.0,1.0,125.0,-1.0,0.939024390244,0.79020979021,0.938008130081,0.771535580524,4.84303593636,False
0.0,1.0,25.0,-1.0,0.939024390244,0.79020979021,0.939024390244,0.776119402985,4.85057401657,False
0.0,1.0,5.0,-1.0,0.939024390244,0.79020979021,0.939024390244,0.776119402985,4.78789997101,False
0.0,1.0,1.0,-1.0,0.939024390244,0.79020979021,0.939024390244,0.776119402985,4.24370288849,False
0.0,1.0,0.2,-1.0,0.952235772358,0.830324909747,0.950203252033,0.812260536398,3.9885289669,False
0.0,1.0,0.04,-1.0,0.957317073171,0.84328358209,0.958333333333,0.839215686275,3.94263291359,False
0.0,1.0,0.008,-1.0,0.967479674797,0.876923076923,0.959349593496,0.838709677419,3.87404894829,False
0.0,1.0,0.0016,-1.0,0.969512195122,0.884615384615,0.965447154472,0.859504132231,3.90453100204,False
0.0,2.0,625.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,5.7686150074,False
0.0,2.0,125.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,5.11411094666,False
0.0,2.0,25.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,4.74551510811,False
0.0,2.0,5.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,4.56208205223,False
0.0,2.0,1.0,-1.0,0.958333333333,0.845283018868,0.951219512195,0.815384615385,4.42626810074,False
0.0,2.0,0.2,-1.0,0.962398373984,0.86642599278,0.950203252033,0.829268292683,3.78479290009,False
0.0,2.0,0.04,-1.0,0.965447154472,0.875,0.960365853659,0.858181818182,3.78519010544,False
0.0,2.0,0.008,-1.0,0.967479674797,0.876923076923,0.964430894309,0.869888475836,3.86610293388,False
0.0,2.0,0.0016,-1.0,0.968495934959,0.874493927126,0.966463414634,0.871595330739,3.89020895958,False
0.0,3.0,625.0,-1.0,0.952235772358,0.812749003984,0.939024390244,0.772727272727,5.428358078,False
0.0,3.0,125.0,-1.0,0.952235772358,0.812749003984,0.939024390244,0.772727272727,5.12216091156,False
0.0,3.0,25.0,-1.0,0.952235772358,0.812749003984,0.939024390244,0.772727272727,4.97105193138,False
0.0,3.0,5.0,-1.0,0.954268292683,0.816326530612,0.944105691057,0.792452830189,4.68272805214,False
0.0,3.0,1.0,-1.0,0.956300813008,0.83137254902,0.95325203252,0.830882352941,3.95648789406,False
0.0,3.0,0.2,-1.0,0.956300813008,0.83137254902,0.95325203252,0.830882352941,3.89253687859,False
0.0,3.0,0.04,-1.0,0.962398373984,0.853754940711,0.94918699187,0.814814814815,3.92867207527,False
0.0,3.0,0.008,-1.0,0.964430894309,0.858299595142,0.950203252033,0.813688212928,3.8836209774,False
0.0,3.0,0.0016,-1.0,0.964430894309,0.854771784232,0.94918699187,0.803149606299,3.89233517647,False
0.0,4.0,625.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.95905017853,False
0.0,4.0,125.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.93352913857,False
0.0,4.0,25.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.91153693199,False
0.0,4.0,5.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.95764899254,False
0.0,4.0,1.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.84902596474,False
0.0,4.0,0.2,-1.0,0.951219512195,0.81954887218,0.94918699187,0.8046875,3.94051218033,False
0.0,4.0,0.04,-1.0,0.965447154472,0.868217054264,0.95325203252,0.818897637795,3.84160208702,False
0.0,4.0,0.008,-1.0,0.971544715447,0.888888888889,0.956300813008,0.82304526749,3.83387589455,False
0.0,4.0,0.0016,-1.0,0.966463414634,0.864197530864,0.962398373984,0.845188284519,3.79354190826,False
0.0,5.0,625.0,-1.0,0.947154471545,0.810218978102,0.951219512195,0.828571428571,4.98671102524,False
0.0,5.0,125.0,-1.0,0.954268292683,0.836363636364,0.95325203252,0.843537414966,4.30711698532,False
0.0,5.0,25.0,-1.0,0.954268292683,0.836363636364,0.95325203252,0.843537414966,4.03303003311,False
0.0,5.0,5.0,-1.0,0.954268292683,0.836363636364,0.95325203252,0.843537414966,4.03447389603,False
0.0,5.0,1.0,-1.0,0.954268292683,0.836363636364,0.95325203252,0.843537414966,3.94044303894,False
0.0,5.0,0.2,-1.0,0.954268292683,0.836363636364,0.95325203252,0.843537414966,3.92648291588,False
0.0,5.0,0.04,-1.0,0.956300813008,0.843636363636,0.952235772358,0.837370242215,3.80365204811,False
0.0,5.0,0.008,-1.0,0.964430894309,0.865900383142,0.963414634146,0.868613138686,4.02179598808,False
0.0,5.0,0.0016,-1.0,0.966463414634,0.866396761134,0.960365853659,0.849420849421,3.99729609489,False
0.0,6.0,625.0,-1.0,0.941056910569,0.771653543307,0.94918699187,0.812030075188,3.79560780525,False
0.0,6.0,125.0,-1.0,0.941056910569,0.771653543307,0.94918699187,0.812030075188,3.78073096275,False
0.0,6.0,25.0,-1.0,0.941056910569,0.771653543307,0.94918699187,0.812030075188,3.7983520031,False
0.0,6.0,5.0,-1.0,0.941056910569,0.771653543307,0.94918699187,0.812030075188,3.80964708328,False
0.0,6.0,1.0,-1.0,0.941056910569,0.771653543307,0.94918699187,0.812030075188,3.81244707108,False
