ratio,trial,C,s,val-acc,val-f,test-acc,test-f,comp_time,timeout
0.0,0.0,625.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.26498198509,False
0.0,0.0,125.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.11025691032,False
0.0,0.0,25.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.11394309998,False
0.0,0.0,5.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.17717719078,False
0.0,0.0,1.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.18238401413,False
0.0,0.0,0.2,-1.0,0.95784148398,0.933155080214,0.973041280539,0.957671957672,5.47140288353,False
0.0,0.0,0.04,-1.0,0.962057335582,0.940239043825,0.975568660489,0.961589403974,5.4425368309,False
0.0,0.0,0.008,-1.0,0.970489038786,0.953145917001,0.982308340354,0.972258916777,5.28919410706,False
0.0,0.0,0.0016,-1.0,0.971332209106,0.954301075269,0.976411120472,0.962962962963,5.20105695724,False
0.0,1.0,625.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.16631102562,False
0.0,1.0,125.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.28663516045,False
0.0,1.0,25.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.19513392448,False
0.0,1.0,5.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.19977998734,False
0.0,1.0,1.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.27837204933,False
0.0,1.0,0.2,-1.0,0.962057335582,0.941329856584,0.96798652064,0.947368421053,5.19202280045,False
0.0,1.0,0.04,-1.0,0.970489038786,0.955070603338,0.971356360573,0.953804347826,5.38769197464,False
0.0,1.0,0.008,-1.0,0.97892074199,0.968071519796,0.979780960404,0.967741935484,5.33334302902,False
0.0,1.0,0.0016,-1.0,0.977234401349,0.965605095541,0.981465880371,0.97027027027,5.19038414955,False
0.0,2.0,625.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.18645501137,False
0.0,2.0,125.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.13339614868,False
0.0,2.0,25.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.2888379097,False
0.0,2.0,5.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.32116103172,False
0.0,2.0,1.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.25443315506,False
0.0,2.0,0.2,-1.0,0.965430016863,0.947770700637,0.963774220725,0.941015089163,5.46136903763,False
0.0,2.0,0.04,-1.0,0.964586846543,0.947236180905,0.96798652064,0.948369565217,5.39932703972,False
0.0,2.0,0.008,-1.0,0.970489038786,0.955752212389,0.977253580455,0.963364993216,5.30798602104,False
0.0,2.0,0.0016,-1.0,0.967959527825,0.952141057935,0.965459140691,0.944369063772,5.15947699547,False
0.0,3.0,625.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.15577793121,False
0.0,3.0,125.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.28556799889,False
0.0,3.0,25.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.32107806206,False
0.0,3.0,5.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.18600177765,False
