ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex
0.0,0,0.9,0.78,0.7884615384615384,0.76,0.7446808510638298,True
0.0,0,0.8,0.7633333333333333,0.7687296416938112,0.78,0.7573529411764706,True
0.0,0,0.7,0.7766666666666666,0.7744107744107744,0.7866666666666666,0.7629629629629631,True
0.0,0,0.6,0.79,0.7878787878787877,0.79,0.7675276752767527,True
0.0,0,0.5,0.79,0.7878787878787877,0.79,0.7675276752767527,True
0.0,0,0.4,0.7933333333333333,0.794701986754967,0.8,0.7810218978102189,True
0.0,0,0.29999999999999993,0.7933333333333333,0.8000000000000002,0.7733333333333333,0.7622377622377623,True
0.0,0,0.19999999999999996,0.7833333333333333,0.7896440129449838,0.7866666666666666,0.7714285714285715,False
0.0,0,0.1,0.79,0.7987220447284344,0.75,0.7311827956989247,False
0.0,1,0.9,0.7733333333333333,0.7848101265822784,0.7866666666666666,0.7681159420289856,True
0.0,1,0.8,0.7866666666666666,0.8012422360248449,0.79,0.7758007117437722,True
0.0,1,0.7,0.79,0.8061538461538461,0.7666666666666667,0.75177304964539,True
0.0,1,0.6,0.79,0.8061538461538461,0.7833333333333333,0.7719298245614036,True
0.0,1,0.5,0.8033333333333333,0.8184615384615385,0.7966666666666666,0.7859649122807018,True
0.0,1,0.4,0.8066666666666666,0.8220858895705522,0.8,0.7902097902097903,True
0.0,1,0.29999999999999993,0.8166666666666667,0.8318042813455657,0.7766666666666666,0.7681660899653979,True
0.0,1,0.19999999999999996,0.7933333333333333,0.80625,0.7466666666666667,0.7414965986394558,False
0.0,1,0.1,0.7933333333333333,0.8132530120481929,0.78,0.7770270270270271,False
0.0,2,0.9,0.7833333333333333,0.7735191637630662,0.7966666666666666,0.7813620071684587,True
0.0,2,0.8,0.7766666666666666,0.7681660899653979,0.7966666666666666,0.7859649122807019,True
0.0,2,0.7,0.7733333333333333,0.7655172413793103,0.81,0.8013937282229965,True
0.0,2,0.6,0.77,0.7612456747404844,0.8066666666666666,0.8,True
0.0,2,0.5,0.7666666666666667,0.7666666666666667,0.8,0.8,True
0.0,2,0.4,0.7533333333333333,0.75,0.8066666666666666,0.8053691275167785,True
0.0,2,0.29999999999999993,0.7633333333333333,0.7560137457044673,0.8,0.7986577181208054,True
0.0,2,0.19999999999999996,0.77,0.7676767676767676,0.78,0.773972602739726,False
0.0,2,0.1,0.7333333333333333,0.7333333333333333,0.75,0.7457627118644068,False
0.0,3,0.9,0.7366666666666667,0.7247386759581882,0.77,0.7661016949152544,True
0.0,3,0.8,0.7433333333333333,0.7424749163879598,0.77,0.7737704918032786,True
0.0,3,0.7,0.7366666666666667,0.7357859531772575,0.7866666666666666,0.7922077922077922,True
0.0,3,0.6,0.74,0.7364864864864865,0.7866666666666666,0.7948717948717949,True
0.0,3,0.5,0.7533333333333333,0.7533333333333334,0.7833333333333333,0.7896440129449839,True
0.0,3,0.4,0.7266666666666667,0.7284768211920529,0.7866666666666666,0.7961783439490445,True
0.0,3,0.29999999999999993,0.7366666666666667,0.7375415282392027,0.7866666666666666,0.7961783439490445,True
0.0,3,0.19999999999999996,0.72,0.7272727272727272,0.7633333333333333,0.7760252365930599,False
0.0,3,0.1,0.6666666666666666,0.6855345911949685,0.7333333333333333,0.7575757575757576,False
0.0,4,0.9,0.79,0.782006920415225,0.75,0.7474747474747474,True
0.0,4,0.8,0.7666666666666667,0.7635135135135136,0.77,0.7722772277227723,True
0.0,4,0.7,0.7766666666666666,0.7665505226480835,0.78,0.7828947368421053,True
0.0,4,0.6,0.7766666666666666,0.7697594501718212,0.79,0.7934426229508196,True
0.0,4,0.5,0.76,0.7567567567567569,0.8,0.8064516129032258,True
0.0,4,0.4,0.7733333333333333,0.7718120805369127,0.7866666666666666,0.7948717948717949,True
0.0,4,0.29999999999999993,0.7666666666666667,0.7602739726027399,0.8,0.8113207547169811,True
0.0,4,0.19999999999999996,0.7533333333333333,0.764331210191083,0.8033333333333333,0.8173374613003095,False
0.0,4,0.1,0.71,0.7109634551495017,0.7266666666666667,0.7421383647798743,False
0.0,5,0.9,0.7266666666666667,0.6771653543307087,0.7066666666666667,0.674074074074074,True
0.0,5,0.8,0.7466666666666667,0.7304964539007092,0.7733333333333333,0.7748344370860928,True
0.0,5,0.7,0.7566666666666667,0.7456445993031359,0.7866666666666666,0.7908496732026143,True
0.0,5,0.6,0.77,0.7612456747404844,0.7933333333333333,0.8012820512820513,True
0.0,5,0.5,0.7833333333333333,0.7781569965870309,0.7966666666666666,0.8038585209003217,True
0.0,5,0.4,0.7833333333333333,0.781144781144781,0.77,0.7823343848580441,True
