ratio,trial,C,s,val-acc,val-f,test-acc,test-f
0.0,0.0,625.0,-1.0,0.8033333333333333,0.8065573770491804,0.77,0.7526881720430108
0.0,0.0,625.0,0.0,0.8,0.803921568627451,0.7766666666666666,0.7632508833922262
0.0,0.0,625.0,0.5,0.7933333333333333,0.8000000000000002,0.8,0.7945205479452055
0.0,0.0,125.0,-1.0,0.8033333333333333,0.8065573770491804,0.77,0.7526881720430108
0.0,0.0,125.0,0.0,0.8,0.803921568627451,0.7766666666666666,0.7632508833922262
0.0,0.0,125.0,0.5,0.7933333333333333,0.8000000000000002,0.8,0.7945205479452055
0.0,0.0,25.0,-1.0,0.8,0.8026315789473685,0.7733333333333333,0.7588652482269503
0.0,0.0,25.0,0.0,0.8,0.803921568627451,0.7766666666666666,0.7632508833922262
0.0,0.0,25.0,0.5,0.8033333333333333,0.8078175895765474,0.7766666666666666,0.7615658362989324
0.0,0.0,5.0,-1.0,0.7866666666666666,0.7908496732026143,0.76,0.7391304347826086
0.0,0.0,5.0,0.0,0.8,0.8026315789473685,0.7733333333333333,0.7536231884057971
0.0,0.0,5.0,0.5,0.7866666666666666,0.7935483870967741,0.7933333333333333,0.7832167832167831
0.0,0.0,1.0,-1.0,0.7966666666666666,0.7986798679867986,0.7666666666666667,0.7445255474452555
0.0,0.0,1.0,0.0,0.7866666666666666,0.7894736842105262,0.7866666666666666,0.7746478873239436
0.0,0.0,1.0,0.5,0.7533333333333333,0.7597402597402597,0.7566666666666667,0.7383512544802866
0.0,0.0,0.2,-1.0,0.7733333333333333,0.7763157894736842,0.7766666666666666,0.7545787545787546
0.0,0.0,0.2,0.0,0.76,0.7567567567567567,0.7933333333333333,0.7753623188405797
0.0,0.0,0.2,0.5,0.7533333333333333,0.7516778523489933,0.78,0.762589928057554
0.0,0.0,0.04,-1.0,0.7533333333333333,0.7581699346405228,0.81,0.7881040892193308
0.0,0.0,0.04,0.0,0.7433333333333333,0.7539936102236422,0.7866666666666666,0.7647058823529411
0.0,0.0,0.04,0.5,0.7466666666666667,0.7466666666666666,0.8,0.7810218978102189
0.0,0.0,0.008,-1.0,0.7933333333333333,0.7905405405405406,0.79,0.7675276752767527
0.0,0.0,0.008,0.0,0.7633333333333333,0.7560137457044673,0.78,0.7441860465116278
0.0,0.0,0.008,0.5,0.7666666666666667,0.7619047619047619,0.7833333333333333,0.7509578544061303
0.0,0.0,0.0016,-1.0,0.7766666666666666,0.7859424920127795,0.7566666666666667,0.7420494699646643
0.0,0.0,0.0016,0.0,0.6533333333333333,0.7499999999999999,0.65,0.7341772151898736
0.0,0.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,1.0,625.0,-1.0,0.79,0.804953560371517,0.7533333333333333,0.7482993197278911
0.0,1.0,625.0,0.0,0.8,0.8170731707317073,0.77,0.7578947368421054
0.0,1.0,625.0,0.5,0.8133333333333334,0.8271604938271604,0.79,0.7804878048780488
0.0,1.0,125.0,-1.0,0.79,0.804953560371517,0.7533333333333333,0.7482993197278911
0.0,1.0,125.0,0.0,0.8166666666666667,0.8328267477203648,0.7533333333333333,0.7448275862068966
0.0,1.0,125.0,0.5,0.8133333333333334,0.8238993710691823,0.78,0.7692307692307693
0.0,1.0,25.0,-1.0,0.79,0.804953560371517,0.7533333333333333,0.7482993197278911
0.0,1.0,25.0,0.0,0.8166666666666667,0.8328267477203648,0.7533333333333333,0.7448275862068966
0.0,1.0,25.0,0.5,0.8066666666666666,0.8209876543209876,0.7866666666666666,0.7714285714285715
0.0,1.0,5.0,-1.0,0.78,0.8023952095808383,0.75,0.7491638795986622
0.0,1.0,5.0,0.0,0.8166666666666667,0.8328267477203648,0.7533333333333333,0.7448275862068966
0.0,1.0,5.0,0.5,0.8033333333333333,0.8195718654434251,0.7833333333333333,0.7735191637630662
0.0,1.0,1.0,-1.0,0.7933333333333333,0.8109756097560976,0.7466666666666667,0.7379310344827587
0.0,1.0,1.0,0.0,0.82,0.8353658536585367,0.7533333333333333,0.7430555555555556
0.0,1.0,1.0,0.5,0.7966666666666666,0.8145896656534954,0.7766666666666666,0.7681660899653979
0.0,1.0,0.2,-1.0,0.8133333333333334,0.8260869565217391,0.7766666666666666,0.7615658362989324
0.0,1.0,0.2,0.0,0.79,0.804953560371517,0.77,0.7578947368421054
0.0,1.0,0.2,0.5,0.8,0.8148148148148149,0.7833333333333333,0.7719298245614036
0.0,1.0,0.04,-1.0,0.81,0.8224299065420562,0.7866666666666666,0.7714285714285715
0.0,1.0,0.04,0.0,0.8066666666666666,0.8231707317073171,0.7733333333333333,0.7588652482269505
0.0,1.0,0.04,0.5,0.7733333333333333,0.7874999999999999,0.77,0.7509025270758122
0.0,1.0,0.008,-1.0,0.7866666666666666,0.8036809815950922,0.78,0.7625899280575539
0.0,1.0,0.008,0.0,0.7466666666666667,0.7639751552795031,0.7766666666666666,0.7649122807017544
0.0,1.0,0.008,0.5,0.7366666666666667,0.7613293051359517,0.7766666666666666,0.7713310580204779
0.0,1.0,0.0016,-1.0,0.7633333333333333,0.7746031746031745,0.78,0.7625899280575539
0.0,1.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0016,0.5,0.5666666666666667,0.4090909090909091,0.62,0.4242424242424242
0.0,2.0,625.0,-1.0,0.7366666666666667,0.7322033898305085,0.7866666666666666,0.7880794701986755
0.0,2.0,625.0,0.0,0.7466666666666667,0.7466666666666666,0.7766666666666666,0.780327868852459
0.0,2.0,625.0,0.5,0.7533333333333333,0.7448275862068965,0.8033333333333333,0.802675585284281
0.0,2.0,125.0,-1.0,0.7366666666666667,0.7322033898305085,0.7866666666666666,0.7880794701986755
0.0,2.0,125.0,0.0,0.7466666666666667,0.7466666666666666,0.7766666666666666,0.780327868852459
0.0,2.0,125.0,0.5,0.7533333333333333,0.7448275862068965,0.8033333333333333,0.802675585284281
0.0,2.0,25.0,-1.0,0.7466666666666667,0.7414965986394559,0.7866666666666666,0.785234899328859
0.0,2.0,25.0,0.0,0.7466666666666667,0.7466666666666666,0.7766666666666666,0.780327868852459
0.0,2.0,25.0,0.5,0.7533333333333333,0.7448275862068965,0.8033333333333333,0.802675585284281
0.0,2.0,5.0,-1.0,0.7333333333333333,0.726027397260274,0.7766666666666666,0.7665505226480835
0.0,2.0,5.0,0.0,0.7433333333333333,0.7407407407407407,0.76,0.7631578947368421
0.0,2.0,5.0,0.5,0.7533333333333333,0.7448275862068965,0.8033333333333333,0.802675585284281
0.0,2.0,1.0,-1.0,0.7366666666666667,0.7303754266211604,0.77,0.764505119453925
0.0,2.0,1.0,0.0,0.7666666666666667,0.7635135135135136,0.7833333333333333,0.7840531561461794
0.0,2.0,1.0,0.5,0.7733333333333333,0.7655172413793103,0.79,0.787878787878788
0.0,2.0,0.2,-1.0,0.7533333333333333,0.7482993197278912,0.82,0.8211920529801324
