ratio,trial,nu,mu,val-acc,val-f,test-acc,test-f,VaR,tr-CVaR
0.0,0.0,0.9,0.05,0.7733333333333333,0.7988165680473372,0.7533333333333333,0.7597402597402597,-2.3321199327306603,-308.37945472047227
0.0,0.0,0.9,0.1,0.7633333333333333,0.7717041800643085,0.78,0.7692307692307693,-2.315605014614566,-321.2668947573315
0.0,0.0,0.9,0.15,0.5333333333333333,0.6956521739130436,0.49666666666666665,0.6636971046770601,-17928514599.71754,-587444257626.7559
0.0,0.0,0.8,0.05,0.77,0.7737704918032787,0.77,0.7490909090909091,-1.774902661618464,-226.6789883432541
0.0,0.0,0.8,0.1,0.75,0.7457627118644067,0.78,0.75,-1.7994613851471775,-239.7344482567732
0.0,0.0,0.8,0.15,0.7533333333333333,0.7412587412587412,0.78,0.738095238095238,-1.7371709895896328,-247.28834764738298
0.0,0.0,0.7,0.05,0.75,0.7422680412371135,0.7733333333333333,0.7424242424242424,-1.4284130710322291,-163.0904519332794
0.0,0.0,0.7,0.1,0.7533333333333333,0.7448275862068966,0.7866666666666666,0.7499999999999999,-1.4442614044463016,-175.63475483726842
0.0,0.0,0.7,0.15,0.7566666666666667,0.743859649122807,0.7733333333333333,0.732283464566929,-1.4356757267260813,-184.30882467947737
0.0,0.0,0.6,0.05,0.78,0.7724137931034483,0.7966666666666666,0.7662835249042146,-1.1146727246510157,-110.51839880468586
0.0,0.0,0.6,0.1,0.7733333333333333,0.7605633802816901,0.7866666666666666,0.7499999999999999,-1.109896697543748,-121.54620376035265
0.0,0.0,0.6,0.15,0.7733333333333333,0.7553956834532374,0.79,0.7529411764705881,-1.214637339327471,-128.8135288178331
0.0,0.0,0.5,0.05,0.77,0.759581881533101,0.79,0.7567567567567568,-0.8859333472569654,-70.72374206165321
0.0,0.0,0.5,0.1,0.76,0.7482517482517482,0.8066666666666666,0.7769230769230769,-0.889250243517632,-79.00948862989064
0.0,0.0,0.5,0.15,0.7666666666666667,0.7552447552447553,0.7966666666666666,0.7607843137254902,-0.9170021410267645,-83.78589154197336
0.0,0.0,0.4,0.05,0.75,0.7422680412371135,0.7866666666666666,0.7593984962406015,-0.6532553127889145,-39.80973412602391
0.0,0.0,0.4,0.1,0.75,0.7386759581881532,0.77,0.7315175097276263,-0.6741621499471604,-48.18243952554964
0.0,0.0,0.4,0.15,0.7466666666666667,0.7379310344827585,0.7933333333333333,0.7633587786259544,-0.6576014728126681,-50.00149348939621
