ratio,trial,nu,val-acc,val-f,test-acc,test-f
0.0,3,0.66875,0.6699029126213593,0.5853658536585366,0.7211538461538461,0.6588235294117646
0.0,3,0.5875,0.6796116504854369,0.611764705882353,0.7211538461538461,0.6666666666666666
0.0,3,0.50625,0.6699029126213593,0.5952380952380953,0.7403846153846154,0.6966292134831461
0.0,3,0.425,0.6504854368932039,0.5909090909090908,0.7403846153846154,0.6966292134831461
0.0,3,0.34375,0.6699029126213593,0.6046511627906976,0.7307692307692307,0.6818181818181819
0.0,3,0.26249999999999996,0.6796116504854369,0.6373626373626373,0.6826923076923077,0.6373626373626373
0.0,3,0.18125000000000002,0.6699029126213593,0.6222222222222222,0.7019230769230769,0.6593406593406593
0.0,3,0.1,0.6796116504854369,0.6666666666666667,0.7115384615384616,0.6808510638297872
0.0,4,0.75,0.6407766990291263,0.5316455696202531,0.7019230769230769,0.617283950617284
0.0,4,0.66875,0.6407766990291263,0.5542168674698796,0.6826923076923077,0.6206896551724138
0.0,4,0.5875,0.6796116504854369,0.6024096385542169,0.7115384615384616,0.6341463414634146
0.0,4,0.50625,0.6699029126213593,0.5952380952380952,0.7019230769230769,0.6436781609195402
0.0,4,0.425,0.6893203883495146,0.6279069767441862,0.7115384615384616,0.6511627906976744
0.0,4,0.34375,0.6893203883495146,0.6279069767441862,0.6826923076923077,0.6292134831460675
0.0,4,0.26249999999999996,0.6796116504854369,0.6024096385542169,0.6826923076923077,0.6206896551724138
0.0,4,0.18125000000000002,0.6990291262135923,0.6265060240963854,0.7115384615384616,0.6511627906976744
0.0,4,0.1,0.36893203883495146,0.3157894736842105,0.46153846153846156,0.44000000000000006
0.0,5,0.75,0.6407766990291263,0.5194805194805194,0.6153846153846154,0.5348837209302325
0.0,5,0.66875,0.6796116504854369,0.5714285714285715,0.6057692307692307,0.5591397849462365
0.0,5,0.5875,0.6893203883495146,0.5897435897435898,0.6346153846153846,0.6041666666666666
0.0,5,0.50625,0.6990291262135923,0.5866666666666667,0.6346153846153846,0.6041666666666666
0.0,5,0.425,0.4077669902912621,0.3440860215053763,0.41346153846153844,0.31460674157303375
0.0,5,0.34375,0.3786407766990291,0.3333333333333333,0.4326923076923077,0.3516483516483517
0.0,5,0.26249999999999996,0.3883495145631068,0.3368421052631579,0.4519230769230769,0.4
0.0,5,0.18125000000000002,0.3786407766990291,0.36000000000000004,0.38461538461538464,0.3333333333333333
0.0,5,0.1,0.3883495145631068,0.3636363636363637,0.34615384615384615,0.33333333333333337
0.0,6,0.75,0.6504854368932039,0.4375,0.6634615384615384,0.44444444444444436
0.0,6,0.66875,0.6699029126213593,0.575,0.7115384615384616,0.6052631578947368
