ratio,trial,nu,mu,val-acc,val-f,test-acc,test-f,VaR,tr-CVaR,comp_time
0.0,0.0,0.95,0.05,0.501851851852,0.0,0.489197530864,0.0,-1126785875.2,-61629064723.1,206.943929911
0.0,0.0,0.838125,0.05,0.665432098765,0.62952836637,0.652469135802,0.62516644474,-2.44827092919,-1697.55657349,799.000762939
0.0,0.0,0.72625,0.05,0.501851851852,0.0,0.489197530864,0.0,-84.4548613842,45438.3258928,1510.68436599
0.0,0.0,0.614375,0.05,0.743827160494,0.724435590969,0.742283950617,0.729685982519,-0.653284120638,-320.729156482,924.078562975
0.0,0.0,0.5025,0.05,0.767283950617,0.758488148623,0.775617283951,0.776376499539,-0.29688516185,-95.7957569457,1012.01788783
0.0,0.0,0.390625,0.05,0.53024691358,0.146860986547,0.513271604938,0.136836343733,2.43818596205e-10,5.50671105215e-06,566.466134071
0.0,0.0,0.27875,0.05,0.531481481481,0.151006711409,0.517283950617,0.146288209607,4.23240802996e-13,8.05831901207e-09,1384.48344994
0.0,0.0,0.166875,0.05,0.53487654321,0.668572685287,0.558333333333,0.687759109753,-3.22430970908e-13,1.44964040771e-09,882.151011944
0.0,0.0,0.055,0.05,0.52037037037,0.0782918149466,0.507716049383,0.0764331210191,-3.71751432965e-10,2.8229559159e-08,893.499094009
0.0,1.0,0.95,0.05,0.496604938272,0.0,0.492901234568,0.0,-5159104428.25,-3.26736448692e+11,478.991998911
0.0,1.0,0.838125,0.05,0.662037037037,0.632426988922,0.658950617284,0.628321560713,-2.46632196182,-1623.37198576,1401.05238795
0.0,1.0,0.72625,0.05,0.698765432099,0.686978832585,0.711728395062,0.70235818993,-1.30703001687,-722.783248067,2276.76791716
0.0,1.0,0.614375,0.05,0.748148148148,0.743234738829,0.755864197531,0.7562403698,-0.620135160748,-301.561470651,1472.96872306
0.0,1.0,0.5025,0.05,0.766666666667,0.765071472965,0.766975308642,0.771696401572,-0.289352347007,-86.257351296,2286.35093284
0.0,1.0,0.390625,0.05,0.74012345679,0.731505102041,0.721296296296,0.716483516484,-2.29448408849e-08,1.44088464485e-05,1474.42879796
0.0,1.0,0.27875,0.05,0.548765432099,0.673514962037,0.54012345679,0.667855550602,-5.53703545968e-11,3.90037936948e-07,1002.9037621
0.0,1.0,0.166875,0.05,0.549074074074,0.67410216373,0.540432098765,0.668152440383,-6.09273461302e-11,1.43720635393e-07,748.012594938
0.0,1.0,0.055,0.05,0.520987654321,0.671464860288,0.521296296296,0.672300866258,-1.34573736242e-09,3.67335724338e-08,1931.69402194
0.0,2.0,0.95,0.05,0.501851851852,0.668310727497,0.489814814815,0.657551274083,-3608480724.98,-1.84644624628e+11,240.403750181
0.0,2.0,0.838125,0.05,0.498148148148,0.0,0.510185185185,0.0,-257.414272893,2804105.60395,645.187555075
0.0,2.0,0.72625,0.05,0.714197530864,0.716472749541,0.70987654321,0.70987654321,-1.10742145076,-728.17455159,999.678457022
0.0,2.0,0.614375,0.05,0.737654320988,0.739583333333,0.738888888889,0.737103791175,-0.647734938536,-312.770466775,1692.70138979
0.0,2.0,0.5025,0.05,0.760802469136,0.755443357526,0.77037037037,0.762148337596,-0.287055432481,-83.7943781449,1530.86191821
