comp_time,kernel,nu,obj_val,rho,test_error,training_error,training_time,trial
3.0204689502716064,linear,0.71,-0.01156219831942007,0.37387984458524365,0.29651162790697677,0.3063583815028902,3.0191690921783447,0.0
4.2271058559417725,linear,0.71,-0.04137662560164505,0.5331136267638649,0.37209302325581395,0.3063583815028902,4.2258241176605225,1.0
3.2648119926452637,linear,0.71,0.001599454295673708,0.4137026095502365,0.3023255813953488,0.31213872832369943,3.263421058654785,2.0
2.9658021926879883,linear,0.71,-0.0036987376763706475,0.5105051428770793,0.38372093023255816,0.34104046242774566,2.964371919631958,3.0
2.5048818588256836,linear,0.71,-0.027982894627452404,0.5082986672182513,0.36046511627906974,0.31213872832369943,2.5035860538482666,4.0
3.032072067260742,linear,0.71,-0.03503171065212972,0.3979099924423179,0.3488372093023256,0.27167630057803466,3.030780076980591,5.0
3.351958990097046,linear,0.71,-0.013120250134398763,0.3769929215697781,0.25,0.31213872832369943,3.3506507873535156,6.0
2.3862080574035645,linear,0.71,-0.04354684583387354,0.3963058406070836,0.4011627906976744,0.2658959537572254,2.384911060333252,7.0
2.973422050476074,linear,0.71,-0.03410664863429669,0.6890131059588391,0.4069767441860465,0.3179190751445087,2.972119092941284,8.0
3.4049739837646484,linear,0.71,-0.032197466380533064,0.5252952691347473,0.36046511627906974,0.2832369942196532,3.403688907623291,9.0
4.073415994644165,linear,0.71,-0.02128832521916566,0.514852531053932,0.3430232558139535,0.31213872832369943,4.0721189975738525,10.0
3.5326437950134277,linear,0.71,-0.038947033322618105,0.46881938254285266,0.3313953488372093,0.27167630057803466,3.5313220024108887,11.0
2.718496084213257,linear,0.71,-0.02963768609739203,0.3629850782442335,0.313953488372093,0.2832369942196532,2.717020034790039,12.0
2.51823091506958,linear,0.71,-0.0309146311179192,0.38177857784089914,0.3430232558139535,0.2543352601156069,2.516892194747925,13.0
3.712272882461548,linear,0.71,-0.03213881571535336,0.4527567463671105,0.3546511627906977,0.3063583815028902,3.710965156555176,14.0
2.686918020248413,linear,0.71,-0.013340944960743437,0.3727434958994919,0.28488372093023256,0.31213872832369943,2.6855812072753906,15.0
3.086134195327759,linear,0.71,-0.059703309349995515,0.8621314659467636,0.47093023255813954,0.34104046242774566,3.0846269130706787,16.0
3.5479609966278076,linear,0.71,-0.029870981578481566,0.5211872003385722,0.28488372093023256,0.30057803468208094,3.5465750694274902,17.0
2.395253896713257,linear,0.71,-0.008109467964449085,0.37528792750037093,0.29069767441860467,0.3179190751445087,2.3937110900878906,18.0
3.6599841117858887,linear,0.71,-0.012566748979341028,0.3912007847623395,0.3546511627906977,0.26011560693641617,3.658677101135254,19.0
3.125562906265259,linear,0.71,-0.015392322618280711,0.39136318884830845,0.3372093023255814,0.30057803468208094,3.124171018600464,20.0
4.0489208698272705,linear,0.71,-0.02423631462915838,0.49574453156131987,0.3430232558139535,0.31213872832369943,4.047601938247681,21.0
3.737528085708618,linear,0.71,-0.052770762416032846,0.5164233856535436,0.36627906976744184,0.2832369942196532,3.7360541820526123,22.0
4.334108829498291,linear,0.71,-0.02689694168684556,0.5142413821070781,0.3430232558139535,0.28901734104046245,4.332788944244385,23.0
4.614069938659668,linear,0.71,-0.026174118400250447,0.4332132592797341,0.3081395348837209,0.2774566473988439,4.61266303062439,24.0
4.7725749015808105,linear,0.71,0.01795450273831048,0.32451994770511855,0.25,0.34104046242774566,4.771245002746582,25.0
3.952589988708496,linear,0.71,-0.03255085865485478,0.5093995888826142,0.3313953488372093,0.2832369942196532,3.951288938522339,26.0
3.8120648860931396,linear,0.71,-0.04149093690581362,0.5632034367651495,0.37209302325581395,0.28901734104046245,3.8107008934020996,27.0
3.7143819332122803,linear,0.71,-0.04036843745716606,0.5939421874206156,0.38372093023255816,0.2774566473988439,3.7128050327301025,28.0
2.1949100494384766,linear,0.71,-0.02001509863280663,0.504273831113595,0.36627906976744184,0.3236994219653179,2.1935958862304688,29.0
3.8963348865509033,linear,0.71,-0.017961424139438954,0.5033732991146549,0.3546511627906977,0.30057803468208094,3.895017147064209,30.0
3.317944049835205,linear,0.71,-0.03401134305759506,0.4663309511895277,0.3313953488372093,0.28901734104046245,3.316200017929077,31.0
2.7965829372406006,linear,0.71,-0.050174998101045476,0.5771014652997999,0.37209302325581395,0.30057803468208094,2.7951769828796387,32.0
3.5757880210876465,linear,0.71,-0.033565449811561336,0.36155333123716243,0.3081395348837209,0.2774566473988439,3.574167013168335,33.0
3.530755043029785,linear,0.71,-0.059598423494847785,0.514849551070105,0.3488372093023256,0.2658959537572254,3.5294361114501953,34.0
3.7739450931549072,linear,0.71,-0.05034439181715032,0.5076795291374534,0.3488372093023256,0.30057803468208094,3.7723350524902344,35.0
3.495914936065674,linear,0.71,-0.04548942290678866,0.45215879960797073,0.3313953488372093,0.23121387283236994,3.4945030212402344,36.0
2.7699811458587646,linear,0.71,-0.0737595573904031,0.580135697604053,0.38372093023255816,0.23121387283236994,2.7683908939361572,37.0
3.478717803955078,linear,0.71,-0.025963131059420025,0.4932724080603425,0.3953488372093023,0.2774566473988439,3.4774088859558105,38.0
3.264315128326416,linear,0.71,-0.0008174051707188212,0.35869430226442217,0.3081395348837209,0.3063583815028902,3.2626140117645264,39.0
3.796922206878662,linear,0.71,-0.026966849966445404,0.5450675864678022,0.36627906976744184,0.3179190751445087,3.795485019683838,40.0
3.429932117462158,linear,0.71,-0.04615533912208439,0.556365094275008,0.4069767441860465,0.28901734104046245,3.4285221099853516,41.0
