comp_time,kernel,nu,rho,test_error,training_error,training_time,trial
3.8816561698913574,polynomial,0.71,0.2431789603262574,0.3023255813953488,0.21965317919075145,3.8799169063568115,19.0
3.8805441856384277,polynomial,0.71,0.31578551367730956,0.313953488372093,0.21965317919075145,3.8789560794830322,20.0
3.9692468643188477,polynomial,0.71,0.22026560609010287,0.29651162790697677,0.20809248554913296,3.967595100402832,21.0
3.443084955215454,polynomial,0.71,0.23853993353900274,0.313953488372093,0.2023121387283237,3.441179037094116,22.0
4.201136112213135,polynomial,0.71,0.16411595598734224,0.26744186046511625,0.2774566473988439,4.199596881866455,23.0
4.202498197555542,polynomial,0.71,0.26441029551060585,0.27906976744186046,0.2543352601156069,4.200649976730347,24.0
4.000438928604126,polynomial,0.71,0.257716737828751,0.32558139534883723,0.2658959537572254,3.9986579418182373,25.0
4.291833877563477,polynomial,0.71,0.2163255015982405,0.27906976744186046,0.2543352601156069,4.290150880813599,26.0
4.628231763839722,polynomial,0.71,0.227871393933847,0.29069767441860467,0.20809248554913296,4.626427888870239,27.0
4.06771993637085,polynomial,0.71,0.39949861689841015,0.4127906976744186,0.3179190751445087,4.06597900390625,28.0
3.547887086868286,polynomial,0.71,0.24659642357666334,0.29069767441860467,0.2023121387283237,3.5462942123413086,29.0
3.944854974746704,polynomial,0.6599999999999999,0.1650614269890702,0.27325581395348836,0.2774566473988439,3.9433140754699707,0.0
3.743558883666992,polynomial,0.6599999999999999,0.23899840163746533,0.3488372093023256,0.1676300578034682,3.7418479919433594,1.0
3.594635009765625,polynomial,0.6599999999999999,0.1789526378391468,0.2441860465116279,0.23699421965317918,3.592900037765503,2.0
3.693763017654419,polynomial,0.6599999999999999,0.20458414349998963,0.29069767441860467,0.2254335260115607,3.6919291019439697,3.0
4.613384008407593,polynomial,0.6599999999999999,0.2624665333207079,0.3546511627906977,0.1907514450867052,4.611464977264404,4.0
3.6035728454589844,polynomial,0.6599999999999999,0.2574842270171616,0.3488372093023256,0.19653179190751446,3.601891040802002,5.0
3.5241270065307617,polynomial,0.6599999999999999,0.25495612732823963,0.3372093023255814,0.19653179190751446,3.522245168685913,6.0
3.973306894302368,polynomial,0.6599999999999999,0.19522408760732948,0.26744186046511625,0.2254335260115607,3.971562147140503,7.0
4.229913949966431,polynomial,0.6599999999999999,0.20960101008416449,0.313953488372093,0.1791907514450867,4.228301048278809,8.0
3.9015159606933594,polynomial,0.6599999999999999,0.16823906028859953,0.28488372093023256,0.2023121387283237,3.899653911590576,9.0
3.7126498222351074,polynomial,0.6599999999999999,0.17473457760789823,0.26744186046511625,0.23699421965317918,3.7109129428863525,10.0
4.3204851150512695,polynomial,0.6599999999999999,0.2235727040908755,0.3953488372093023,0.23121387283236994,4.318790912628174,11.0
3.591233015060425,polynomial,0.6599999999999999,0.24793349572175064,0.31976744186046513,0.18497109826589594,3.5896260738372803,12.0
3.938533067703247,polynomial,0.6599999999999999,0.17734720843943724,0.3313953488372093,0.21965317919075145,3.9366111755371094,13.0
3.449862003326416,polynomial,0.6599999999999999,0.19357161344198942,0.29651162790697677,0.1907514450867052,3.448349952697754,14.0
3.666149139404297,polynomial,0.6599999999999999,0.2053381512589378,0.3488372093023256,0.2023121387283237,3.664578914642334,15.0
3.6078860759735107,polynomial,0.6599999999999999,0.2203500559926133,0.27906976744186046,0.2254335260115607,3.6061439514160156,16.0
3.9601829051971436,polynomial,0.6599999999999999,0.13903258910707825,0.28488372093023256,0.21965317919075145,3.9583849906921387,17.0
3.90952205657959,polynomial,0.6599999999999999,0.17891534637693132,0.2616279069767442,0.2138728323699422,3.9079389572143555,18.0
3.847867012023926,polynomial,0.6599999999999999,0.16527881287192359,0.3081395348837209,0.23699421965317918,3.8457870483398438,19.0
4.60725998878479,polynomial,0.6599999999999999,0.19640617854542858,0.27906976744186046,0.23699421965317918,4.605388879776001,20.0
4.253944158554077,polynomial,0.6599999999999999,0.23523136494323785,0.3023255813953488,0.2138728323699422,4.251977920532227,21.0
3.90079402923584,polynomial,0.6599999999999999,0.22643662109985963,0.3313953488372093,0.24277456647398843,3.898837089538574,22.0
3.9000720977783203,polynomial,0.6599999999999999,0.20482128344598594,0.27325581395348836,0.27167630057803466,3.898500919342041,23.0
3.371406078338623,polynomial,0.6599999999999999,0.2849936537385433,0.36627906976744184,0.2254335260115607,3.3695168495178223,24.0
3.8417580127716064,polynomial,0.6599999999999999,0.1929785392598526,0.29069767441860467,0.2023121387283237,3.839905023574829,25.0
3.5345659255981445,polynomial,0.6599999999999999,0.18303724954931727,0.3313953488372093,0.2023121387283237,3.533039093017578,26.0
4.2091288566589355,polynomial,0.6599999999999999,0.2140054167571909,0.26744186046511625,0.24277456647398843,4.207380056381226,27.0
4.093958854675293,polynomial,0.6599999999999999,0.3660710624296744,0.4127906976744186,0.2543352601156069,4.0920491218566895,28.0
4.21397590637207,polynomial,0.6599999999999999,0.20664331781904757,0.3023255813953488,0.20809248554913296,4.2122650146484375,29.0
3.9946420192718506,polynomial,0.6099999999999999,0.1723424844010754,0.2616279069767442,0.24277456647398843,3.9930460453033447,0.0
4.378921031951904,polynomial,0.6099999999999999,0.11563972140885305,0.29069767441860467,0.26011560693641617,4.3770058155059814,1.0
4.4471540451049805,polynomial,0.6099999999999999,0.1928062284319795,0.3372093023255814,0.2023121387283237,4.44555401802063,2.0
2.9167468547821045,polynomial,0.6099999999999999,0.19220809212272733,0.36046511627906974,0.2138728323699422,2.9151439666748047,3.0
4.282812833786011,polynomial,0.6099999999999999,0.1439374800384221,0.3372093023255814,0.24855491329479767,4.2811949253082275,4.0
4.296998023986816,polynomial,0.6099999999999999,0.1703037700503178,0.3023255813953488,0.20809248554913296,4.295024871826172,5.0
4.277905225753784,polynomial,0.6099999999999999,0.11803970009823603,0.3023255813953488,0.2254335260115607,4.276250123977661,6.0
4.147923946380615,polynomial,0.6099999999999999,0.17817300662232963,0.26744186046511625,0.23699421965317918,4.14628791809082,7.0
4.918182849884033,polynomial,0.6099999999999999,0.14448658346715887,0.21511627906976744,0.24277456647398843,4.916261196136475,8.0
4.515884160995483,polynomial,0.6099999999999999,0.17499239759384017,0.29651162790697677,0.2254335260115607,4.51421594619751,9.0
4.641231060028076,polynomial,0.6099999999999999,0.2147868571032749,0.3313953488372093,0.1907514450867052,4.639670133590698,10.0
3.872061014175415,polynomial,0.6099999999999999,0.23497864279784675,0.28488372093023256,0.2023121387283237,3.87072491645813,11.0
3.2696869373321533,polynomial,0.6099999999999999,0.18452833584683975,0.31976744186046513,0.20809248554913296,3.2683310508728027,12.0
3.571509838104248,polynomial,0.6099999999999999,0.135641677316709,0.313953488372093,0.1907514450867052,3.5700979232788086,13.0
3.506248950958252,polynomial,0.6099999999999999,0.14345097890904243,0.28488372093023256,0.24277456647398843,3.504347801208496,14.0
4.029823064804077,polynomial,0.6099999999999999,0.1828456651877382,0.31976744186046513,0.20809248554913296,4.028044939041138,15.0
3.4967591762542725,polynomial,0.6099999999999999,0.163611315604463,0.29651162790697677,0.1907514450867052,3.4951260089874268,16.0
4.332782030105591,polynomial,0.6099999999999999,0.1889051906135438,0.28488372093023256,0.18497109826589594,4.331254005432129,17.0
3.801508903503418,polynomial,0.6099999999999999,0.14427272850193687,0.32558139534883723,0.2138728323699422,3.799916982650757,18.0
4.341490983963013,polynomial,0.6099999999999999,0.14639990038013523,0.29651162790697677,0.2023121387283237,4.339913845062256,19.0
4.6697938442230225,polynomial,0.6099999999999999,0.1098035045754328,0.2616279069767442,0.23121387283236994,4.668337106704712,20.0
4.210050821304321,polynomial,0.6099999999999999,0.20253147480885372,0.3488372093023256,0.24277456647398843,4.208441972732544,21.0
5.252361059188843,polynomial,0.6099999999999999,0.17747087824744234,0.29651162790697677,0.20809248554913296,5.250596046447754,22.0
4.348375082015991,polynomial,0.6099999999999999,0.19111288216466116,0.31976744186046513,0.18497109826589594,4.346308946609497,23.0
4.291624069213867,polynomial,0.6099999999999999,0.15515549843647106,0.25,0.23121387283236994,4.2900550365448,24.0
4.2423601150512695,polynomial,0.6099999999999999,0.1707652747890317,0.27906976744186046,0.18497109826589594,4.240833044052124,25.0
4.351784944534302,polynomial,0.6099999999999999,0.14501492244979997,0.313953488372093,0.1907514450867052,4.35045599937439,26.0
5.356060028076172,polynomial,0.6099999999999999,0.12300634337733701,0.28488372093023256,0.23699421965317918,5.354401111602783,27.0
3.7634778022766113,polynomial,0.6099999999999999,0.1562689133540131,0.27325581395348836,0.2138728323699422,3.7619659900665283,28.0
4.419298887252808,polynomial,0.6099999999999999,0.1850300327962278,0.26744186046511625,0.23699421965317918,4.4179699420928955,29.0
4.753483057022095,polynomial,0.5599999999999998,0.1547803257194025,0.29651162790697677,0.18497109826589594,4.752146005630493,0.0
3.8887569904327393,polynomial,0.5599999999999998,0.15759817741840096,0.26744186046511625,0.19653179190751446,3.887315034866333,1.0
3.769558906555176,polynomial,0.5599999999999998,0.11371004977624975,0.3372093023255814,0.2254335260115607,3.7677299976348877,2.0
3.855715036392212,polynomial,0.5599999999999998,0.15182527720031386,0.31976744186046513,0.17341040462427745,3.854360818862915,3.0
4.238322973251343,polynomial,0.5599999999999998,0.17430788213368947,0.3313953488372093,0.1791907514450867,4.236686944961548,4.0
5.010065078735352,polynomial,0.5599999999999998,0.1302624633330844,0.25,0.2138728323699422,5.008404016494751,5.0
5.075256109237671,polynomial,0.5599999999999998,0.14340094770958822,0.2558139534883721,0.2023121387283237,5.073487043380737,6.0
3.9027719497680664,polynomial,0.5599999999999998,0.17596331527288478,0.29651162790697677,0.19653179190751446,3.901244878768921,7.0
4.151232957839966,polynomial,0.5599999999999998,0.12822164946572864,0.29651162790697677,0.19653179190751446,4.1497719287872314,8.0
3.670016050338745,polynomial,0.5599999999999998,0.09957389283127578,0.25,0.19653179190751446,3.668264865875244,9.0
4.096434116363525,polynomial,0.5599999999999998,0.1257508095731452,0.28488372093023256,0.2138728323699422,4.0949389934539795,10.0
4.776806831359863,polynomial,0.5599999999999998,0.10930358115415327,0.3023255813953488,0.19653179190751446,4.775145053863525,11.0
3.7201318740844727,polynomial,0.5599999999999998,0.11146132525078327,0.313953488372093,0.18497109826589594,3.718656063079834,12.0
4.427757024765015,polynomial,0.5599999999999998,0.12988285103641417,0.2616279069767442,0.24277456647398843,4.4264068603515625,13.0
5.480931997299194,polynomial,0.5599999999999998,0.12618125260548207,0.29651162790697677,0.2254335260115607,5.479419231414795,14.0
4.5044050216674805,polynomial,0.5599999999999998,0.10320272463002644,0.3546511627906977,0.18497109826589594,4.50253701210022,15.0
3.9932761192321777,polynomial,0.5599999999999998,0.1468560817217168,0.2616279069767442,0.23699421965317918,3.991941213607788,16.0
4.551589012145996,polynomial,0.5599999999999998,0.1623606314922407,0.28488372093023256,0.19653179190751446,4.550259113311768,17.0
4.458300828933716,polynomial,0.5599999999999998,0.1312832635722212,0.2558139534883721,0.2138728323699422,4.456845045089722,18.0
5.102416038513184,polynomial,0.5599999999999998,0.14575465562274292,0.27906976744186046,0.18497109826589594,5.10027003288269,19.0
5.198329925537109,polynomial,0.5599999999999998,0.17455499435256397,0.27325581395348836,0.18497109826589594,5.196676969528198,20.0
4.397313117980957,polynomial,0.5599999999999998,0.15906938970081919,0.26744186046511625,0.23121387283236994,4.395542860031128,21.0
4.294404029846191,polynomial,0.5599999999999998,0.1594859835039767,0.3023255813953488,0.17341040462427745,4.292870998382568,22.0
3.9263319969177246,polynomial,0.5599999999999998,0.17528085055030837,0.32558139534883723,0.17341040462427745,3.9246609210968018,23.0
4.676620960235596,polynomial,0.5599999999999998,0.10491393505921617,0.3081395348837209,0.2138728323699422,4.6750428676605225,24.0
4.6975109577178955,polynomial,0.5599999999999998,0.1317433001796346,0.26744186046511625,0.24277456647398843,4.695915937423706,25.0
4.170615196228027,polynomial,0.5599999999999998,0.11462786954969423,0.3023255813953488,0.1791907514450867,4.169275999069214,26.0
4.585313081741333,polynomial,0.5599999999999998,0.15824918354253847,0.3023255813953488,0.21965317919075145,4.583593130111694,27.0
4.370992183685303,polynomial,0.5599999999999998,0.1216086197561295,0.29651162790697677,0.19653179190751446,4.369411945343018,28.0
5.2098729610443115,polynomial,0.5599999999999998,0.12057366117689634,0.2616279069767442,0.2023121387283237,5.208131790161133,29.0
4.3771891593933105,polynomial,0.5099999999999998,0.1307000245229555,0.3430232558139535,0.1791907514450867,4.375697135925293,0.0
4.585762023925781,polynomial,0.5099999999999998,0.1379296124282732,0.28488372093023256,0.18497109826589594,4.584217071533203,1.0
4.565235137939453,polynomial,0.5099999999999998,0.12936328673161285,0.3023255813953488,0.1676300578034682,4.563677072525024,2.0
4.782387018203735,polynomial,0.5099999999999998,0.08511204821577678,0.313953488372093,0.2023121387283237,4.780758857727051,3.0
4.351425886154175,polynomial,0.5099999999999998,0.11815172777920879,0.3313953488372093,0.1676300578034682,4.350052118301392,4.0
4.1665849685668945,polynomial,0.5099999999999998,0.06599015241059308,0.29651162790697677,0.15606936416184972,4.165019989013672,5.0
4.501104116439819,polynomial,0.5099999999999998,0.14517461755868802,0.3081395348837209,0.17341040462427745,4.499377012252808,6.0
4.7463531494140625,polynomial,0.5099999999999998,0.08891369156678286,0.3081395348837209,0.1907514450867052,4.744607925415039,7.0
7.372365951538086,polynomial,0.5099999999999998,0.06270283070555821,0.22093023255813954,0.20809248554913296,7.370522975921631,8.0
3.70959210395813,polynomial,0.5099999999999998,0.0720616247927412,0.29069767441860467,0.20809248554913296,3.7079379558563232,9.0
5.838270902633667,polynomial,0.5099999999999998,0.06849292097112232,0.27906976744186046,0.1907514450867052,5.836694002151489,10.0
5.259383916854858,polynomial,0.5099999999999998,0.06585257161230013,0.3081395348837209,0.2023121387283237,5.257433176040649,11.0
5.193073987960815,polynomial,0.5099999999999998,0.07074002545737534,0.3313953488372093,0.19653179190751446,5.191440105438232,12.0
5.4801928997039795,polynomial,0.5099999999999998,0.09753017389927864,0.2616279069767442,0.1791907514450867,5.47862696647644,13.0
4.544730186462402,polynomial,0.5099999999999998,0.13214828686934177,0.3313953488372093,0.17341040462427745,4.543128967285156,14.0
4.307393789291382,polynomial,0.5099999999999998,0.13193103415088264,0.3023255813953488,0.17341040462427745,4.3057990074157715,15.0
4.065151929855347,polynomial,0.5099999999999998,0.07627961143350613,0.27906976744186046,0.2023121387283237,4.0633580684661865,16.0
5.081073045730591,polynomial,0.5099999999999998,0.13938847952835945,0.3372093023255814,0.1676300578034682,5.079312086105347,17.0
4.894540071487427,polynomial,0.5099999999999998,0.08673341715079352,0.27906976744186046,0.1791907514450867,4.892934083938599,18.0
5.448333978652954,polynomial,0.5099999999999998,0.06909543511082472,0.3023255813953488,0.21965317919075145,5.446340084075928,19.0
4.036849021911621,polynomial,0.5099999999999998,0.08868059254102113,0.313953488372093,0.17341040462427745,4.03502082824707,20.0
4.942014932632446,polynomial,0.5099999999999998,0.06483188182351038,0.27325581395348836,0.2023121387283237,4.940215110778809,21.0
4.105141878128052,polynomial,0.5099999999999998,0.1348284184419134,0.3081395348837209,0.1676300578034682,4.1034018993377686,22.0
3.247467041015625,polynomial,0.5099999999999998,0.1272048345178894,0.31976744186046513,0.18497109826589594,3.245789051055908,23.0
4.535590887069702,polynomial,0.5099999999999998,0.14008300383627437,0.3546511627906977,0.17341040462427745,4.533844947814941,24.0
3.749814987182617,polynomial,0.5099999999999998,0.14118742821359342,0.29069767441860467,0.1907514450867052,3.7480971813201904,25.0
5.503563165664673,polynomial,0.5099999999999998,0.1044411469753276,0.2558139534883721,0.1907514450867052,5.501726150512695,26.0
4.923399925231934,polynomial,0.5099999999999998,0.11774427233235552,0.28488372093023256,0.17341040462427745,4.921778917312622,27.0
5.646461009979248,polynomial,0.5099999999999998,0.0889887003956032,0.29651162790697677,0.2254335260115607,5.644506931304932,28.0
5.32901406288147,polynomial,0.5099999999999998,0.09853263148668,0.29069767441860467,0.19653179190751446,5.327008008956909,29.0
4.3970770835876465,polynomial,0.45999999999999974,0.11579674763998633,0.3313953488372093,0.1791907514450867,4.395298004150391,0.0
3.962303876876831,polynomial,0.45999999999999974,0.09752734909465496,0.3372093023255814,0.14450867052023122,3.960516929626465,1.0
4.6651999950408936,polynomial,0.45999999999999974,0.08038705796631333,0.3023255813953488,0.1907514450867052,4.663328170776367,2.0
5.014827013015747,polynomial,0.45999999999999974,0.07155139661198823,0.27906976744186046,0.17341040462427745,5.013016939163208,3.0
8.336502075195312,polynomial,0.45999999999999974,3.1547420422523405e-11,0.3081395348837209,0.19653179190751446,8.334828853607178,4.0
4.803614854812622,polynomial,0.45999999999999974,0.07988075783523592,0.29069767441860467,0.2138728323699422,4.801772832870483,5.0
3.976137161254883,polynomial,0.45999999999999974,0.08061280824558352,0.29069767441860467,0.21965317919075145,3.974442958831787,6.0
5.066847801208496,polynomial,0.45999999999999974,0.05333012443325533,0.32558139534883723,0.18497109826589594,5.06550407409668,7.0
3.653329849243164,polynomial,0.45999999999999974,0.10226032082827419,0.36046511627906974,0.1676300578034682,3.651988983154297,8.0
5.286801815032959,polynomial,0.45999999999999974,0.07612447441085222,0.29651162790697677,0.15606936416184972,5.285160064697266,9.0
5.769709825515747,polynomial,0.45999999999999974,0.05714101745010111,0.32558139534883723,0.1791907514450867,5.768249988555908,10.0
4.84319806098938,polynomial,0.45999999999999974,0.08835628737363257,0.2558139534883721,0.1791907514450867,4.841577053070068,11.0
5.69482421875,polynomial,0.45999999999999974,0.05567737604459776,0.26744186046511625,0.2023121387283237,5.693279027938843,12.0
4.985892057418823,polynomial,0.45999999999999974,0.07496936048117289,0.313953488372093,0.17341040462427745,4.984005928039551,13.0
4.725549936294556,polynomial,0.45999999999999974,0.07908539777098979,0.29069767441860467,0.20809248554913296,4.724030017852783,14.0
4.621607065200806,polynomial,0.45999999999999974,0.0624028512381747,0.29651162790697677,0.19653179190751446,4.620176076889038,15.0
5.626667022705078,polynomial,0.45999999999999974,0.10630981333500054,0.32558139534883723,0.1907514450867052,5.625202178955078,16.0
3.714082956314087,polynomial,0.45999999999999974,0.10628719111750826,0.37209302325581395,0.15028901734104047,3.7124509811401367,17.0
4.803725957870483,polynomial,0.45999999999999974,0.10750962161678639,0.3081395348837209,0.17341040462427745,4.801990032196045,18.0
4.5221099853515625,polynomial,0.45999999999999974,0.0530456134798875,0.3430232558139535,0.1791907514450867,4.520644903182983,19.0
6.833676099777222,polynomial,0.45999999999999974,0.04163764083752756,0.3546511627906977,0.21965317919075145,6.832154035568237,20.0
8.184200048446655,polynomial,0.45999999999999974,2.9134429433892406e-12,0.23837209302325582,0.24855491329479767,8.182630062103271,21.0
4.84682297706604,polynomial,0.45999999999999974,0.0743311303112427,0.27906976744186046,0.20809248554913296,4.845027923583984,22.0
4.415657997131348,polynomial,0.45999999999999974,0.1030467544486331,0.29651162790697677,0.17341040462427745,4.41428279876709,23.0
4.480341911315918,polynomial,0.45999999999999974,0.08173180984415024,0.3372093023255814,0.1791907514450867,4.478794097900391,24.0
8.860997915267944,polynomial,0.45999999999999974,8.066002194789055e-11,0.313953488372093,0.2138728323699422,8.859508037567139,25.0
8.021483898162842,polynomial,0.45999999999999974,2.546515567280677e-10,0.3430232558139535,0.2138728323699422,8.019697904586792,26.0
4.3681957721710205,polynomial,0.45999999999999974,0.08683998744880418,0.29651162790697677,0.18497109826589594,4.366394996643066,27.0
4.215039968490601,polynomial,0.45999999999999974,0.09331996574677495,0.3023255813953488,0.18497109826589594,4.213701963424683,28.0
4.371876955032349,polynomial,0.45999999999999974,0.0946643096229017,0.32558139534883723,0.17341040462427745,4.37034797668457,29.0
4.002640962600708,polynomial,0.4099999999999997,0.07045745252785905,0.3488372093023256,0.13872832369942195,4.001059055328369,0.0
5.553067922592163,polynomial,0.4099999999999997,0.06583725040398192,0.29651162790697677,0.15028901734104047,5.55148983001709,1.0
6.765462160110474,polynomial,0.4099999999999997,0.07501809230480729,0.27906976744186046,0.14450867052023122,6.763864040374756,2.0
5.41632604598999,polynomial,0.4099999999999997,0.059023119872729346,0.31976744186046513,0.17341040462427745,5.414291858673096,3.0
6.456151008605957,polynomial,0.4099999999999997,0.0836295457044212,0.3488372093023256,0.2023121387283237,6.454577922821045,4.0
5.522356033325195,polynomial,0.4099999999999997,0.06198128835520237,0.31976744186046513,0.1791907514450867,5.520626068115234,5.0
4.594125986099243,polynomial,0.4099999999999997,0.08683743220861871,0.313953488372093,0.15606936416184972,4.592452049255371,6.0
6.981723070144653,polynomial,0.4099999999999997,0.04666581765126877,0.32558139534883723,0.16184971098265896,6.979763984680176,7.0
7.954590082168579,polynomial,0.4099999999999997,3.500701609874665e-11,0.31976744186046513,0.1907514450867052,7.952908039093018,8.0
3.793010950088501,polynomial,0.4099999999999997,0.09131670075207854,0.37209302325581395,0.15028901734104047,3.7914559841156006,9.0
8.227512836456299,polynomial,0.4099999999999997,1.4143904450030141e-11,0.26744186046511625,0.20809248554913296,8.22592806816101,10.0
5.227515935897827,polynomial,0.4099999999999997,0.045216899340135265,0.3313953488372093,0.17341040462427745,5.225671052932739,11.0
5.972796201705933,polynomial,0.4099999999999997,0.06750042192469499,0.32558139534883723,0.17341040462427745,5.971076965332031,12.0
5.015097141265869,polynomial,0.4099999999999997,0.049067246559548194,0.29069767441860467,0.17341040462427745,5.013562917709351,13.0
5.503206014633179,polynomial,0.4099999999999997,0.03569710178893379,0.29651162790697677,0.1676300578034682,5.501265048980713,14.0
5.267394781112671,polynomial,0.4099999999999997,0.04604808583209417,0.3081395348837209,0.16184971098265896,5.265626907348633,15.0
4.813874959945679,polynomial,0.4099999999999997,0.056602916796233305,0.28488372093023256,0.17341040462427745,4.8122968673706055,16.0
4.4403111934661865,polynomial,0.4099999999999997,0.045066272781566274,0.3081395348837209,0.15606936416184972,4.438432931900024,17.0
7.744699001312256,polynomial,0.4099999999999997,5.097204789206947e-12,0.3081395348837209,0.2023121387283237,7.743152856826782,18.0
4.497634172439575,polynomial,0.4099999999999997,0.052034421911265824,0.32558139534883723,0.17341040462427745,4.495795011520386,19.0
4.93674898147583,polynomial,0.4099999999999997,0.06863065240744251,0.3081395348837209,0.1791907514450867,4.935153961181641,20.0
9.622996091842651,polynomial,0.4099999999999997,3.290611809173832e-12,0.32558139534883723,0.23699421965317918,9.621397018432617,21.0
8.51432991027832,polynomial,0.4099999999999997,1.1038105903091339e-11,0.3081395348837209,0.23699421965317918,8.512757062911987,22.0
7.862998008728027,polynomial,0.4099999999999997,6.69558924046316e-12,0.29069767441860467,0.21965317919075145,7.861392974853516,23.0
4.429188013076782,polynomial,0.4099999999999997,0.08064082945901208,0.29069767441860467,0.13872832369942195,4.427166938781738,24.0
7.920903921127319,polynomial,0.4099999999999997,7.733777850442799e-12,0.27325581395348836,0.1907514450867052,7.919321060180664,25.0
5.5531909465789795,polynomial,0.4099999999999997,0.03601531065614036,0.3023255813953488,0.1791907514450867,5.551127910614014,26.0
6.106451988220215,polynomial,0.4099999999999997,0.06768413891549123,0.32558139534883723,0.15606936416184972,6.104621171951294,27.0
4.855159044265747,polynomial,0.4099999999999997,0.06712770390800937,0.32558139534883723,0.1676300578034682,4.8532960414886475,28.0
6.535397052764893,polynomial,0.4099999999999997,0.03130846395928764,0.3023255813953488,0.18497109826589594,6.533799886703491,29.0
7.812752962112427,polynomial,0.35999999999999965,4.41073359864783e-11,0.29651162790697677,0.15028901734104047,7.8110270500183105,0.0
8.079149007797241,polynomial,0.35999999999999965,1.3034141382212449e-11,0.4011627906976744,0.1791907514450867,8.077486991882324,1.0
6.483089923858643,polynomial,0.35999999999999965,0.03978566266867308,0.27325581395348836,0.15028901734104047,6.481493949890137,2.0
5.952992916107178,polynomial,0.35999999999999965,0.02471459700928758,0.3313953488372093,0.14450867052023122,5.951137065887451,3.0
4.926746129989624,polynomial,0.35999999999999965,0.08324948760577734,0.3372093023255814,0.15606936416184972,4.925160884857178,4.0
4.845071077346802,polynomial,0.35999999999999965,0.05050995349593005,0.3313953488372093,0.17341040462427745,4.843195915222168,5.0
7.797331094741821,polynomial,0.35999999999999965,3.0273709509971085e-12,0.2558139534883721,0.2023121387283237,7.795560836791992,6.0
8.121197938919067,polynomial,0.35999999999999965,4.098983679971151e-11,0.37790697674418605,0.1791907514450867,8.119094133377075,7.0
5.367479085922241,polynomial,0.35999999999999965,0.028171975084481462,0.313953488372093,0.1791907514450867,5.365401983261108,8.0
8.678314924240112,polynomial,0.35999999999999965,3.010944988920264e-10,0.32558139534883723,0.1907514450867052,8.676414012908936,9.0
6.213505029678345,polynomial,0.35999999999999965,0.030301128206170216,0.3372093023255814,0.12716763005780346,6.211864948272705,10.0
8.402677059173584,polynomial,0.35999999999999965,2.693503407497949e-10,0.28488372093023256,0.16184971098265896,8.400927066802979,11.0
5.026789903640747,polynomial,0.35999999999999965,0.04999916383783135,0.38953488372093026,0.11560693641618497,5.024742841720581,12.0
5.894131898880005,polynomial,0.35999999999999965,0.030413877249328255,0.3023255813953488,0.17341040462427745,5.892370939254761,13.0
5.4030280113220215,polynomial,0.35999999999999965,0.033384839294763845,0.313953488372093,0.15028901734104047,5.401305913925171,14.0
7.626956939697266,polynomial,0.35999999999999965,7.675314093066242e-12,0.3081395348837209,0.1791907514450867,7.625074148178101,15.0
8.192091941833496,polynomial,0.35999999999999965,2.6859428761806607e-11,0.32558139534883723,0.19653179190751446,8.190421104431152,16.0
5.297513961791992,polynomial,0.35999999999999965,0.05537705078866785,0.3313953488372093,0.14450867052023122,5.295557022094727,17.0
5.772958040237427,polynomial,0.35999999999999965,0.02782281716606342,0.37790697674418605,0.17341040462427745,5.771612882614136,18.0
