comp_time,kernel,nu,rho,test_error,training_error,training_time,trial
3.5460169315338135,linear,0.6599999999999999,0.3956920991587872,0.37209302325581395,0.23699421965317918,3.5444459915161133,1.0
3.4979240894317627,linear,0.6599999999999999,0.32946907075433407,0.29651162790697677,0.2774566473988439,3.4963159561157227,2.0
4.713651895523071,linear,0.6599999999999999,0.30108749092600456,0.27325581395348836,0.2832369942196532,4.712010860443115,3.0
4.090580940246582,linear,0.6599999999999999,0.35724842117097305,0.3313953488372093,0.2023121387283237,4.08896803855896,4.0
3.8942179679870605,linear,0.6599999999999999,0.36027533215531654,0.3430232558139535,0.23121387283236994,3.89249587059021,5.0
3.6753289699554443,linear,0.6599999999999999,0.4457961450352747,0.37209302325581395,0.27167630057803466,3.6736161708831787,6.0
4.300835132598877,linear,0.6599999999999999,0.34031352922479424,0.3313953488372093,0.2774566473988439,4.29922890663147,7.0
4.636622905731201,linear,0.6599999999999999,0.3259892588963503,0.3488372093023256,0.24855491329479767,4.634997129440308,8.0
4.110635042190552,linear,0.6599999999999999,0.29920666526384404,0.313953488372093,0.2543352601156069,4.108841180801392,9.0
5.466434955596924,linear,0.6599999999999999,0.2894963400180672,0.313953488372093,0.26011560693641617,5.4648518562316895,10.0
4.454390048980713,linear,0.6599999999999999,0.30173453738008943,0.29069767441860467,0.2832369942196532,4.452464818954468,11.0
3.383121967315674,linear,0.6599999999999999,0.4661171822097462,0.3430232558139535,0.2543352601156069,3.3813700675964355,12.0
4.818954944610596,linear,0.6599999999999999,0.3682303139695035,0.3081395348837209,0.26011560693641617,4.817360877990723,13.0
3.3038320541381836,linear,0.6599999999999999,0.32602510757897074,0.29069767441860467,0.27167630057803466,3.3021819591522217,14.0
3.7946619987487793,linear,0.6599999999999999,0.422775575243624,0.36046511627906974,0.31213872832369943,3.7930681705474854,15.0
4.484512090682983,linear,0.6599999999999999,0.399905538698081,0.313953488372093,0.28901734104046245,4.482619047164917,16.0
4.652798175811768,linear,0.6599999999999999,0.26096711880480244,0.28488372093023256,0.3063583815028902,4.6509621143341064,17.0
3.0723509788513184,linear,0.6599999999999999,0.2986074415753137,0.313953488372093,0.2543352601156069,3.070716142654419,18.0
3.6811230182647705,linear,0.6599999999999999,0.2874515922657059,0.27325581395348836,0.2832369942196532,3.67952299118042,19.0
4.752755165100098,linear,0.6599999999999999,0.30430209019630283,0.3023255813953488,0.28901734104046245,4.750964879989624,20.0
3.623300790786743,linear,0.6599999999999999,0.3138719936269097,0.3081395348837209,0.2658959537572254,3.6216399669647217,21.0
4.402752161026001,linear,0.6599999999999999,0.3616262968451698,0.3546511627906977,0.2947976878612717,4.400835037231445,22.0
3.947566032409668,linear,0.6599999999999999,0.3262078207454463,0.29651162790697677,0.32947976878612717,3.9457879066467285,23.0
4.845456123352051,linear,0.6599999999999999,0.48506180290593354,0.36627906976744184,0.2832369942196532,4.843713045120239,24.0
3.4358389377593994,linear,0.6599999999999999,0.3526066519029167,0.3081395348837209,0.2832369942196532,3.4342257976531982,25.0
4.187062978744507,linear,0.6599999999999999,0.3901050096875598,0.3313953488372093,0.2658959537572254,4.185261011123657,26.0
4.02140212059021,linear,0.6599999999999999,0.3068031589422495,0.27906976744186046,0.2658959537572254,4.0196850299835205,27.0
3.703178882598877,linear,0.6599999999999999,0.5500599922742865,0.3546511627906977,0.2832369942196532,3.7012410163879395,28.0
3.4184629917144775,linear,0.6599999999999999,0.3445266808545573,0.3488372093023256,0.24855491329479767,3.4166250228881836,29.0
6.834313869476318,linear,0.6099999999999999,0.27123630493512724,0.2558139534883721,0.2947976878612717,6.832546949386597,0.0
4.09708309173584,linear,0.6099999999999999,0.26804671139436526,0.26744186046511625,0.28901734104046245,4.095179080963135,1.0
7.450313091278076,linear,0.6099999999999999,0.3381821558370874,0.46511627906976744,0.3815028901734104,7.44856595993042,2.0
3.676898956298828,linear,0.6099999999999999,0.3240173702354252,0.3372093023255814,0.30057803468208094,3.675273895263672,3.0
4.072913885116577,linear,0.6099999999999999,0.259400766995951,0.26744186046511625,0.2947976878612717,4.070876836776733,4.0
4.831118106842041,linear,0.6099999999999999,0.27586766557031595,0.3023255813953488,0.2658959537572254,4.829375982284546,5.0
4.585571050643921,linear,0.6099999999999999,0.2576694159455253,0.2616279069767442,0.2774566473988439,4.583936929702759,6.0
5.944674015045166,linear,0.6099999999999999,0.3622121174631442,0.37790697674418605,0.31213872832369943,5.942654848098755,7.0
4.6400392055511475,linear,0.6099999999999999,0.2823768001949452,0.3081395348837209,0.28901734104046245,4.638453006744385,8.0
3.674686908721924,linear,0.6099999999999999,0.32327079761197053,0.3546511627906977,0.28901734104046245,3.6730220317840576,9.0
4.338073015213013,linear,0.6099999999999999,0.3282983931388346,0.3430232558139535,0.24277456647398843,4.336687088012695,10.0
4.0246360301971436,linear,0.6099999999999999,0.31398095189118275,0.313953488372093,0.24855491329479767,4.023112058639526,11.0
2.6209299564361572,linear,0.6099999999999999,0.3027830709955632,0.36627906976744184,0.2254335260115607,2.6195859909057617,12.0
5.043856859207153,linear,0.6099999999999999,0.2216221397867477,0.27906976744186046,0.2832369942196532,5.042198181152344,13.0
5.616372108459473,linear,0.6099999999999999,0.2593844162504358,0.2616279069767442,0.30057803468208094,5.6146979331970215,14.0
3.995123863220215,linear,0.6099999999999999,0.30334889819686295,0.313953488372093,0.28901734104046245,3.9936978816986084,15.0
4.3610618114471436,linear,0.6099999999999999,0.2702075293156291,0.3313953488372093,0.24277456647398843,4.359584093093872,16.0
3.3846771717071533,linear,0.6099999999999999,0.29236052021004844,0.313953488372093,0.26011560693641617,3.382641077041626,17.0
3.7590878009796143,linear,0.6099999999999999,0.3084826790581372,0.3023255813953488,0.3063583815028902,3.7570738792419434,18.0
4.189161777496338,linear,0.6099999999999999,0.27272894464485264,0.32558139534883723,0.2774566473988439,4.187823057174683,19.0
4.044662952423096,linear,0.6099999999999999,0.2529880328921273,0.27906976744186046,0.28901734104046245,4.043132066726685,20.0
4.319691896438599,linear,0.6099999999999999,0.322649683000892,0.3372093023255814,0.2774566473988439,4.317821025848389,21.0
4.059334993362427,linear,0.6099999999999999,0.2657585528071413,0.3081395348837209,0.27167630057803466,4.057740926742554,22.0
4.047940015792847,linear,0.6099999999999999,0.3174155080249863,0.3430232558139535,0.2543352601156069,4.046325922012329,23.0
5.145035982131958,linear,0.6099999999999999,0.26304278567833744,0.26744186046511625,0.28901734104046245,5.143656969070435,24.0
3.7803049087524414,linear,0.6099999999999999,0.2633719652628739,0.29651162790697677,0.26011560693641617,3.778799057006836,25.0
4.925465106964111,linear,0.6099999999999999,0.2802263230533429,0.27906976744186046,0.2832369942196532,4.923923015594482,26.0
4.780817031860352,linear,0.6099999999999999,0.2637169842818085,0.29069767441860467,0.2658959537572254,4.779320955276489,27.0
4.44937801361084,linear,0.6099999999999999,0.27266728619308966,0.29069767441860467,0.2543352601156069,4.447901010513306,28.0
3.389409065246582,linear,0.6099999999999999,0.28717839806800544,0.3081395348837209,0.24277456647398843,3.3878190517425537,29.0
3.849825859069824,linear,0.5599999999999998,0.25113445637910276,0.3023255813953488,0.27167630057803466,3.8485050201416016,0.0
6.675281047821045,linear,0.5599999999999998,0.3035715085306147,0.31976744186046513,0.2774566473988439,6.673804998397827,1.0
5.178506135940552,linear,0.5599999999999998,0.22766898007029837,0.28488372093023256,0.2774566473988439,5.1767988204956055,2.0
4.372549057006836,linear,0.5599999999999998,0.23836307270430726,0.31976744186046513,0.24855491329479767,4.371220111846924,3.0
5.01262903213501,linear,0.5599999999999998,0.24888145154095187,0.3372093023255814,0.2774566473988439,5.011295795440674,4.0
4.419501066207886,linear,0.5599999999999998,0.23687988303684243,0.2558139534883721,0.28901734104046245,4.417513132095337,5.0
4.693742990493774,linear,0.5599999999999998,0.2599598327152969,0.3081395348837209,0.2543352601156069,4.692087888717651,6.0
4.009445905685425,linear,0.5599999999999998,0.2584963018734256,0.3081395348837209,0.23699421965317918,4.008094072341919,7.0
4.081716060638428,linear,0.5599999999999998,0.19486269327507552,0.28488372093023256,0.26011560693641617,4.080384969711304,8.0
4.6295671463012695,linear,0.5599999999999998,0.23455935063910044,0.27325581395348836,0.3236994219653179,4.628223896026611,9.0
6.568320035934448,linear,0.5599999999999998,0.22998001154494244,0.3430232558139535,0.30057803468208094,6.5668089389801025,10.0
4.602859020233154,linear,0.5599999999999998,0.19405553879736415,0.3313953488372093,0.2832369942196532,4.6015260219573975,11.0
4.714621067047119,linear,0.5599999999999998,0.2559466847588568,0.36627906976744184,0.2543352601156069,4.713203191757202,12.0
5.667269945144653,linear,0.5599999999999998,0.2602279967179807,0.3081395348837209,0.2832369942196532,5.665785789489746,13.0
6.691508054733276,linear,0.5599999999999998,0.2204021064444824,0.29651162790697677,0.2543352601156069,6.689656972885132,14.0
6.429149866104126,linear,0.5599999999999998,0.18432192171964956,0.27906976744186046,0.27167630057803466,6.427419900894165,15.0
4.9226720333099365,linear,0.5599999999999998,0.2620874019416207,0.31976744186046513,0.2658959537572254,4.921324968338013,16.0
4.31036901473999,linear,0.5599999999999998,0.28232628033833496,0.3081395348837209,0.24855491329479767,4.309010982513428,17.0
5.263585090637207,linear,0.5599999999999998,0.2005735373595092,0.29651162790697677,0.2658959537572254,5.261855125427246,18.0
5.576458930969238,linear,0.5599999999999998,0.2722989856199105,0.29069767441860467,0.24855491329479767,5.574571132659912,19.0
3.9382309913635254,linear,0.5599999999999998,0.27623295723045316,0.3313953488372093,0.24277456647398843,3.936458110809326,20.0
3.4307048320770264,linear,0.5599999999999998,0.28322218304067903,0.3313953488372093,0.24277456647398843,3.4291579723358154,21.0
3.7449758052825928,linear,0.5599999999999998,0.28351857449497286,0.3546511627906977,0.23699421965317918,3.743382215499878,22.0
4.5077807903289795,linear,0.5599999999999998,0.26248358310307635,0.3372093023255814,0.2947976878612717,4.50601601600647,23.0
4.885846853256226,linear,0.5599999999999998,0.22126154249069163,0.27325581395348836,0.2947976878612717,4.884103775024414,24.0
3.5068728923797607,linear,0.5599999999999998,0.20690218566431237,0.29069767441860467,0.26011560693641617,3.505526065826416,25.0
4.628093004226685,linear,0.5599999999999998,0.25867319659209487,0.31976744186046513,0.23699421965317918,4.626394987106323,26.0
4.83161187171936,linear,0.5599999999999998,0.277243232332519,0.36046511627906974,0.2543352601156069,4.829822063446045,27.0
5.288309097290039,linear,0.5599999999999998,0.24689163977116577,0.3313953488372093,0.26011560693641617,5.2864670753479,28.0
5.238209962844849,linear,0.5599999999999998,0.26627016797961456,0.27906976744186046,0.2543352601156069,5.23685622215271,29.0
4.623126029968262,linear,0.5099999999999998,0.19514449357579264,0.31976744186046513,0.2658959537572254,4.6215150356292725,0.0
3.599234104156494,linear,0.5099999999999998,0.25388788980363247,0.3430232558139535,0.2543352601156069,3.597649097442627,1.0
5.2565529346466064,linear,0.5099999999999998,0.2225332346546732,0.32558139534883723,0.24277456647398843,5.254753828048706,2.0
4.41708517074585,linear,0.5099999999999998,0.21553824118400058,0.36046511627906974,0.23699421965317918,4.4154839515686035,3.0
4.367690086364746,linear,0.5099999999999998,0.22622813022734853,0.313953488372093,0.23121387283236994,4.36599588394165,4.0
5.304040908813477,linear,0.5099999999999998,0.12457042155423363,0.26744186046511625,0.31213872832369943,5.302165985107422,5.0
3.817842960357666,linear,0.5099999999999998,0.26059676979460966,0.3372093023255814,0.2543352601156069,3.8162131309509277,6.0
4.150743007659912,linear,0.5099999999999998,0.1734556773179371,0.26744186046511625,0.28901734104046245,4.149012088775635,7.0
5.088232040405273,linear,0.5099999999999998,0.19761953881158342,0.27906976744186046,0.26011560693641617,5.086409091949463,8.0
3.950124979019165,linear,0.5099999999999998,0.15437283751731637,0.2616279069767442,0.2774566473988439,3.948421001434326,9.0
6.2063329219818115,linear,0.5099999999999998,0.17855926497517524,0.27906976744186046,0.2543352601156069,6.2045509815216064,10.0
7.302069902420044,linear,0.5099999999999998,0.14174669679990148,0.2558139534883721,0.28901734104046245,7.2999889850616455,11.0
5.008701801300049,linear,0.5099999999999998,0.18195456887006814,0.3081395348837209,0.2774566473988439,5.00705885887146,12.0
4.8247151374816895,linear,0.5099999999999998,0.16308922876593043,0.2616279069767442,0.2947976878612717,4.823146104812622,13.0
4.90900993347168,linear,0.5099999999999998,0.2113508328404184,0.3372093023255814,0.23121387283236994,4.9071431159973145,14.0
3.7857539653778076,linear,0.5099999999999998,0.22099335568470932,0.3372093023255814,0.21965317919075145,3.784152030944824,15.0
6.305253028869629,linear,0.5099999999999998,0.17482123312673295,0.3081395348837209,0.23699421965317918,6.303442001342773,16.0
5.3783488273620605,linear,0.5099999999999998,0.21948136687249692,0.3023255813953488,0.26011560693641617,5.376445055007935,17.0
5.110496997833252,linear,0.5099999999999998,0.2159724880212736,0.31976744186046513,0.27167630057803466,5.108319997787476,18.0
6.654772996902466,linear,0.5099999999999998,0.16063958462687983,0.26744186046511625,0.28901734104046245,6.65314507484436,19.0
5.0877649784088135,linear,0.5099999999999998,0.20621915927566045,0.3023255813953488,0.27167630057803466,5.085860013961792,20.0
6.567873954772949,linear,0.5099999999999998,0.15436608524076878,0.2441860465116279,0.31213872832369943,6.566179037094116,21.0
4.15292501449585,linear,0.5099999999999998,0.20819789809127953,0.32558139534883723,0.23121387283236994,4.151314973831177,22.0
3.406826972961426,linear,0.5099999999999998,0.209098932773255,0.3313953488372093,0.2138728323699422,3.4048612117767334,23.0
4.625447988510132,linear,0.5099999999999998,0.2232123719163717,0.313953488372093,0.26011560693641617,4.623760938644409,24.0
3.6814820766448975,linear,0.5099999999999998,0.22122072243178612,0.3081395348837209,0.2543352601156069,3.679457902908325,25.0
3.800960063934326,linear,0.5099999999999998,0.1667725907283616,0.3023255813953488,0.2658959537572254,3.799359083175659,26.0
7.114940881729126,linear,0.5099999999999998,0.23167788462067512,0.31976744186046513,0.23121387283236994,7.113320827484131,27.0
4.17595911026001,linear,0.5099999999999998,0.1442780992096223,0.26744186046511625,0.28901734104046245,4.1741859912872314,28.0
4.102000951766968,linear,0.5099999999999998,0.19909554074387134,0.3081395348837209,0.24855491329479767,4.100315809249878,29.0
5.2412919998168945,linear,0.45999999999999974,0.20615454217747153,0.3430232558139535,0.26011560693641617,5.239436149597168,0.0
7.143955945968628,linear,0.45999999999999974,0.19111859647355184,0.3546511627906977,0.23699421965317918,7.14211893081665,1.0
6.521939992904663,linear,0.45999999999999974,0.14885951462367872,0.31976744186046513,0.24277456647398843,6.520104169845581,2.0
4.311923980712891,linear,0.45999999999999974,0.1398317837147807,0.3081395348837209,0.2774566473988439,4.310188055038452,3.0
5.279809951782227,linear,0.45999999999999974,0.14850022718153602,0.29069767441860467,0.26011560693641617,5.277828931808472,4.0
7.24229097366333,linear,0.45999999999999974,0.10626301590238958,0.36627906976744184,0.3179190751445087,7.240677833557129,5.0
4.692973852157593,linear,0.45999999999999974,0.20068862348841388,0.3081395348837209,0.2774566473988439,4.6912620067596436,6.0
5.850541830062866,linear,0.45999999999999974,0.17688882208533555,0.27906976744186046,0.2947976878612717,5.849191904067993,7.0
3.8004298210144043,linear,0.45999999999999974,0.13091294176787863,0.3546511627906977,0.23121387283236994,3.798784017562866,8.0
4.782895088195801,linear,0.45999999999999974,0.15518335680764714,0.29069767441860467,0.2658959537572254,4.781347036361694,9.0
4.496470928192139,linear,0.45999999999999974,0.13824447641403437,0.29651162790697677,0.3063583815028902,4.494930028915405,10.0
4.446684837341309,linear,0.45999999999999974,0.14963721020647458,0.313953488372093,0.2254335260115607,4.44513201713562,11.0
5.307146072387695,linear,0.45999999999999974,0.1329104301875436,0.2616279069767442,0.28901734104046245,5.305495977401733,12.0
4.6605448722839355,linear,0.45999999999999974,0.1683630324014916,0.3023255813953488,0.24277456647398843,4.658474922180176,13.0
4.011013031005859,linear,0.45999999999999974,0.13561657567705201,0.26744186046511625,0.27167630057803466,4.009652137756348,14.0
6.753903865814209,linear,0.45999999999999974,0.1242539893499536,0.29069767441860467,0.2543352601156069,6.7523651123046875,15.0
4.927802085876465,linear,0.45999999999999974,0.16054575712344343,0.313953488372093,0.26011560693641617,4.926080942153931,16.0
4.165056943893433,linear,0.45999999999999974,0.1816835707058505,0.37790697674418605,0.2138728323699422,4.163705110549927,17.0
7.41485595703125,linear,0.45999999999999974,-0.12739516917313162,0.6569767441860465,0.6184971098265896,7.413408041000366,18.0
6.245071887969971,linear,0.45999999999999974,-0.08584029260254471,0.6511627906976745,0.6184971098265896,6.243721961975098,19.0
4.8998918533325195,linear,0.45999999999999974,-0.11275632308533921,0.6395348837209303,0.6473988439306358,4.898335933685303,20.0
5.11505389213562,linear,0.45999999999999974,0.12046559354613463,0.23837209302325582,0.32947976878612717,5.113608121871948,21.0
4.791846036911011,linear,0.45999999999999974,0.17316835328929525,0.3023255813953488,0.2658959537572254,4.789996862411499,22.0
3.476011037826538,linear,0.45999999999999974,0.14365653817652826,0.29651162790697677,0.2543352601156069,3.47461199760437,23.0
4.653207063674927,linear,0.45999999999999974,0.19418419518596025,0.3430232558139535,0.20809248554913296,4.651866912841797,24.0
4.740102052688599,linear,0.45999999999999974,0.13226867017446842,0.26744186046511625,0.2774566473988439,4.738761901855469,25.0
7.2031190395355225,linear,0.45999999999999974,-0.029802686642783453,0.4476744186046512,0.48554913294797686,7.201370000839233,26.0
7.280733108520508,linear,0.45999999999999974,0.15204098743145472,0.3081395348837209,0.2658959537572254,7.279186964035034,27.0
4.219097137451172,linear,0.45999999999999974,0.16279089374451475,0.26744186046511625,0.26011560693641617,4.217549085617065,28.0
4.013598918914795,linear,0.45999999999999974,0.14553382440716267,0.29651162790697677,0.2774566473988439,4.012263059616089,29.0
5.149898052215576,linear,0.4099999999999997,0.17431860985998499,0.3372093023255814,0.2254335260115607,5.148327112197876,0.0
5.294914960861206,linear,0.4099999999999997,0.13868523311815897,0.38953488372093026,0.2254335260115607,5.293200969696045,1.0
7.482152938842773,linear,0.4099999999999997,-0.174009874424298,0.6337209302325582,0.6473988439306358,7.480455160140991,2.0
5.749104976654053,linear,0.4099999999999997,0.09633846502823074,0.28488372093023256,0.2658959537572254,5.747705936431885,3.0
4.613383054733276,linear,0.4099999999999997,0.11438040378065813,0.32558139534883723,0.24277456647398843,4.611475944519043,4.0
4.202146053314209,linear,0.4099999999999997,0.0920086752891904,0.26744186046511625,0.2832369942196532,4.200480937957764,5.0
5.173887014389038,linear,0.4099999999999997,0.16670114288607313,0.3313953488372093,0.23121387283236994,5.172236919403076,6.0
7.321713209152222,linear,0.4099999999999997,-0.16365969606933495,0.6162790697674418,0.6242774566473989,7.320365905761719,7.0
3.975658893585205,linear,0.4099999999999997,0.0954108956644654,0.2616279069767442,0.28901734104046245,3.9739229679107666,8.0
4.268117189407349,linear,0.4099999999999997,0.13269584836652465,0.3081395348837209,0.23121387283236994,4.266246795654297,9.0
4.501651048660278,linear,0.4099999999999997,0.1018317176503404,0.27906976744186046,0.2543352601156069,4.50016188621521,10.0
7.03042197227478,linear,0.4099999999999997,0.09630665858531218,0.27325581395348836,0.28901734104046245,7.028863906860352,11.0
4.261683940887451,linear,0.4099999999999997,0.1113634058975539,0.32558139534883723,0.24277456647398843,4.26010799407959,12.0
4.5180628299713135,linear,0.4099999999999997,0.1153940595031616,0.29069767441860467,0.2543352601156069,4.51610803604126,13.0
5.363656044006348,linear,0.4099999999999997,0.11633936537886845,0.3081395348837209,0.2658959537572254,5.362066984176636,14.0
4.558477878570557,linear,0.4099999999999997,0.09971057506504423,0.313953488372093,0.2023121387283237,4.556831121444702,15.0
4.6563098430633545,linear,0.4099999999999997,0.11086997721867496,0.29651162790697677,0.27167630057803466,4.654522180557251,16.0
5.015884876251221,linear,0.4099999999999997,0.09771002829241124,0.25,0.2774566473988439,5.014224052429199,17.0
4.9307990074157715,linear,0.4099999999999997,0.10451500917278507,0.29069767441860467,0.2832369942196532,4.928767204284668,18.0
4.421485185623169,linear,0.4099999999999997,0.09161852052962201,0.29069767441860467,0.2658959537572254,4.41983699798584,19.0
5.28895115852356,linear,0.4099999999999997,0.14083050375076528,0.3372093023255814,0.2254335260115607,5.2872231006622314,20.0
4.558959007263184,linear,0.4099999999999997,0.07293238714471198,0.27325581395348836,0.2947976878612717,4.557349920272827,21.0
6.262351036071777,linear,0.4099999999999997,0.10409161999095722,0.29069767441860467,0.2658959537572254,6.2607340812683105,22.0
4.8314008712768555,linear,0.4099999999999997,0.11109085127921225,0.32558139534883723,0.2774566473988439,4.82981014251709,23.0
5.2044970989227295,linear,0.4099999999999997,0.11961330445142368,0.3313953488372093,0.23121387283236994,5.202816009521484,24.0
5.29262113571167,linear,0.4099999999999997,0.14769371941546147,0.313953488372093,0.26011560693641617,5.290579080581665,25.0
6.666651964187622,linear,0.4099999999999997,0.05180484851287242,0.2441860465116279,0.32947976878612717,6.6649010181427,26.0
4.102958917617798,linear,0.4099999999999997,0.11391738220900904,0.3081395348837209,0.24277456647398843,4.101320028305054,27.0
5.589025020599365,linear,0.4099999999999997,0.16013577215879551,0.313953488372093,0.24277456647398843,5.587394952774048,28.0
4.255774974822998,linear,0.4099999999999997,0.11144925193356708,0.3488372093023256,0.2832369942196532,4.2542808055877686,29.0
6.121516942977905,linear,0.35999999999999965,0.041575978529747835,0.23837209302325582,0.30057803468208094,6.119951009750366,0.0
5.271476984024048,linear,0.35999999999999965,0.06247989343472285,0.29069767441860467,0.27167630057803466,5.269385099411011,1.0
4.708044052124023,linear,0.35999999999999965,0.06910416210228261,0.28488372093023256,0.2543352601156069,4.706390857696533,2.0
5.297302961349487,linear,0.35999999999999965,0.0783114332261035,0.3081395348837209,0.27167630057803466,5.295316934585571,3.0
4.6293041706085205,linear,0.35999999999999965,0.1348060096359901,0.3546511627906977,0.19653179190751446,4.627523899078369,4.0
5.455127954483032,linear,0.35999999999999965,0.09858134507940101,0.3023255813953488,0.24855491329479767,5.453532934188843,5.0
4.606848955154419,linear,0.35999999999999965,0.08066501586091461,0.31976744186046513,0.28901734104046245,4.605202913284302,6.0
5.360311985015869,linear,0.35999999999999965,0.10472888857833951,0.3372093023255814,0.2543352601156069,5.35835599899292,7.0
4.460551977157593,linear,0.35999999999999965,0.07922693336847253,0.29651162790697677,0.2658959537572254,4.45895791053772,8.0
7.183027029037476,linear,0.35999999999999965,0.05570943666484552,0.313953488372093,0.2832369942196532,7.181219100952148,9.0
3.0944628715515137,linear,0.35999999999999965,0.06898397576218163,0.3023255813953488,0.24277456647398843,3.092775821685791,10.0
4.737081050872803,linear,0.35999999999999965,0.10528849693725903,0.3313953488372093,0.2254335260115607,4.735136032104492,11.0
5.7890119552612305,linear,0.35999999999999965,0.08895924582992686,0.3488372093023256,0.19653179190751446,5.7870988845825195,12.0
5.275691032409668,linear,0.35999999999999965,0.041033107151784314,0.27906976744186046,0.2832369942196532,5.274107933044434,13.0
3.74943208694458,linear,0.35999999999999965,0.09643070860455052,0.31976744186046513,0.2543352601156069,3.7476367950439453,14.0
5.937901020050049,linear,0.35999999999999965,0.06969078304362794,0.31976744186046513,0.2658959537572254,5.936215162277222,15.0
6.236886978149414,linear,0.35999999999999965,0.038943398522572815,0.2616279069767442,0.2947976878612717,6.234859943389893,16.0
7.411316871643066,linear,0.35999999999999965,0.08751369827591766,0.313953488372093,0.24277456647398843,7.409631013870239,17.0
4.611636161804199,linear,0.35999999999999965,0.11488403529210242,0.36627906976744184,0.20809248554913296,4.610311985015869,18.0
3.869428873062134,linear,0.35999999999999965,0.07734326639135436,0.32558139534883723,0.23121387283236994,3.86808705329895,19.0
6.241925001144409,linear,0.35999999999999965,0.0963249462955747,0.32558139534883723,0.24277456647398843,6.239854097366333,20.0
4.649357080459595,linear,0.35999999999999965,0.05683221082877626,0.3023255813953488,0.24855491329479767,4.64801287651062,21.0
7.272982835769653,linear,0.35999999999999965,0.08405744048792531,0.31976744186046513,0.2774566473988439,7.271419048309326,22.0
5.438905954360962,linear,0.35999999999999965,0.07214927129380579,0.3313953488372093,0.26011560693641617,5.437564134597778,23.0
4.720810174942017,linear,0.35999999999999965,0.09492781107985422,0.3313953488372093,0.28901734104046245,4.719479084014893,24.0
6.855540037155151,linear,0.35999999999999965,0.06555161518975687,0.27906976744186046,0.2832369942196532,6.853838920593262,25.0
7.253353834152222,linear,0.35999999999999965,-0.2103371911381144,0.6104651162790697,0.6011560693641619,7.251582860946655,26.0
