ratio,trial,nu,mu,val-acc,val-f,test-acc,test-f,VaR,tr-CVaR,comp_time
0.0,0.0,0.55,0.05,0.939291736931,0.898591549296,0.956192080876,0.92817679558,-2.30162377483,-1204.40784943,10.0826320648
0.0,0.0,0.488125,0.05,0.950252951096,0.918395573997,0.962089300758,0.93860845839,-2.07614997501,-990.012143392,11.6776189804
0.0,0.0,0.42625,0.05,0.953625632378,0.924137931034,0.966301600674,0.94623655914,-1.85239623266,-798.60506168,9.38374710083
0.0,0.0,0.364375,0.05,0.964586846543,0.943243243243,0.968828980623,0.950600801068,-1.65262423419,-626.931859305,13.6116709709
0.0,0.0,0.3025,0.05,0.968802698145,0.949932341001,0.973041280539,0.957446808511,-1.51518864708,-471.151335138,9.3356180191
0.0,0.0,0.240625,0.05,0.971332209106,0.953929539295,0.973883740522,0.958721704394,-1.35057598335,-330.568708901,11.612776041
0.0,0.0,0.17875,0.05,0.964586846543,0.943243243243,0.969671440607,0.952380952381,-1.14238849377,-208.711542832,13.4284510612
0.0,0.0,0.116875,0.05,0.964586846543,0.943548387097,0.966301600674,0.946949602122,-0.965831626104,-99.6943113597,11.964744091
0.0,0.0,0.055,0.05,0.921585160202,0.876165113182,0.90648694187,0.852589641434,-0.0865361116397,-0.684500644173,16.2473769188
0.0,1.0,0.55,0.05,0.935919055649,0.895027624309,0.93850042123,0.89404934688,-2.35951706038,-1144.49532252,11.9602789879
0.0,1.0,0.488125,0.05,0.954468802698,0.928759894459,0.964616680708,0.942148760331,-2.01394235738,-932.140161113,12.8017890453
0.0,1.0,0.42625,0.05,0.963743676223,0.944372574386,0.972198820556,0.954979536153,-1.79809367192,-746.390327258,12.3427548409
0.0,1.0,0.364375,0.05,0.974704890388,0.961636828645,0.977253580455,0.963165075034,-1.59689239623,-580.159653975,8.73291778564
0.0,1.0,0.3025,0.05,0.974704890388,0.96192893401,0.976411120472,0.962059620596,-1.42079964462,-432.752627878,10.4898951054
0.0,1.0,0.240625,0.05,0.977234401349,0.965692503177,0.981465880371,0.970350404313,-1.24055894536,-301.728683619,11.718089819
0.0,1.0,0.17875,0.05,0.976391231029,0.964467005076,0.976411120472,0.962059620596,-1.06589008667,-188.728088618,13.8589069843
0.0,1.0,0.116875,0.05,0.977234401349,0.965605095541,0.974726200505,0.959893048128,-0.870228311368,-89.5858431772,12.9611680508
0.0,1.0,0.055,0.05,0.91652613828,0.875471698113,0.930075821398,0.888888888889,-0.0938807011077,-0.742596346484,23.6595060825
0.0,2.0,0.55,0.05,0.939291736931,0.90243902439,0.949452401011,0.914040114613,-2.36238833085,-1176.4679202,12.7656519413
0.0,2.0,0.488125,0.05,0.959527824621,0.9375,0.960404380792,0.934265734266,-2.04425332551,-960.653285632,7.84064888954
0.0,2.0,0.42625,0.05,0.9586846543,0.937259923175,0.960404380792,0.935172413793,-1.79660430169,-772.030539109,13.3284528255
0.0,2.0,0.364375,0.05,0.965430016863,0.94816687737,0.967144060657,0.94693877551,-1.59892340335,-605.384683643,11.0523450375
0.0,2.0,0.3025,0.05,0.960370994941,0.940880503145,0.962931760741,0.940379403794,-1.44512810226,-456.563524791,15.3538000584
0.0,2.0,0.240625,0.05,0.960370994941,0.940880503145,0.961246840775,0.937669376694,-1.26437188146,-323.304638554,11.4647819996
0.0,2.0,0.17875,0.05,0.962900505902,0.944162436548,0.96798652064,0.948087431694,-1.13343415023,-206.177150971,11.459597826
0.0,2.0,0.116875,0.05,0.967959527825,0.951530612245,0.966301600674,0.945054945055,-0.96471258117,-98.7859755738,17.585734129
0.0,2.0,0.055,0.05,0.912310286678,0.872235872236,0.918281381634,0.872536136662,-0.139645702451,-1.10459750695,7.08779501915
0.0,3.0,0.55,0.05,0.962057335582,0.9377593361,0.960404380792,0.934265734266,-2.21993604878,-1148.32278958,20.0052740574
0.0,3.0,0.488125,0.05,0.962900505902,0.93956043956,0.963774220725,0.941336971351,-1.99713883586,-942.671081112,8.52561497688
0.0,3.0,0.42625,0.05,0.967116357504,0.946648426813,0.962931760741,0.940217391304,-1.79069626282,-756.772806152,9.64214205742
0.0,3.0,0.364375,0.05,0.967959527825,0.948228882834,0.969671440607,0.951482479784,-1.61275882813,-589.946455681,8.65569615364
0.0,3.0,0.3025,0.05,0.968802698145,0.949659863946,0.968828980623,0.950201884253,-1.4431512751,-441.112923052,15.4937720299
0.0,3.0,0.240625,0.05,0.972175379427,0.954979536153,0.969671440607,0.951612903226,-1.2437199315,-309.638374395,12.0874431133
0.0,3.0,0.17875,0.05,0.971332209106,0.953929539295,0.969671440607,0.952,-1.07254353568,-192.620482053,12.9246518612
0.0,3.0,0.116875,0.05,0.971332209106,0.953804347826,0.976411120472,0.962365591398,-0.904337265418,-94.0064213964,13.2374370098
0.0,3.0,0.055,0.05,0.914839797639,0.866578599736,0.919123841618,0.874345549738,-0.113658371854,-0.899037723093,14.9376020432
0.0,4.0,0.55,0.05,0.956155143339,0.924855491329,0.950294860994,0.921228304406,-2.31818901606,-1150.00992049,12.7651519775
0.0,4.0,0.488125,0.05,0.967959527825,0.946778711485,0.959561920809,0.937662337662,-1.99884436713,-938.799665992,9.30259895325
0.0,4.0,0.42625,0.05,0.972175379427,0.954230235784,0.966301600674,0.948586118252,-1.77235652408,-754.229751614,9.29990077019
0.0,4.0,0.364375,0.05,0.970489038786,0.951724137931,0.966301600674,0.948849104859,-1.59149310193,-589.63843069,8.9536948204
0.0,4.0,0.3025,0.05,0.973861720067,0.957823129252,0.964616680708,0.946564885496,-1.41916552338,-441.909420012,10.1596441269
0.0,4.0,0.240625,0.05,0.973018549747,0.956403269755,0.97051390059,0.955185659411,-1.2407628882,-310.802481758,15.7670798302
0.0,4.0,0.17875,0.05,0.973018549747,0.956284153005,0.972198820556,0.957528957529,-1.06614156062,-198.229316569,14.8347949982
0.0,4.0,0.116875,0.05,0.967959527825,0.947658402204,0.96798652064,0.951282051282,-0.94085358878,-96.8012166622,14.525039196
0.0,4.0,0.055,0.05,0.901349072513,0.842530282638,0.908171861837,0.860077021823,-0.0531486996118,-0.420406214423,44.9758501053
0.0,5.0,0.55,0.05,0.93760539629,0.898071625344,0.950294860994,0.916548797737,-2.33759067912,-1177.3112819,14.7416610718
0.0,5.0,0.488125,0.05,0.948566610455,0.918774966711,0.968828980623,0.949522510232,-2.04575766529,-963.908315321,10.2484080791
0.0,5.0,0.42625,0.05,0.954468802698,0.929133858268,0.969671440607,0.951742627346,-1.82729712129,-774.89182123,9.29285383224
0.0,5.0,0.364375,0.05,0.9586846543,0.936280884265,0.967144060657,0.947930574099,-1.66220116497,-604.154405361,9.78224205971
0.0,5.0,0.3025,0.05,0.960370994941,0.938881664499,0.96798652064,0.949602122016,-1.45720580173,-452.379163856,11.084954977
0.0,5.0,0.240625,0.05,0.965430016863,0.946684005202,0.97051390059,0.953271028037,-1.27454683647,-318.386426498,11.5509669781
