ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0.0,0.55,0.953625632378,0.924346629986,0.967144060657,0.947082767978,True,2.68829011917
0.0,0.0,0.488125,0.963743676223,0.941336971351,0.97051390059,0.952766531714,True,2.31872200966
0.0,0.0,0.42625,0.965430016863,0.944369063772,0.97051390059,0.953145917001,True,2.08333897591
0.0,0.0,0.364375,0.973018549747,0.956989247312,0.973041280539,0.957446808511,True,2.39186120033
0.0,0.0,0.3025,0.970489038786,0.952893674293,0.974726200505,0.960317460317,True,2.53343200684
0.0,0.0,0.240625,0.973861720067,0.958277254374,0.978938500421,0.966799468792,True,2.26411485672
0.0,0.0,0.17875,0.973861720067,0.958051420839,0.980623420388,0.969455511288,True,2.51550579071
0.0,0.0,0.116875,0.972175379427,0.955823293173,0.980623420388,0.969536423841,True,2.70250606537
0.0,0.0,0.055,0.965430016863,0.94526034713,0.973041280539,0.957671957672,True,2.58634185791
0.0,1.0,0.55,0.960370994941,0.938239159001,0.969671440607,0.950549450549,True,2.90789914131
0.0,1.0,0.488125,0.969645868465,0.953608247423,0.973883740522,0.957823129252,True,2.19717097282
0.0,1.0,0.42625,0.974704890388,0.961636828645,0.977253580455,0.963464140731,True,2.32997608185
0.0,1.0,0.364375,0.976391231029,0.964285714286,0.982308340354,0.971583220568,True,2.23890995979
0.0,1.0,0.3025,0.978077571669,0.966921119593,0.98399326032,0.974358974359,True,2.43441820145
0.0,1.0,0.240625,0.978077571669,0.967005076142,0.982308340354,0.971736204576,True,2.30160093307
0.0,1.0,0.17875,0.97976391231,0.969465648855,0.982308340354,0.971659919028,True,2.47504997253
0.0,1.0,0.116875,0.980607082631,0.970625798212,0.979780960404,0.967654986523,True,2.45916008949
0.0,1.0,0.055,0.970489038786,0.955070603338,0.976411120472,0.961852861035,True,3.60513496399
0.0,2.0,0.55,0.960370994941,0.93935483871,0.962089300758,0.93758668516,True,2.51298379898
0.0,2.0,0.488125,0.965430016863,0.947637292465,0.964616680708,0.941828254848,True,2.11295008659
0.0,2.0,0.42625,0.967959527825,0.951898734177,0.965459140691,0.943758573388,True,2.33189916611
0.0,2.0,0.364375,0.968802698145,0.953459119497,0.967144060657,0.947225981055,True,2.30978894234
0.0,2.0,0.3025,0.968802698145,0.953459119497,0.966301600674,0.945652173913,True,2.45400309563
0.0,2.0,0.240625,0.968802698145,0.953459119497,0.966301600674,0.945504087193,True,2.3948559761
0.0,2.0,0.17875,0.973861720067,0.961201501877,0.972198820556,0.955345060893,True,2.3346529007
0.0,2.0,0.116875,0.969645868465,0.954430379747,0.973883740522,0.957592339261,True,2.52735304832
0.0,2.0,0.055,0.963743676223,0.946047678795,0.968828980623,0.949522510232,True,2.76563405991
0.0,3.0,0.55,0.964586846543,0.942465753425,0.968828980623,0.949659863946,True,3.00253009796
0.0,3.0,0.488125,0.967116357504,0.946793997271,0.967144060657,0.947510094213,True,2.45617699623
0.0,3.0,0.42625,0.972175379427,0.954856361149,0.974726200505,0.959785522788,True,2.19508481026
0.0,3.0,0.364375,0.977234401349,0.963265306122,0.977253580455,0.963855421687,True,2.28993916512
0.0,3.0,0.3025,0.977234401349,0.963265306122,0.978938500421,0.966352624495,True,2.40356183052
0.0,3.0,0.240625,0.978077571669,0.964577656676,0.977253580455,0.963855421687,True,2.71738409996
0.0,3.0,0.17875,0.978077571669,0.964577656676,0.978096040438,0.965053763441,True,2.355656147
0.0,3.0,0.116875,0.974704890388,0.959349593496,0.978096040438,0.965147453083,True,2.30683302879
0.0,3.0,0.055,0.968802698145,0.949384404925,0.973041280539,0.957219251337,True,3.23221206665
0.0,4.0,0.55,0.970489038786,0.951048951049,0.963774220725,0.944083224967,True,2.60463905334
0.0,4.0,0.488125,0.974704890388,0.958563535912,0.966301600674,0.948586118252,True,2.42478013039
0.0,4.0,0.42625,0.977234401349,0.96275862069,0.969671440607,0.953727506427,True,2.45114398003
0.0,4.0,0.364375,0.975548060708,0.960328317373,0.967144060657,0.950064020487,True,2.26652407646
0.0,4.0,0.3025,0.976391231029,0.96174863388,0.969671440607,0.953846153846,True,2.42512011528
0.0,4.0,0.240625,0.976391231029,0.96174863388,0.972198820556,0.957746478873,True,2.39668083191
0.0,4.0,0.17875,0.976391231029,0.961643835616,0.96798652064,0.951030927835,True,2.18755602837
0.0,4.0,0.116875,0.981450252951,0.969863013699,0.973883740522,0.960307298335,True,2.31568408012
0.0,4.0,0.055,0.978077571669,0.964285714286,0.97051390059,0.955070603338,True,2.91750311852
0.0,5.0,0.55,0.952782462057,0.92513368984,0.969671440607,0.950819672131,True,2.58207201958
0.0,5.0,0.488125,0.956998313659,0.932982917214,0.972198820556,0.955223880597,True,2.27640295029
0.0,5.0,0.42625,0.95784148398,0.934554973822,0.973041280539,0.956756756757,True,2.19536399841
0.0,5.0,0.364375,0.964586846543,0.945169712794,0.973883740522,0.958164642375,True,2.30446100235
0.0,5.0,0.3025,0.965430016863,0.946684005202,0.977253580455,0.963660834455,True,2.43546795845
0.0,5.0,0.240625,0.965430016863,0.946684005202,0.976411120472,0.962264150943,True,2.4123609066
0.0,5.0,0.17875,0.968802698145,0.952010376135,0.979780960404,0.967828418231,True,2.65818405151
0.0,5.0,0.116875,0.967959527825,0.951030927835,0.978938500421,0.966711051931,True,2.46066904068
0.0,5.0,0.055,0.966273187184,0.948186528497,0.974726200505,0.959568733154,True,2.69057202339
0.0,6.0,0.55,0.969645868465,0.949579831933,0.959561920809,0.937984496124,True,2.70839715004
0.0,6.0,0.488125,0.972175379427,0.954230235784,0.961246840775,0.940721649485,True,2.50150418282
0.0,6.0,0.42625,0.971332209106,0.953168044077,0.962931760741,0.944162436548,True,2.54495191574
0.0,6.0,0.364375,0.973861720067,0.957592339261,0.966301600674,0.949367088608,True,2.45970392227
0.0,6.0,0.3025,0.976391231029,0.961643835616,0.971356360573,0.95717884131,True,2.23582792282
0.0,6.0,0.240625,0.978077571669,0.964480874317,0.973041280539,0.959798994975,True,2.51476788521
0.0,6.0,0.17875,0.980607082631,0.968707482993,0.971356360573,0.957393483709,True,2.64784812927
0.0,6.0,0.116875,0.97892074199,0.965800273598,0.966301600674,0.95,True,2.61456608772
0.0,6.0,0.055,0.973861720067,0.957708049113,0.958719460826,0.938673341677,True,2.54405903816
0.0,7.0,0.55,0.966273187184,0.948051948052,0.950294860994,0.919945725916,True,2.58882904053
0.0,7.0,0.488125,0.973861720067,0.96,0.957877000842,0.932975871314,True,2.46531510353
