comp_time,kernel,nu,test_error,training_error,training_time,trial
3.8338561058044434,polynomial,0.6599999999999999,0.3488372093023256,0.19653179190751446,3.832289934158325,5.0
3.6821649074554443,polynomial,0.6599999999999999,0.3372093023255814,0.19653179190751446,3.680387020111084,6.0
4.053550958633423,polynomial,0.6599999999999999,0.26744186046511625,0.2254335260115607,4.051872968673706,7.0
4.3820178508758545,polynomial,0.6599999999999999,0.313953488372093,0.1791907514450867,4.380306959152222,8.0
4.016402959823608,polynomial,0.6599999999999999,0.28488372093023256,0.2023121387283237,4.014592170715332,9.0
3.6790590286254883,polynomial,0.6599999999999999,0.26744186046511625,0.23699421965317918,3.677493095397949,10.0
4.540419101715088,polynomial,0.6599999999999999,0.3953488372093023,0.23121387283236994,4.538816928863525,11.0
3.6101369857788086,polynomial,0.6599999999999999,0.31976744186046513,0.18497109826589594,3.608427047729492,12.0
3.9463918209075928,polynomial,0.6599999999999999,0.3313953488372093,0.21965317919075145,3.9446089267730713,13.0
3.653372049331665,polynomial,0.6599999999999999,0.29651162790697677,0.1907514450867052,3.6518027782440186,14.0
3.6391520500183105,polynomial,0.6599999999999999,0.3488372093023256,0.2023121387283237,3.637354850769043,15.0
3.7411019802093506,polynomial,0.6599999999999999,0.27906976744186046,0.2254335260115607,3.739225149154663,16.0
4.065608024597168,polynomial,0.6599999999999999,0.28488372093023256,0.21965317919075145,4.063865900039673,17.0
3.9695188999176025,polynomial,0.6599999999999999,0.2616279069767442,0.2138728323699422,3.967958927154541,18.0
4.043677806854248,polynomial,0.6599999999999999,0.3081395348837209,0.23699421965317918,4.041959047317505,19.0
4.875976800918579,polynomial,0.6599999999999999,0.27906976744186046,0.23699421965317918,4.874373912811279,20.0
4.268136024475098,polynomial,0.6599999999999999,0.3023255813953488,0.2138728323699422,4.266523838043213,21.0
4.117231845855713,polynomial,0.6599999999999999,0.3313953488372093,0.24277456647398843,4.1153178215026855,22.0
3.9736790657043457,polynomial,0.6599999999999999,0.27325581395348836,0.27167630057803466,3.971843957901001,23.0
3.4446680545806885,polynomial,0.6599999999999999,0.36627906976744184,0.2254335260115607,3.443084955215454,24.0
4.497084140777588,polynomial,0.6599999999999999,0.29069767441860467,0.2023121387283237,4.495429992675781,25.0
3.9707138538360596,polynomial,0.6599999999999999,0.3313953488372093,0.2023121387283237,3.9690990447998047,26.0
4.6577558517456055,polynomial,0.6599999999999999,0.26744186046511625,0.24277456647398843,4.655434846878052,27.0
4.74454402923584,polynomial,0.6599999999999999,0.4127906976744186,0.2543352601156069,4.742933034896851,28.0
4.7521538734436035,polynomial,0.6599999999999999,0.3023255813953488,0.20809248554913296,4.750096082687378,29.0
4.389545917510986,polynomial,0.6099999999999999,0.2616279069767442,0.24277456647398843,4.387653112411499,0.0
4.551558971405029,polynomial,0.6099999999999999,0.29069767441860467,0.26011560693641617,4.549764156341553,1.0
4.762250900268555,polynomial,0.6099999999999999,0.3372093023255814,0.2023121387283237,4.7604241371154785,2.0
3.181941032409668,polynomial,0.6099999999999999,0.36046511627906974,0.2138728323699422,3.18025803565979,3.0
4.557247877120972,polynomial,0.6099999999999999,0.3372093023255814,0.24855491329479767,4.555630922317505,4.0
4.715281963348389,polynomial,0.6099999999999999,0.3023255813953488,0.20809248554913296,4.713642835617065,5.0
4.942960023880005,polynomial,0.6099999999999999,0.3023255813953488,0.2254335260115607,4.941328048706055,6.0
4.569515943527222,polynomial,0.6099999999999999,0.26744186046511625,0.23699421965317918,4.567736864089966,7.0
5.203444957733154,polynomial,0.6099999999999999,0.21511627906976744,0.24277456647398843,5.201276063919067,8.0
4.908283948898315,polynomial,0.6099999999999999,0.29651162790697677,0.2254335260115607,4.906650066375732,9.0
5.033581018447876,polynomial,0.6099999999999999,0.3313953488372093,0.1907514450867052,5.031867980957031,10.0
4.076035976409912,polynomial,0.6099999999999999,0.28488372093023256,0.2023121387283237,4.074385166168213,11.0
3.5338079929351807,polynomial,0.6099999999999999,0.31976744186046513,0.20809248554913296,3.532163143157959,12.0
3.9234211444854736,polynomial,0.6099999999999999,0.313953488372093,0.1907514450867052,3.9217989444732666,13.0
3.829190969467163,polynomial,0.6099999999999999,0.28488372093023256,0.24277456647398843,3.82737398147583,14.0
4.280508995056152,polynomial,0.6099999999999999,0.31976744186046513,0.20809248554913296,4.278639793395996,15.0
3.6840438842773438,polynomial,0.6099999999999999,0.29651162790697677,0.1907514450867052,3.6823580265045166,16.0
4.359774112701416,polynomial,0.6099999999999999,0.28488372093023256,0.18497109826589594,4.358139991760254,17.0
3.9514148235321045,polynomial,0.6099999999999999,0.32558139534883723,0.2138728323699422,3.9495809078216553,18.0
4.55603289604187,polynomial,0.6099999999999999,0.29651162790697677,0.2023121387283237,4.554327964782715,19.0
5.481594800949097,polynomial,0.6099999999999999,0.2616279069767442,0.23121387283236994,5.4801130294799805,20.0
4.426866054534912,polynomial,0.6099999999999999,0.3488372093023256,0.24277456647398843,4.4255170822143555,21.0
5.842664957046509,polynomial,0.6099999999999999,0.29651162790697677,0.20809248554913296,5.841116905212402,22.0
4.592310905456543,polynomial,0.6099999999999999,0.31976744186046513,0.18497109826589594,4.590782165527344,23.0
4.934039831161499,polynomial,0.6099999999999999,0.25,0.23121387283236994,4.932500123977661,24.0
4.467108964920044,polynomial,0.6099999999999999,0.27906976744186046,0.18497109826589594,4.465580940246582,25.0
4.74551796913147,polynomial,0.6099999999999999,0.313953488372093,0.1907514450867052,4.744019031524658,26.0
5.598012924194336,polynomial,0.6099999999999999,0.28488372093023256,0.23699421965317918,5.5965070724487305,27.0
4.0772528648376465,polynomial,0.6099999999999999,0.27325581395348836,0.2138728323699422,4.0759100914001465,28.0
4.862982988357544,polynomial,0.6099999999999999,0.26744186046511625,0.23699421965317918,4.861486911773682,29.0
5.176172971725464,polynomial,0.5599999999999998,0.29651162790697677,0.18497109826589594,5.1748011112213135,0.0
4.268312931060791,polynomial,0.5599999999999998,0.26744186046511625,0.19653179190751446,4.266945123672485,1.0
4.0032689571380615,polynomial,0.5599999999999998,0.3372093023255814,0.2254335260115607,4.001916885375977,2.0
4.051098823547363,polynomial,0.5599999999999998,0.31976744186046513,0.17341040462427745,4.049637079238892,3.0
4.682024002075195,polynomial,0.5599999999999998,0.3313953488372093,0.1791907514450867,4.680362939834595,4.0
5.409269094467163,polynomial,0.5599999999999998,0.25,0.2138728323699422,5.407854795455933,5.0
5.449726819992065,polynomial,0.5599999999999998,0.2558139534883721,0.2023121387283237,5.448182106018066,6.0
4.212070941925049,polynomial,0.5599999999999998,0.29651162790697677,0.19653179190751446,4.210575103759766,7.0
4.530513048171997,polynomial,0.5599999999999998,0.29651162790697677,0.19653179190751446,4.529069900512695,8.0
3.9700610637664795,polynomial,0.5599999999999998,0.25,0.19653179190751446,3.9684669971466064,9.0
4.306135892868042,polynomial,0.5599999999999998,0.28488372093023256,0.2138728323699422,4.304605960845947,10.0
5.122985124588013,polynomial,0.5599999999999998,0.3023255813953488,0.19653179190751446,5.121601104736328,11.0
3.9188849925994873,polynomial,0.5599999999999998,0.313953488372093,0.18497109826589594,3.9175422191619873,12.0
4.850952863693237,polynomial,0.5599999999999998,0.2616279069767442,0.24277456647398843,4.849603891372681,13.0
5.903888940811157,polynomial,0.5599999999999998,0.29651162790697677,0.2254335260115607,5.902394771575928,14.0
4.914932012557983,polynomial,0.5599999999999998,0.3546511627906977,0.18497109826589594,4.9135050773620605,15.0
4.260200023651123,polynomial,0.5599999999999998,0.2616279069767442,0.23699421965317918,4.258571147918701,16.0
4.968421936035156,polynomial,0.5599999999999998,0.28488372093023256,0.19653179190751446,4.967061996459961,17.0
5.0053629875183105,polynomial,0.5599999999999998,0.2558139534883721,0.2138728323699422,5.003882884979248,18.0
5.203262090682983,polynomial,0.5599999999999998,0.27906976744186046,0.18497109826589594,5.201799154281616,19.0
5.3600029945373535,polynomial,0.5599999999999998,0.27325581395348836,0.18497109826589594,5.358492136001587,20.0
4.855371952056885,polynomial,0.5599999999999998,0.26744186046511625,0.23121387283236994,4.8538548946380615,21.0
4.719938039779663,polynomial,0.5599999999999998,0.3023255813953488,0.17341040462427745,4.718590974807739,22.0
4.344386100769043,polynomial,0.5599999999999998,0.32558139534883723,0.17341040462427745,4.343047857284546,23.0
5.05997109413147,polynomial,0.5599999999999998,0.3081395348837209,0.2138728323699422,5.058233022689819,24.0
5.075237989425659,polynomial,0.5599999999999998,0.26744186046511625,0.24277456647398843,5.073884963989258,25.0
4.439861059188843,polynomial,0.5599999999999998,0.3023255813953488,0.1791907514450867,4.438493013381958,26.0
4.6580259799957275,polynomial,0.5599999999999998,0.3023255813953488,0.21965317919075145,4.656681060791016,27.0
4.471441984176636,polynomial,0.5599999999999998,0.29651162790697677,0.19653179190751446,4.469855070114136,28.0
5.38586688041687,polynomial,0.5599999999999998,0.2616279069767442,0.2023121387283237,5.384471893310547,29.0
4.547392129898071,polynomial,0.5099999999999998,0.3430232558139535,0.1791907514450867,4.546024799346924,0.0
5.229850769042969,polynomial,0.5099999999999998,0.28488372093023256,0.18497109826589594,5.228305816650391,1.0
4.623353004455566,polynomial,0.5099999999999998,0.3023255813953488,0.1676300578034682,4.621553182601929,2.0
4.892680883407593,polynomial,0.5099999999999998,0.313953488372093,0.2023121387283237,4.890980005264282,3.0
4.695828199386597,polynomial,0.5099999999999998,0.3313953488372093,0.1676300578034682,4.694281816482544,4.0
4.7354819774627686,polynomial,0.5099999999999998,0.29651162790697677,0.15606936416184972,4.733850002288818,5.0
4.834099054336548,polynomial,0.5099999999999998,0.3081395348837209,0.17341040462427745,4.8324480056762695,6.0
4.899193048477173,polynomial,0.5099999999999998,0.3081395348837209,0.1907514450867052,4.89742112159729,7.0
7.928851127624512,polynomial,0.5099999999999998,0.22093023255813954,0.20809248554913296,7.927145957946777,8.0
3.749785900115967,polynomial,0.5099999999999998,0.29069767441860467,0.20809248554913296,3.7479569911956787,9.0
6.276901006698608,polynomial,0.5099999999999998,0.27906976744186046,0.1907514450867052,6.2751429080963135,10.0
5.746320962905884,polynomial,0.5099999999999998,0.3081395348837209,0.2023121387283237,5.744518041610718,11.0
5.650345802307129,polynomial,0.5099999999999998,0.3313953488372093,0.19653179190751446,5.648683071136475,12.0
5.781141996383667,polynomial,0.5099999999999998,0.2616279069767442,0.1791907514450867,5.779538154602051,13.0
4.942201852798462,polynomial,0.5099999999999998,0.3313953488372093,0.17341040462427745,4.940545082092285,14.0
4.779563903808594,polynomial,0.5099999999999998,0.3023255813953488,0.17341040462427745,4.777965784072876,15.0
4.334405183792114,polynomial,0.5099999999999998,0.27906976744186046,0.2023121387283237,4.3321919441223145,16.0
5.340471982955933,polynomial,0.5099999999999998,0.3372093023255814,0.1676300578034682,5.339006185531616,17.0
5.079740047454834,polynomial,0.5099999999999998,0.27906976744186046,0.1791907514450867,5.078052043914795,18.0
5.78873610496521,polynomial,0.5099999999999998,0.3023255813953488,0.21965317919075145,5.787091016769409,19.0
4.537626028060913,polynomial,0.5099999999999998,0.313953488372093,0.17341040462427745,4.535762071609497,20.0
5.723363876342773,polynomial,0.5099999999999998,0.27325581395348836,0.2023121387283237,5.721311092376709,21.0
4.468335151672363,polynomial,0.5099999999999998,0.3081395348837209,0.1676300578034682,4.466719150543213,22.0
3.6503279209136963,polynomial,0.5099999999999998,0.31976744186046513,0.18497109826589594,3.6481668949127197,23.0
4.8159520626068115,polynomial,0.5099999999999998,0.3546511627906977,0.17341040462427745,4.814091920852661,24.0
4.187314987182617,polynomial,0.5099999999999998,0.29069767441860467,0.1907514450867052,4.185153007507324,25.0
6.1852240562438965,polynomial,0.5099999999999998,0.2558139534883721,0.1907514450867052,6.183495044708252,26.0
5.480776071548462,polynomial,0.5099999999999998,0.28488372093023256,0.17341040462427745,5.479179859161377,27.0
6.2279369831085205,polynomial,0.5099999999999998,0.29651162790697677,0.2254335260115607,6.226304054260254,28.0
5.853369951248169,polynomial,0.5099999999999998,0.29069767441860467,0.19653179190751446,5.851533889770508,29.0
4.656830072402954,polynomial,0.45999999999999974,0.3313953488372093,0.1791907514450867,4.654685020446777,0.0
4.270841121673584,polynomial,0.45999999999999974,0.3372093023255814,0.14450867052023122,4.269040107727051,1.0
4.6960248947143555,polynomial,0.45999999999999974,0.3023255813953488,0.1907514450867052,4.694250106811523,2.0
5.5607898235321045,polynomial,0.45999999999999974,0.27906976744186046,0.17341040462427745,5.558591842651367,3.0
9.034842014312744,polynomial,0.45999999999999974,0.3081395348837209,0.19653179190751446,9.03287386894226,4.0
5.055757999420166,polynomial,0.45999999999999974,0.29069767441860467,0.2138728323699422,5.05412220954895,5.0
4.389082908630371,polynomial,0.45999999999999974,0.29069767441860467,0.21965317919075145,4.38714599609375,6.0
5.433344841003418,polynomial,0.45999999999999974,0.32558139534883723,0.18497109826589594,5.431349039077759,7.0
3.8477509021759033,polynomial,0.45999999999999974,0.36046511627906974,0.1676300578034682,3.845968008041382,8.0
5.7537970542907715,polynomial,0.45999999999999974,0.29651162790697677,0.15606936416184972,5.752166032791138,9.0
6.535023927688599,polynomial,0.45999999999999974,0.32558139534883723,0.1791907514450867,6.5331878662109375,10.0
4.888468980789185,polynomial,0.45999999999999974,0.2558139534883721,0.1791907514450867,4.887106895446777,11.0
6.036248207092285,polynomial,0.45999999999999974,0.26744186046511625,0.2023121387283237,6.0348498821258545,12.0
5.25377893447876,polynomial,0.45999999999999974,0.313953488372093,0.17341040462427745,5.252285003662109,13.0
4.824504852294922,polynomial,0.45999999999999974,0.29069767441860467,0.20809248554913296,4.822842836380005,14.0
4.817435026168823,polynomial,0.45999999999999974,0.29651162790697677,0.19653179190751446,4.8160059452056885,15.0
5.6848578453063965,polynomial,0.45999999999999974,0.32558139534883723,0.1907514450867052,5.683216094970703,16.0
3.847727060317993,polynomial,0.45999999999999974,0.37209302325581395,0.15028901734104047,3.846259832382202,17.0
5.270508050918579,polynomial,0.45999999999999974,0.3081395348837209,0.17341040462427745,5.268965005874634,18.0
4.750190019607544,polynomial,0.45999999999999974,0.3430232558139535,0.1791907514450867,4.748595952987671,19.0
7.329871892929077,polynomial,0.45999999999999974,0.3546511627906977,0.21965317919075145,7.3281941413879395,20.0
8.45547604560852,polynomial,0.45999999999999974,0.23837209302325582,0.24855491329479767,8.45393180847168,21.0
5.013011932373047,polynomial,0.45999999999999974,0.27906976744186046,0.20809248554913296,5.011486053466797,22.0
5.132844924926758,polynomial,0.45999999999999974,0.29651162790697677,0.17341040462427745,5.131462812423706,23.0
4.9438769817352295,polynomial,0.45999999999999974,0.3372093023255814,0.1791907514450867,4.942191123962402,24.0
9.83859395980835,polynomial,0.45999999999999974,0.313953488372093,0.2138728323699422,9.836917877197266,25.0
8.954499006271362,polynomial,0.45999999999999974,0.3430232558139535,0.2138728323699422,8.952830076217651,26.0
4.754678964614868,polynomial,0.45999999999999974,0.29651162790697677,0.18497109826589594,4.753175973892212,27.0
4.602182149887085,polynomial,0.45999999999999974,0.3023255813953488,0.18497109826589594,4.600822925567627,28.0
4.639571905136108,polynomial,0.45999999999999974,0.32558139534883723,0.17341040462427745,4.63818883895874,29.0
4.460567951202393,polynomial,0.4099999999999997,0.3488372093023256,0.13872832369942195,4.459015130996704,0.0
5.887765884399414,polynomial,0.4099999999999997,0.29651162790697677,0.15028901734104047,5.886416912078857,1.0
6.965933084487915,polynomial,0.4099999999999997,0.27906976744186046,0.14450867052023122,6.9644060134887695,2.0
5.767761945724487,polynomial,0.4099999999999997,0.31976744186046513,0.17341040462427745,5.766270875930786,3.0
7.21745491027832,polynomial,0.4099999999999997,0.3488372093023256,0.2023121387283237,7.216042995452881,4.0
5.876024961471558,polynomial,0.4099999999999997,0.31976744186046513,0.1791907514450867,5.874468088150024,5.0
5.0481178760528564,polynomial,0.4099999999999997,0.313953488372093,0.15606936416184972,5.046626091003418,6.0
7.7500529289245605,polynomial,0.4099999999999997,0.32558139534883723,0.16184971098265896,7.748653888702393,7.0
8.722913980484009,polynomial,0.4099999999999997,0.31976744186046513,0.1907514450867052,8.72123908996582,8.0
3.9352149963378906,polynomial,0.4099999999999997,0.37209302325581395,0.15028901734104047,3.9334049224853516,9.0
8.777266025543213,polynomial,0.4099999999999997,0.26744186046511625,0.20809248554913296,8.77592396736145,10.0
5.852858066558838,polynomial,0.4099999999999997,0.3313953488372093,0.17341040462427745,5.851406097412109,11.0
6.671778917312622,polynomial,0.4099999999999997,0.32558139534883723,0.17341040462427745,6.670104026794434,12.0
5.57588791847229,polynomial,0.4099999999999997,0.29069767441860467,0.17341040462427745,5.57423210144043,13.0
5.876204967498779,polynomial,0.4099999999999997,0.29651162790697677,0.1676300578034682,5.874612808227539,14.0
5.969666957855225,polynomial,0.4099999999999997,0.3081395348837209,0.16184971098265896,5.96786093711853,15.0
5.5016419887542725,polynomial,0.4099999999999997,0.28488372093023256,0.17341040462427745,5.5002760887146,16.0
4.725299835205078,polynomial,0.4099999999999997,0.3081395348837209,0.15606936416184972,4.72392201423645,17.0
8.16749906539917,polynomial,0.4099999999999997,0.3081395348837209,0.2023121387283237,8.166031837463379,18.0
4.699477910995483,polynomial,0.4099999999999997,0.32558139534883723,0.17341040462427745,4.69783616065979,19.0
5.723026990890503,polynomial,0.4099999999999997,0.3081395348837209,0.1791907514450867,5.721591949462891,20.0
10.246400833129883,polynomial,0.4099999999999997,0.32558139534883723,0.23699421965317918,10.244832992553711,21.0
9.364344835281372,polynomial,0.4099999999999997,0.3081395348837209,0.23699421965317918,9.362848043441772,22.0
8.500149011611938,polynomial,0.4099999999999997,0.29069767441860467,0.21965317919075145,8.498641014099121,23.0
5.020498991012573,polynomial,0.4099999999999997,0.29069767441860467,0.13872832369942195,5.018998146057129,24.0
8.661879062652588,polynomial,0.4099999999999997,0.27325581395348836,0.1907514450867052,8.660406112670898,25.0
5.76035213470459,polynomial,0.4099999999999997,0.3023255813953488,0.1791907514450867,5.758974075317383,26.0
6.7536351680755615,polynomial,0.4099999999999997,0.32558139534883723,0.15606936416184972,6.752164840698242,27.0
5.2629499435424805,polynomial,0.4099999999999997,0.32558139534883723,0.1676300578034682,5.261191129684448,28.0
6.923012971878052,polynomial,0.4099999999999997,0.3023255813953488,0.18497109826589594,6.921475172042847,29.0
8.01376485824585,polynomial,0.35999999999999965,0.29651162790697677,0.15028901734104047,8.012161016464233,0.0
8.326493978500366,polynomial,0.35999999999999965,0.4011627906976744,0.1791907514450867,8.324968099594116,1.0
6.411251068115234,polynomial,0.35999999999999965,0.27325581395348836,0.15028901734104047,6.40963888168335,2.0
6.312872886657715,polynomial,0.35999999999999965,0.3313953488372093,0.14450867052023122,6.311218976974487,3.0
4.862416982650757,polynomial,0.35999999999999965,0.3372093023255814,0.15606936416184972,4.861059904098511,4.0
5.031628847122192,polynomial,0.35999999999999965,0.3313953488372093,0.17341040462427745,5.030251979827881,5.0
8.052385807037354,polynomial,0.35999999999999965,0.2558139534883721,0.2023121387283237,8.050688982009888,6.0
8.264272928237915,polynomial,0.35999999999999965,0.37790697674418605,0.1791907514450867,8.262070894241333,7.0
5.498481035232544,polynomial,0.35999999999999965,0.313953488372093,0.1791907514450867,5.497100830078125,8.0
8.835307121276855,polynomial,0.35999999999999965,0.32558139534883723,0.1907514450867052,8.83395004272461,9.0
6.303745985031128,polynomial,0.35999999999999965,0.3372093023255814,0.12716763005780346,6.302026033401489,10.0
8.542713165283203,polynomial,0.35999999999999965,0.28488372093023256,0.16184971098265896,8.541109085083008,11.0
5.158141136169434,polynomial,0.35999999999999965,0.38953488372093026,0.11560693641618497,5.156347036361694,12.0
5.971978187561035,polynomial,0.35999999999999965,0.3023255813953488,0.17341040462427745,5.970432996749878,13.0
5.409765958786011,polynomial,0.35999999999999965,0.313953488372093,0.15028901734104047,5.40810489654541,14.0
7.8407042026519775,polynomial,0.35999999999999965,0.3081395348837209,0.1791907514450867,7.839123010635376,15.0
8.366988897323608,polynomial,0.35999999999999965,0.32558139534883723,0.19653179190751446,8.365375995635986,16.0
5.424206018447876,polynomial,0.35999999999999965,0.3313953488372093,0.14450867052023122,5.422567129135132,17.0
5.875089883804321,polynomial,0.35999999999999965,0.37790697674418605,0.17341040462427745,5.873514890670776,18.0
8.782435178756714,polynomial,0.35999999999999965,0.29651162790697677,0.17341040462427745,8.780832052230835,19.0
5.214612007141113,polynomial,0.35999999999999965,0.3430232558139535,0.14450867052023122,5.212680816650391,20.0
5.011590003967285,polynomial,0.35999999999999965,0.313953488372093,0.16184971098265896,5.010011911392212,21.0
8.842943906784058,polynomial,0.35999999999999965,0.313953488372093,0.1676300578034682,8.841015100479126,22.0
5.623859882354736,polynomial,0.35999999999999965,0.31976744186046513,0.15028901734104047,5.6222710609436035,23.0
4.964264869689941,polynomial,0.35999999999999965,0.3546511627906977,0.13872832369942195,4.962238073348999,24.0
4.889709949493408,polynomial,0.35999999999999965,0.3430232558139535,0.14450867052023122,4.888020992279053,25.0
4.4644060134887695,polynomial,0.35999999999999965,0.3430232558139535,0.14450867052023122,4.462639093399048,26.0
11.670695781707764,polynomial,0.35999999999999965,0.28488372093023256,0.17341040462427745,11.668909072875977,27.0
8.855353832244873,polynomial,0.35999999999999965,0.313953488372093,0.1791907514450867,8.85358214378357,28.0
5.245074987411499,polynomial,0.35999999999999965,0.313953488372093,0.14450867052023122,5.243453025817871,29.0
8.02161693572998,polynomial,0.3099999999999996,0.28488372093023256,0.15606936416184972,8.019854068756104,0.0
7.9594690799713135,polynomial,0.3099999999999996,0.27906976744186046,0.21965317919075145,7.957841873168945,1.0
9.412051916122437,polynomial,0.3099999999999996,0.313953488372093,0.16184971098265896,9.41049313545227,2.0
8.898666143417358,polynomial,0.3099999999999996,0.29651162790697677,0.14450867052023122,8.897210121154785,3.0
8.25287914276123,polynomial,0.3099999999999996,0.3023255813953488,0.1791907514450867,8.251162052154541,4.0
8.04198408126831,polynomial,0.3099999999999996,0.3430232558139535,0.14450867052023122,8.040348052978516,5.0
8.569530010223389,polynomial,0.3099999999999996,0.38372093023255816,0.3699421965317919,8.5679349899292,6.0
8.02056884765625,polynomial,0.3099999999999996,0.37790697674418605,0.31213872832369943,8.019223928451538,7.0
6.2415289878845215,polynomial,0.3099999999999996,0.37209302325581395,0.13872832369942195,6.240156888961792,8.0
5.522818088531494,polynomial,0.3099999999999996,0.32558139534883723,0.1329479768786127,5.5214619636535645,9.0
6.123610019683838,polynomial,0.3099999999999996,0.3546511627906977,0.14450867052023122,6.122153997421265,10.0
8.987750053405762,polynomial,0.3099999999999996,0.36046511627906974,0.15606936416184972,8.986138820648193,11.0
7.930846214294434,polynomial,0.3099999999999996,0.27325581395348836,0.18497109826589594,7.929500102996826,12.0
7.519444942474365,polynomial,0.3099999999999996,0.3081395348837209,0.14450867052023122,7.518060922622681,13.0
8.59705901145935,polynomial,0.3099999999999996,0.29069767441860467,0.12716763005780346,8.595518827438354,14.0
5.113581895828247,polynomial,0.3099999999999996,0.37209302325581395,0.15028901734104047,5.112215042114258,15.0
7.326189041137695,polynomial,0.3099999999999996,0.32558139534883723,0.13872832369942195,7.324461936950684,16.0
7.943365097045898,polynomial,0.3099999999999996,0.313953488372093,0.14450867052023122,7.942023038864136,17.0
5.536579132080078,polynomial,0.3099999999999996,0.36046511627906974,0.10404624277456648,5.534940958023071,18.0
4.868207931518555,polynomial,0.3099999999999996,0.313953488372093,0.12716763005780346,4.866761207580566,19.0
8.117317914962769,polynomial,0.3099999999999996,0.47093023255813954,0.14450867052023122,8.115822792053223,20.0
7.899254083633423,polynomial,0.3099999999999996,0.27325581395348836,0.24277456647398843,7.897783994674683,21.0
8.784556865692139,polynomial,0.3099999999999996,0.3488372093023256,0.15028901734104047,8.783092975616455,22.0
7.754432916641235,polynomial,0.3099999999999996,0.26744186046511625,0.23699421965317918,7.752979040145874,23.0
7.8097429275512695,polynomial,0.3099999999999996,0.3081395348837209,0.2023121387283237,7.808398008346558,24.0
8.554102182388306,polynomial,0.3099999999999996,0.3488372093023256,0.16184971098265896,8.552747011184692,25.0
7.653101921081543,polynomial,0.3099999999999996,0.3430232558139535,0.2138728323699422,7.651533126831055,26.0
7.587285995483398,polynomial,0.3099999999999996,0.29651162790697677,0.19653179190751446,7.585866928100586,27.0
8.39551305770874,polynomial,0.3099999999999996,0.29651162790697677,0.1907514450867052,8.394163131713867,28.0
7.96966290473938,polynomial,0.3099999999999996,0.3313953488372093,0.2023121387283237,7.968238830566406,29.0
