comp_time,kernel,nu,obj_val,rho,test_error,training_error,training_time,trial
3.610337018966675,polynomial,0.71,-0.04188900123404979,0.28154863562125493,0.27325581395348836,0.2774566473988439,3.60896897315979,0.0
2.820111036300659,polynomial,0.71,-0.04369776229778846,0.2552334016626085,0.28488372093023256,0.23699421965317918,2.8184590339660645,1.0
3.3532140254974365,polynomial,0.71,-0.03165797601295028,0.17467056450077786,0.27906976744186046,0.23699421965317918,3.3516039848327637,2.0
2.4972400665283203,polynomial,0.71,-0.04362369774622796,0.26143073630830826,0.27325581395348836,0.24277456647398843,2.4955859184265137,3.0
3.274948835372925,polynomial,0.71,-0.03651788375425377,0.22034030028952722,0.28488372093023256,0.2254335260115607,3.2733240127563477,4.0
2.7561609745025635,polynomial,0.71,-0.05923401613237873,0.36358575944035165,0.4011627906976744,0.2947976878612717,2.754401922225952,5.0
2.662842035293579,polynomial,0.71,-0.0391629926090878,0.2154894910563507,0.2616279069767442,0.23699421965317918,2.661134958267212,6.0
2.761016845703125,polynomial,0.71,-0.05059954351810654,0.26468202298722826,0.3372093023255814,0.24277456647398843,2.7593579292297363,7.0
13.92703104019165,polynomial,0.71,-290670576.0598949,24936273452.117702,0.47674418604651164,0.36416184971098264,13.925397872924805,8.0
2.545243978500366,polynomial,0.71,-0.04100182439159488,0.2906752285382228,0.31976744186046513,0.2543352601156069,2.543466091156006,9.0
3.208875894546509,polynomial,0.71,-0.03015800946305195,0.2458792850937248,0.27906976744186046,0.2543352601156069,3.20725417137146,10.0
3.2866499423980713,polynomial,0.71,-0.04431904231155873,0.2073766432266198,0.3023255813953488,0.2023121387283237,3.2848870754241943,11.0
3.644974946975708,polynomial,0.71,-0.03535774937966342,0.21642951508248467,0.29651162790697677,0.2254335260115607,3.6433820724487305,12.0
2.828989028930664,polynomial,0.71,-0.04318454618445238,0.2223528380584439,0.2558139534883721,0.21965317919075145,2.8271498680114746,13.0
2.9979259967803955,polynomial,0.71,-0.03879766448743686,0.21644444316590608,0.313953488372093,0.24277456647398843,2.995995044708252,14.0
2.883035898208618,polynomial,0.71,-0.05589515365662292,0.3403055829830116,0.36046511627906974,0.24855491329479767,2.88134503364563,15.0
3.5283608436584473,polynomial,0.71,-0.051666653580545646,0.32463400441236384,0.3546511627906977,0.24277456647398843,3.52673602104187,16.0
3.3969838619232178,polynomial,0.71,-0.03819275193472281,0.26005616390780795,0.37209302325581395,0.2774566473988439,3.3951070308685303,17.0
3.09118390083313,polynomial,0.71,-0.04411544243563852,0.2923935630729928,0.3372093023255814,0.2543352601156069,3.0893399715423584,18.0
3.387181043624878,polynomial,0.71,-0.04111857426023063,0.2420740442342985,0.25,0.24855491329479767,3.385462999343872,19.0
3.0095629692077637,polynomial,0.71,-0.04538207007165317,0.29656843208778216,0.313953488372093,0.23699421965317918,3.0076279640197754,20.0
3.708770990371704,polynomial,0.71,-0.05061099680453387,0.31449645284272076,0.36627906976744184,0.24277456647398843,3.7068819999694824,21.0
3.952455997467041,polynomial,0.71,-0.0349250727283911,0.22455164332782276,0.29069767441860467,0.2543352601156069,3.9508230686187744,22.0
2.9495880603790283,polynomial,0.71,-0.04326247395584688,0.26046182474881263,0.28488372093023256,0.24855491329479767,2.9479708671569824,23.0
3.095489025115967,polynomial,0.71,-0.04791644274534875,0.30689156724703914,0.3313953488372093,0.28901734104046245,3.0937910079956055,24.0
3.5872609615325928,polynomial,0.71,-0.033903062131819414,0.2088110918354581,0.26744186046511625,0.23121387283236994,3.5856659412384033,25.0
3.3805508613586426,polynomial,0.71,-0.04348375863163055,0.2420991785621606,0.28488372093023256,0.2254335260115607,3.3786258697509766,26.0
3.907236099243164,polynomial,0.71,-0.02979661858812087,0.1943552061325043,0.27325581395348836,0.2658959537572254,3.9056029319763184,27.0
3.3571109771728516,polynomial,0.71,-0.03457763980925397,0.2198992426135629,0.23255813953488372,0.23699421965317918,3.355257034301758,28.0
3.4441511631011963,polynomial,0.71,-0.04719953328957599,0.29325283998170076,0.3546511627906977,0.26011560693641617,3.4421889781951904,29.0
2.93646502494812,polynomial,0.71,-0.04159923508664373,0.3197434143639298,0.313953488372093,0.24277456647398843,2.9342639446258545,30.0
3.235322952270508,polynomial,0.71,-0.04724993540032477,0.2778651656334095,0.36046511627906974,0.24277456647398843,3.2335469722747803,31.0
2.7476189136505127,polynomial,0.71,-0.0681455940742283,0.4394017114298137,0.36046511627906974,0.2947976878612717,2.7456650733947754,32.0
4.106723070144653,polynomial,0.71,-0.032850316264433924,0.21768914403298725,0.25,0.2658959537572254,4.104630947113037,33.0
3.1549830436706543,polynomial,0.71,-0.04918807916531287,0.272644804707194,0.3081395348837209,0.2543352601156069,3.153334856033325,34.0
4.5339648723602295,polynomial,0.71,-0.032671164326770474,0.25962226383354053,0.29651162790697677,0.30057803468208094,4.5318450927734375,35.0
2.8862791061401367,polynomial,0.71,-0.08298038057173791,0.7146112613296517,0.4883720930232558,0.3236994219653179,2.8846240043640137,36.0
3.3874380588531494,polynomial,0.71,-0.0430870416104632,0.28657101027299287,0.2616279069767442,0.2543352601156069,3.385590076446533,37.0
2.6727099418640137,polynomial,0.71,-0.03355163868088012,0.2048103615821373,0.26744186046511625,0.2543352601156069,2.671005964279175,38.0
2.9361789226531982,polynomial,0.71,-0.04963065058979818,0.2970707786608673,0.29069767441860467,0.23699421965317918,2.9343411922454834,39.0
2.7277369499206543,polynomial,0.71,-0.047770155453553634,0.3049083244225665,0.3372093023255814,0.24855491329479767,2.72601318359375,40.0
