comp_time,kernel,nu,obj_val,rho,test_error,training_error,training_time,trial
5.407887935638428,linear,0.71,0.05193481167195321,0.39445202290986686,0.36627906976744184,0.37572254335260113,5.406579971313477,0.0
4.736285924911499,linear,0.71,-0.006539529417870976,0.5048155130124918,0.3372093023255814,0.3468208092485549,4.734971046447754,1.0
5.373565912246704,linear,0.71,0.07889629125476713,0.4376383617943481,0.3546511627906977,0.3872832369942196,5.372272968292236,2.0
2.9077987670898438,linear,0.71,-0.04052658078840903,0.5393826984595698,0.36627906976744184,0.28901734104046245,2.9064700603485107,3.0
5.400700092315674,linear,0.71,0.07368217054451132,0.443059466078658,0.3546511627906977,0.3352601156069364,5.399390935897827,4.0
4.376942873001099,linear,0.71,0.001352675912719259,0.7253547207454797,0.45348837209302323,0.3352601156069364,4.375638008117676,5.0
2.6092259883880615,linear,0.71,0.027793429784756907,0.5341977344995607,0.4069767441860465,0.3352601156069364,2.6079020500183105,6.0
3.567734956741333,linear,0.71,-0.0015363745099468695,0.4296335115032335,0.3372093023255814,0.3063583815028902,3.5664329528808594,7.0
2.6159720420837402,linear,0.71,0.025134195048370556,0.4333346533405089,0.4418604651162791,0.3236994219653179,2.6146671772003174,8.0
3.399070978164673,linear,0.71,0.0006160289750306025,0.4786668904005072,0.3081395348837209,0.32947976878612717,3.3977749347686768,9.0
7.529194116592407,linear,0.71,0.034699212656257666,0.3212859662611758,0.25,0.3236994219653179,7.527796983718872,10.0
4.2571330070495605,linear,0.71,0.026189934134937226,0.4819306154389712,0.3372093023255814,0.3236994219653179,4.255641937255859,11.0
2.7257189750671387,linear,0.71,-0.03879869895060803,0.5804888138427824,0.37790697674418605,0.2543352601156069,2.7242319583892822,12.0
3.6969449520111084,linear,0.71,0.09237745249756943,0.39589298338672113,0.29651162790697677,0.35260115606936415,3.695483922958374,13.0
3.0758559703826904,linear,0.71,-0.012010247518655662,0.5436871038997666,0.37209302325581395,0.32947976878612717,3.074493885040283,14.0
2.868962049484253,linear,0.71,0.04914621016745435,0.5468904687734328,0.36627906976744184,0.31213872832369943,2.867661952972412,15.0
4.597847938537598,linear,0.71,-0.02275763444438482,0.3628896627666951,0.32558139534883723,0.31213872832369943,4.596548795700073,16.0
3.0689659118652344,linear,0.71,0.04211542784776895,0.3571749745301526,0.3081395348837209,0.31213872832369943,3.067646026611328,17.0
4.486126899719238,linear,0.71,0.0049558407441699925,0.6342809264924185,0.3430232558139535,0.3236994219653179,4.48481011390686,18.0
2.735435962677002,linear,0.71,0.017611706469684435,0.5247898177106743,0.29651162790697677,0.3236994219653179,2.7339251041412354,19.0
2.440614938735962,linear,0.71,-0.024424497355955754,0.5341447796268342,0.3546511627906977,0.30057803468208094,2.4393041133880615,20.0
5.888272047042847,linear,0.71,0.06256251115068484,0.45963812096161405,0.36627906976744184,0.35260115606936415,5.886673927307129,21.0
3.145673990249634,linear,0.71,-0.01871119064889841,0.5479177254981165,0.3313953488372093,0.31213872832369943,3.1443700790405273,22.0
12.65683913230896,linear,0.71,-577970622.8486603,16686392045.334345,0.4883720930232558,0.35260115606936415,12.655550003051758,23.0
3.755614995956421,linear,0.71,0.03191476218415659,0.6996407075101797,0.36046511627906974,0.32947976878612717,3.754194974899292,24.0
3.4388530254364014,linear,0.71,-0.02221193296400875,0.6330935495629011,0.31976744186046513,0.31213872832369943,3.4375481605529785,25.0
2.792001962661743,linear,0.71,0.05957648044493721,0.5354881584389306,0.4418604651162791,0.3583815028901734,2.7904748916625977,26.0
2.8074939250946045,linear,0.71,0.09371402792281,0.34740576406743445,0.313953488372093,0.3583815028901734,2.8060340881347656,27.0
5.602015972137451,linear,0.71,0.12774443816346506,0.40738095666428453,0.5697674418604651,0.4624277456647399,5.6005330085754395,28.0
