comp_time,kernel,nu,obj_val,rho,test_error,training_error,training_time,trial
2.442003011703491,polynomial,0.71,-0.030205298162350624,0.2698965175635691,0.27906976744186046,0.2658959537572254,2.440584897994995,0.0
3.081510066986084,polynomial,0.71,-0.045893473025528854,0.27599794563180363,0.3372093023255814,0.24277456647398843,3.080203056335449,1.0
3.1800501346588135,polynomial,0.71,-0.040883480553485924,0.2976371692285575,0.27906976744186046,0.27167630057803466,3.17877197265625,2.0
3.020681858062744,polynomial,0.71,-0.02284392749949514,0.2167797249876234,0.3313953488372093,0.24277456647398843,3.0193638801574707,3.0
2.5296249389648438,polynomial,0.71,-0.044305464760808426,0.26251754957595186,0.3313953488372093,0.24855491329479767,2.5283238887786865,4.0
2.802640914916992,polynomial,0.71,-0.047677660779498074,0.25107799787792745,0.32558139534883723,0.20809248554913296,2.801361083984375,5.0
3.350086212158203,polynomial,0.71,-0.029641053173578822,0.20222882257075592,0.2441860465116279,0.24855491329479767,3.348802089691162,6.0
3.184262990951538,polynomial,0.71,-0.04651217132293981,0.24862795967323498,0.32558139534883723,0.23699421965317918,3.182969808578491,7.0
2.9129159450531006,polynomial,0.71,-0.06267544996660532,0.4173728814624974,0.42441860465116277,0.2832369942196532,2.911623001098633,8.0
4.080103158950806,polynomial,0.71,-0.03649878411095368,0.2815194354344701,0.32558139534883723,0.26011560693641617,4.078791856765747,9.0
3.264190912246704,polynomial,0.71,-0.046323363974964976,0.307894874434856,0.28488372093023256,0.27167630057803466,3.262845039367676,10.0
2.8631811141967773,polynomial,0.71,-0.04835593628860299,0.35678622631351037,0.32558139534883723,0.2254335260115607,2.861841917037964,11.0
2.914339065551758,polynomial,0.71,-0.05204273781090908,0.27555132381168945,0.27325581395348836,0.2023121387283237,2.9129748344421387,12.0
2.589102029800415,polynomial,0.71,-0.04573121615501814,0.34078211374069967,0.4011627906976744,0.2832369942196532,2.587671995162964,13.0
3.2702748775482178,polynomial,0.71,-0.048286897986498045,0.24573534076589032,0.313953488372093,0.2023121387283237,3.2689709663391113,14.0
2.8305680751800537,polynomial,0.71,-0.041610054574484294,0.24601552831988532,0.28488372093023256,0.24277456647398843,2.829261064529419,15.0
17.996672868728638,polynomial,0.71,-1140.7360352081014,9867434.456938082,0.47093023255813954,0.3699421965317919,17.995375156402588,16.0
2.621133804321289,polynomial,0.71,-0.05994514982684178,0.3961227368123514,0.37209302325581395,0.26011560693641617,2.6195740699768066,17.0
2.897280216217041,polynomial,0.71,-0.04131373595205798,0.2431581828118973,0.3313953488372093,0.2543352601156069,2.895988941192627,18.0
2.742295026779175,polynomial,0.71,-0.0328037740606144,0.2306640193020758,0.36627906976744184,0.2543352601156069,2.7407400608062744,19.0
2.947877883911133,polynomial,0.71,-0.04041045786238736,0.31264949671461195,0.3081395348837209,0.2832369942196532,2.946320056915283,20.0
2.6189589500427246,polynomial,0.71,-0.05438830937744291,0.3056573073194416,0.3546511627906977,0.23121387283236994,2.617525815963745,21.0
3.0108070373535156,polynomial,0.71,-0.06383507713852984,0.590232734854564,0.4418604651162791,0.3468208092485549,3.0094900131225586,22.0
2.6147730350494385,polynomial,0.71,-0.054597885852483624,0.34138173195043015,0.38372093023255816,0.23699421965317918,2.6132760047912598,23.0
2.9397389888763428,polynomial,0.71,-0.058389822407183614,0.28852533160874905,0.3023255813953488,0.1907514450867052,2.938321113586426,24.0
4.360476970672607,polynomial,0.71,-0.03311418673256296,0.19506194538220692,0.27325581395348836,0.2543352601156069,4.3590989112854,25.0
3.0182769298553467,polynomial,0.71,-0.04736927453870045,0.32567204823052215,0.3081395348837209,0.2658959537572254,3.0167970657348633,26.0
2.868973970413208,polynomial,0.71,-0.05543780822898901,0.3909793979973224,0.4127906976744186,0.2543352601156069,2.8676810264587402,27.0
3.5148818492889404,polynomial,0.71,-0.03878793900485927,0.27637948800872236,0.29651162790697677,0.24277456647398843,3.51358699798584,28.0
3.2994279861450195,polynomial,0.71,-0.029058245167807507,0.24346204864238125,0.2616279069767442,0.2658959537572254,3.2981021404266357,29.0
2.8810060024261475,polynomial,0.71,-0.04533669753804229,0.25760458732114877,0.3081395348837209,0.2138728323699422,2.879542112350464,30.0
3.0947649478912354,polynomial,0.71,-0.06611120661429495,0.337941840422814,0.36627906976744184,0.23699421965317918,3.093341827392578,31.0
2.643393039703369,polynomial,0.71,-0.05533488709939015,0.29223514724882993,0.313953488372093,0.1907514450867052,2.642091989517212,32.0
3.1106200218200684,polynomial,0.71,-0.030956120538007514,0.19679297822672373,0.23837209302325582,0.24855491329479767,3.109218120574951,33.0
2.7380919456481934,polynomial,0.71,-0.05085687818779582,0.266055997696032,0.29651162790697677,0.1907514450867052,2.7366509437561035,34.0
3.5585250854492188,polynomial,0.71,-0.061995683535290655,0.3789230839851077,0.38372093023255816,0.23699421965317918,3.557027816772461,35.0
2.6428110599517822,polynomial,0.71,-0.055156563984653295,0.2963140503419973,0.313953488372093,0.23699421965317918,2.6413588523864746,36.0
2.9438581466674805,polynomial,0.71,-0.058088383121847054,0.3140631543279159,0.32558139534883723,0.2254335260115607,2.942548990249634,37.0
3.036194086074829,polynomial,0.71,-0.04752253325769227,0.29716628652464105,0.3430232558139535,0.2658959537572254,3.034885883331299,38.0
2.9872000217437744,polynomial,0.71,-0.03290186483663678,0.1846927985841244,0.29651162790697677,0.2138728323699422,2.9858169555664062,39.0
3.1154849529266357,polynomial,0.71,-0.040124494712367106,0.25216642444853643,0.3081395348837209,0.2254335260115607,3.1140739917755127,40.0
