comp_time,kernel,nu,obj_val,rho,test_error,training_error,training_time,trial
3.9168918132781982,linear,0.71,-0.007622479047435758,0.4406415344013689,0.32558139534883723,0.31213872832369943,3.915470838546753,0.0
3.802025079727173,linear,0.71,-0.04570233877771976,0.4260869297371896,0.32558139534883723,0.2658959537572254,3.800650119781494,1.0
3.143968105316162,linear,0.71,-0.04355384486327579,0.36118672412586406,0.3313953488372093,0.24855491329479767,3.1425559520721436,2.0
3.5868940353393555,linear,0.71,-0.04618106780310574,0.48685869712102003,0.3488372093023256,0.2947976878612717,3.585482120513916,3.0
3.43517804145813,linear,0.71,-0.04351404769875668,0.39191327905941653,0.313953488372093,0.2543352601156069,3.433769941329956,4.0
2.8530850410461426,linear,0.71,-0.019140580324006076,0.32760426447495694,0.26744186046511625,0.2832369942196532,2.8516719341278076,5.0
2.6235170364379883,linear,0.71,-0.061762030677564604,0.359588076370695,0.3372093023255814,0.23121387283236994,2.6220901012420654,6.0
3.655236005783081,linear,0.71,-0.04744297410863147,0.5547718602435525,0.36046511627906974,0.26011560693641617,3.6537561416625977,7.0
4.06407618522644,linear,0.71,-0.028706594974963015,0.37184160309881026,0.28488372093023256,0.2774566473988439,4.062600135803223,8.0
3.3839430809020996,linear,0.71,-0.02881627135277117,0.4094552238900741,0.29651162790697677,0.3063583815028902,3.3825671672821045,9.0
14.452179193496704,linear,0.71,-8839470274.848707,758480445060.3231,0.47674418604651164,0.36416184971098264,14.450476884841919,10.0
4.483465909957886,linear,0.71,-0.03252881641919535,0.427021040673342,0.3023255813953488,0.28901734104046245,4.4818949699401855,11.0
3.7514538764953613,linear,0.71,-0.011089860833295745,0.39883396248283165,0.27906976744186046,0.3236994219653179,3.7499120235443115,12.0
5.340234994888306,linear,0.71,0.009116061807438666,0.3808865804140105,0.27906976744186046,0.35260115606936415,5.338701963424683,13.0
3.4475059509277344,linear,0.71,-0.007163270617770251,0.3306954170294072,0.27906976744186046,0.3063583815028902,3.445466995239258,14.0
4.125380992889404,linear,0.71,-0.024403720166901937,0.3998198120351709,0.29069767441860467,0.28901734104046245,4.123754978179932,15.0
3.525128126144409,linear,0.71,-0.040406693258823345,0.5433633588859268,0.36046511627906974,0.30057803468208094,3.523561954498291,16.0
3.373594045639038,linear,0.71,-0.014514488186910469,0.37264030642213924,0.27325581395348836,0.2947976878612717,3.372206926345825,17.0
3.7520930767059326,linear,0.71,0.0030066833043900995,0.2781878097090525,0.26744186046511625,0.3179190751445087,3.7501401901245117,18.0
