ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0.0,0.55,0.963743676223,0.944372574386,0.965459140691,0.944966442953,True,2.43718099594
0.0,0.0,0.488125,0.961214165261,0.941624365482,0.97051390059,0.953395472703,True,2.23929810524
0.0,0.0,0.42625,0.961214165261,0.941919191919,0.972198820556,0.956406869221,True,2.21001410484
0.0,0.0,0.364375,0.966273187184,0.949622166247,0.973041280539,0.958005249344,True,2.20842289925
0.0,0.0,0.3025,0.966273187184,0.949622166247,0.976411120472,0.96335078534,True,2.13610887527
0.0,0.0,0.240625,0.967959527825,0.95202020202,0.977253580455,0.964613368283,True,2.16640710831
0.0,0.0,0.17875,0.967959527825,0.951776649746,0.976411120472,0.963254593176,True,2.01065802574
0.0,0.0,0.116875,0.966273187184,0.948979591837,0.976411120472,0.963060686016,True,2.06758594513
0.0,0.0,0.055,0.962900505902,0.943444730077,0.977253580455,0.964613368283,True,2.09908294678
0.0,1.0,0.55,0.962057335582,0.940867279895,0.96798652064,0.945868945869,True,2.5481030941
0.0,1.0,0.488125,0.963743676223,0.944516129032,0.972198820556,0.953323903819,True,2.34589385986
0.0,1.0,0.42625,0.965430016863,0.947232947233,0.975568660489,0.959326788219,True,1.9453868866
0.0,1.0,0.364375,0.967116357504,0.949935815148,0.979780960404,0.966101694915,True,1.98807001114
0.0,1.0,0.3025,0.966273187184,0.948849104859,0.982308340354,0.970380818054,True,2.271889925
0.0,1.0,0.240625,0.969645868465,0.954198473282,0.978096040438,0.963585434174,True,2.18455600739
0.0,1.0,0.17875,0.971332209106,0.956632653061,0.979780960404,0.966197183099,True,2.20371317863
0.0,1.0,0.116875,0.971332209106,0.956743002545,0.978938500421,0.964739069111,True,2.52210497856
0.0,1.0,0.055,0.969645868465,0.954314720812,0.975568660489,0.958748221906,True,2.48309397697
0.0,2.0,0.55,0.960370994941,0.938076416337,0.962931760741,0.940860215054,True,2.30677914619
0.0,2.0,0.488125,0.965430016863,0.946959896507,0.964616680708,0.944,True,2.11741805077
0.0,2.0,0.42625,0.971332209106,0.956632653061,0.963774220725,0.94319682959,True,2.08805203438
0.0,2.0,0.364375,0.973861720067,0.96050955414,0.96798652064,0.949868073879,True,2.33132100105
0.0,2.0,0.3025,0.973018549747,0.959287531807,0.969671440607,0.952506596306,True,2.20777320862
0.0,2.0,0.240625,0.973861720067,0.960609911055,0.971356360573,0.955380577428,True,2.12141013145
0.0,2.0,0.17875,0.974704890388,0.961636828645,0.973883740522,0.95926412615,True,2.10712718964
0.0,2.0,0.116875,0.975548060708,0.963057324841,0.976411120472,0.963157894737,True,2.16659498215
0.0,2.0,0.055,0.969645868465,0.953964194373,0.97051390059,0.953642384106,True,2.82439017296
0.0,3.0,0.55,0.95784148398,0.929378531073,0.960404380792,0.938239159001,True,2.48873901367
0.0,3.0,0.488125,0.962057335582,0.937062937063,0.966301600674,0.947916666667,True,2.58801007271
0.0,3.0,0.42625,0.965430016863,0.94297635605,0.967144060657,0.949935815148,True,2.21539402008
0.0,3.0,0.364375,0.964586846543,0.941988950276,0.97051390059,0.955414012739,True,1.99624991417
0.0,3.0,0.3025,0.965430016863,0.943291839557,0.971356360573,0.956743002545,True,1.98659491539
0.0,3.0,0.240625,0.972175379427,0.954482758621,0.973883740522,0.960408684547,True,2.16126918793
0.0,3.0,0.17875,0.965430016863,0.943291839557,0.973041280539,0.959390862944,True,2.20806288719
0.0,3.0,0.116875,0.964586846543,0.941666666667,0.973041280539,0.959287531807,True,2.38003206253
0.0,3.0,0.055,0.968802698145,0.948965517241,0.973883740522,0.960307298335,True,2.1396048069
0.0,4.0,0.55,0.953625632378,0.919236417034,0.962931760741,0.943298969072,True,2.26234507561
0.0,4.0,0.488125,0.9586846543,0.929496402878,0.96798652064,0.951530612245,True,2.10125899315
0.0,4.0,0.42625,0.9586846543,0.929698708752,0.968828980623,0.952745849298,True,2.04198813438
0.0,4.0,0.364375,0.964586846543,0.940509915014,0.97051390059,0.955527318933,True,2.21662306786
0.0,4.0,0.3025,0.967959527825,0.946175637394,0.974726200505,0.962121212121,True,2.28425598145
0.0,4.0,0.240625,0.967116357504,0.944365192582,0.973883740522,0.960709759189,True,2.16176891327
0.0,4.0,0.17875,0.973018549747,0.954415954416,0.978096040438,0.96725440806,True,2.03888893127
0.0,4.0,0.116875,0.967116357504,0.944045911047,0.97051390059,0.955752212389,True,2.07284116745
0.0,4.0,0.055,0.971332209106,0.951566951567,0.978938500421,0.968474148802,True,2.1856880188
0.0,5.0,0.55,0.953625632378,0.925775978408,0.963774220725,0.941336971351,True,2.66190099716
0.0,5.0,0.488125,0.959527824621,0.936,0.967144060657,0.947225981055,True,2.00842094421
0.0,5.0,0.42625,0.967959527825,0.949868073879,0.973041280539,0.957219251337,True,2.53625297546
0.0,5.0,0.364375,0.967959527825,0.950131233596,0.974726200505,0.96,True,2.18870091438
0.0,5.0,0.3025,0.969645868465,0.953002610966,0.974726200505,0.96,True,2.06111693382
0.0,5.0,0.240625,0.972175379427,0.956975228162,0.976411120472,0.962765957447,True,2.36646485329
0.0,5.0,0.17875,0.973861720067,0.959477124183,0.975568660489,0.961487383798,True,2.74671602249
0.0,5.0,0.116875,0.974704890388,0.960732984293,0.978096040438,0.965333333333,True,2.11663293839
0.0,5.0,0.055,0.971332209106,0.955263157895,0.974726200505,0.960106382979,True,2.2789311409
0.0,6.0,0.55,0.953625632378,0.923717059639,0.955349620893,0.932996207332,True,2.18537402153
0.0,6.0,0.488125,0.955311973019,0.927496580027,0.959561920809,0.94,True,2.45658016205
0.0,6.0,0.42625,0.961214165261,0.937669376694,0.96798652064,0.953201970443,True,2.15702104568
0.0,6.0,0.364375,0.962057335582,0.939271255061,0.971356360573,0.958333333333,True,2.1415309906
0.0,6.0,0.3025,0.964586846543,0.943548387097,0.973041280539,0.960880195599,True,2.21630787849
0.0,6.0,0.240625,0.966273187184,0.94623655914,0.977253580455,0.967032967033,True,2.02028799057
0.0,6.0,0.17875,0.967959527825,0.948648648649,0.975568660489,0.964590964591,True,2.1972849369
0.0,6.0,0.116875,0.966273187184,0.94623655914,0.977253580455,0.967193195626,True,2.19569015503
0.0,6.0,0.055,0.962900505902,0.93956043956,0.97051390059,0.957160342717,True,2.24627494812
