ratio,trial,C,s,val-acc,val-f,test-acc,test-f,comp_time,timeout
0.0,0.0,625.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.29814291,False
0.0,0.0,125.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.44399809837,False
0.0,0.0,25.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.22083210945,False
0.0,0.0,5.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.34499287605,False
0.0,0.0,1.0,-1.0,0.954468802698,0.927807486631,0.961246840775,0.93899204244,5.19946694374,False
0.0,0.0,0.2,-1.0,0.95784148398,0.933155080214,0.973041280539,0.957671957672,5.39408302307,False
0.0,0.0,0.04,-1.0,0.962057335582,0.940239043825,0.975568660489,0.961589403974,5.34279894829,False
0.0,0.0,0.008,-1.0,0.970489038786,0.953145917001,0.982308340354,0.972258916777,5.2421541214,False
0.0,0.0,0.0016,-1.0,0.971332209106,0.954301075269,0.976411120472,0.962962962963,5.14754700661,False
0.0,1.0,625.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.14582800865,False
0.0,1.0,125.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.14410400391,False
0.0,1.0,25.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.14824604988,False
0.0,1.0,5.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.18608307838,False
0.0,1.0,1.0,-1.0,0.960370994941,0.938562091503,0.966301600674,0.94459833795,5.33113503456,False
0.0,1.0,0.2,-1.0,0.962057335582,0.941329856584,0.96798652064,0.947368421053,5.23460698128,False
0.0,1.0,0.04,-1.0,0.970489038786,0.955070603338,0.971356360573,0.953804347826,5.47903800011,False
0.0,1.0,0.008,-1.0,0.97892074199,0.968071519796,0.979780960404,0.967741935484,5.64892911911,False
0.0,1.0,0.0016,-1.0,0.977234401349,0.965605095541,0.981465880371,0.97027027027,5.58434891701,False
0.0,2.0,625.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.92910313606,False
0.0,2.0,125.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.58842301369,False
0.0,2.0,25.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,6.10154914856,False
0.0,2.0,5.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.78284502029,False
0.0,2.0,1.0,-1.0,0.953625632378,0.930114358323,0.958719460826,0.933333333333,5.50189900398,False
0.0,2.0,0.2,-1.0,0.965430016863,0.947770700637,0.963774220725,0.941015089163,6.14285802841,False
0.0,2.0,0.04,-1.0,0.964586846543,0.947236180905,0.96798652064,0.948369565217,5.84342312813,False
0.0,2.0,0.008,-1.0,0.970489038786,0.955752212389,0.977253580455,0.963364993216,5.90079498291,False
0.0,2.0,0.0016,-1.0,0.967959527825,0.952141057935,0.965459140691,0.944369063772,5.57049679756,False
0.0,3.0,625.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.76905012131,False
0.0,3.0,125.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.80228090286,False
0.0,3.0,25.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,6.11799621582,False
0.0,3.0,5.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,5.48119306564,False
0.0,3.0,1.0,-1.0,0.962900505902,0.93956043956,0.964616680708,0.943243243243,6.22777199745,False
0.0,3.0,0.2,-1.0,0.962057335582,0.938440492476,0.972198820556,0.955345060893,5.95108318329,False
0.0,3.0,0.04,-1.0,0.969645868465,0.950684931507,0.976411120472,0.962264150943,6.65496492386,False
0.0,3.0,0.008,-1.0,0.974704890388,0.959016393443,0.979780960404,0.967741935484,5.65822100639,False
0.0,3.0,0.0016,-1.0,0.975548060708,0.960544217687,0.978096040438,0.965053763441,6.37263584137,False
0.0,4.0,625.0,-1.0,0.971332209106,0.953038674033,0.95197978096,0.926640926641,5.43765497208,False
0.0,4.0,125.0,-1.0,0.971332209106,0.953038674033,0.95197978096,0.926640926641,5.83953499794,False
0.0,4.0,25.0,-1.0,0.971332209106,0.953038674033,0.95197978096,0.926640926641,5.45882916451,False
0.0,4.0,5.0,-1.0,0.971332209106,0.953038674033,0.95197978096,0.926640926641,5.58013486862,False
0.0,4.0,1.0,-1.0,0.971332209106,0.953038674033,0.95197978096,0.926640926641,5.76522803307,False
0.0,4.0,0.2,-1.0,0.974704890388,0.95867768595,0.962089300758,0.940711462451,6.30004310608,False
0.0,4.0,0.04,-1.0,0.977234401349,0.962552011096,0.969671440607,0.953488372093,6.53293991089,False
0.0,4.0,0.008,-1.0,0.97976391231,0.967123287671,0.973883740522,0.960205391528,5.75230789185,False
0.0,4.0,0.0016,-1.0,0.977234401349,0.963265306122,0.969671440607,0.953846153846,5.53481292725,False
0.0,5.0,625.0,-1.0,0.9586846543,0.935270805812,0.976411120472,0.962162162162,5.88351893425,False
0.0,5.0,125.0,-1.0,0.9586846543,0.935270805812,0.976411120472,0.962162162162,6.45556497574,False
0.0,5.0,25.0,-1.0,0.9586846543,0.935270805812,0.976411120472,0.962162162162,5.35580515862,False
0.0,5.0,5.0,-1.0,0.9586846543,0.935270805812,0.976411120472,0.962162162162,5.60880088806,False
0.0,5.0,1.0,-1.0,0.9586846543,0.935270805812,0.976411120472,0.962162162162,6.12204003334,False
0.0,5.0,0.2,-1.0,0.9586846543,0.935270805812,0.976411120472,0.962162162162,5.92052984238,False
0.0,5.0,0.04,-1.0,0.966273187184,0.947916666667,0.976411120472,0.962162162162,6.31421113014,False
0.0,5.0,0.008,-1.0,0.967959527825,0.950649350649,0.979780960404,0.967741935484,5.54436898232,False
0.0,5.0,0.0016,-1.0,0.965430016863,0.946684005202,0.977253580455,0.963660834455,5.84953379631,False
0.0,6.0,625.0,-1.0,0.970489038786,0.952120383037,0.956192080876,0.934508816121,5.62479901314,False
0.0,6.0,125.0,-1.0,0.970489038786,0.952120383037,0.956192080876,0.934508816121,6.48953604698,False
0.0,6.0,25.0,-1.0,0.970489038786,0.952120383037,0.956192080876,0.934508816121,6.02718114853,False
0.0,6.0,5.0,-1.0,0.970489038786,0.952120383037,0.956192080876,0.934508816121,5.45780205727,False
0.0,6.0,1.0,-1.0,0.970489038786,0.952120383037,0.956192080876,0.934508816121,6.29408216476,False
0.0,6.0,0.2,-1.0,0.969645868465,0.950138504155,0.958719460826,0.937579617834,5.74974489212,False
0.0,6.0,0.04,-1.0,0.97976391231,0.967032967033,0.968828980623,0.953341740227,6.43527197838,False
0.0,6.0,0.008,-1.0,0.982293423272,0.971350613915,0.973041280539,0.959798994975,5.97379803658,False
0.0,6.0,0.0016,-1.0,0.976391231029,0.961643835616,0.972198820556,0.958385876419,5.47057795525,False
0.0,7.0,625.0,-1.0,0.967959527825,0.951776649746,0.966301600674,0.947368421053,5.88981199265,False
0.0,7.0,125.0,-1.0,0.967959527825,0.951776649746,0.966301600674,0.947368421053,5.92746400833,False
0.0,7.0,25.0,-1.0,0.967959527825,0.951776649746,0.966301600674,0.947368421053,5.86201000214,False
0.0,7.0,5.0,-1.0,0.967959527825,0.951776649746,0.966301600674,0.947368421053,5.90069794655,False
0.0,7.0,1.0,-1.0,0.967959527825,0.951776649746,0.966301600674,0.947368421053,5.61638784409,False
0.0,7.0,0.2,-1.0,0.969645868465,0.954659949622,0.968828980623,0.951633986928,6.48738408089,False
0.0,7.0,0.04,-1.0,0.973018549747,0.959798994975,0.965459140691,0.946959896507,6.10843300819,False
0.0,7.0,0.008,-1.0,0.975548060708,0.963151207116,0.974726200505,0.96062992126,5.63188695908,False
0.0,7.0,0.0016,-1.0,0.97892074199,0.968152866242,0.96798652064,0.950261780105,5.78873991966,False
0.0,8.0,625.0,-1.0,0.964586846543,0.943243243243,0.968828980623,0.952258064516,6.20885777473,False
0.0,8.0,125.0,-1.0,0.964586846543,0.943243243243,0.968828980623,0.952258064516,6.18012905121,False
0.0,8.0,25.0,-1.0,0.964586846543,0.943243243243,0.968828980623,0.952258064516,5.92547798157,False
0.0,8.0,5.0,-1.0,0.964586846543,0.943243243243,0.968828980623,0.952258064516,5.90299415588,False
0.0,8.0,1.0,-1.0,0.964586846543,0.943243243243,0.968828980623,0.952258064516,6.0570909977,False
0.0,8.0,0.2,-1.0,0.962900505902,0.940700808625,0.973041280539,0.958868894602,5.51172995567,False
0.0,8.0,0.04,-1.0,0.968802698145,0.949932341001,0.974726200505,0.961636828645,6.23562192917,False
0.0,8.0,0.008,-1.0,0.973861720067,0.957937584803,0.982308340354,0.972903225806,5.30852293968,False
0.0,8.0,0.0016,-1.0,0.971332209106,0.954177897574,0.980623420388,0.970245795602,5.56972408295,False
0.0,9.0,625.0,-1.0,0.959527824621,0.940740740741,0.955349620893,0.929049531459,5.68320512772,False
0.0,9.0,125.0,-1.0,0.959527824621,0.940740740741,0.955349620893,0.929049531459,5.84946799278,False
0.0,9.0,25.0,-1.0,0.959527824621,0.940740740741,0.955349620893,0.929049531459,5.42116212845,False
0.0,9.0,5.0,-1.0,0.959527824621,0.940740740741,0.955349620893,0.929049531459,5.56330394745,False
0.0,9.0,1.0,-1.0,0.959527824621,0.940740740741,0.955349620893,0.929049531459,5.65163612366,False
0.0,9.0,0.2,-1.0,0.9586846543,0.939130434783,0.95450716091,0.927613941019,5.61016201973,False
0.0,9.0,0.04,-1.0,0.972175379427,0.958801498127,0.975568660489,0.960544217687,5.94465613365,False
0.0,9.0,0.008,-1.0,0.974704890388,0.9625,0.974726200505,0.959239130435,5.86452102661,False
0.0,9.0,0.0016,-1.0,0.972175379427,0.95900621118,0.972198820556,0.955102040816,6.20244812965,False
0.03,0.0,625.0,-1.0,0.928330522766,0.891165172855,0.945240101095,0.914586070959,6.18282389641,False
0.03,0.0,125.0,-1.0,0.929173693086,0.892307692308,0.946082561078,0.915789473684,5.91531991959,False
0.03,0.0,25.0,-1.0,0.929173693086,0.892307692308,0.946082561078,0.915789473684,5.72982597351,False
0.03,0.0,5.0,-1.0,0.929173693086,0.892307692308,0.946082561078,0.915789473684,5.48396682739,False
0.03,0.0,1.0,-1.0,0.932546374368,0.895833333333,0.949452401011,0.918918918919,6.16563200951,False
0.03,0.0,0.2,-1.0,0.951939291737,0.926451612903,0.96798652064,0.949868073879,7.35285496712,False
0.03,0.0,0.04,-1.0,0.959527824621,0.937007874016,0.973041280539,0.958005249344,6.11994886398,False
0.03,0.0,0.008,-1.0,0.965430016863,0.94682230869,0.974726200505,0.960317460317,5.79501581192,False
0.03,0.0,0.0016,-1.0,0.964586846543,0.945595854922,0.973883740522,0.959048877147,5.9958460331,False
0.03,1.0,625.0,-1.0,0.93676222597,0.900662251656,0.958719460826,0.937420178799,5.61224484444,False
0.03,1.0,125.0,-1.0,0.93676222597,0.900662251656,0.958719460826,0.937420178799,5.7628068924,False
0.03,1.0,25.0,-1.0,0.93676222597,0.900662251656,0.958719460826,0.937420178799,5.51591300964,False
0.03,1.0,5.0,-1.0,0.93676222597,0.900662251656,0.958719460826,0.937420178799,5.90775513649,False
0.03,1.0,1.0,-1.0,0.93676222597,0.901185770751,0.963774220725,0.945500633714,6.57426404953,False
0.03,1.0,0.2,-1.0,0.951939291737,0.922448979592,0.96798652064,0.951030927835,6.44145679474,False
0.03,1.0,0.04,-1.0,0.95784148398,0.931880108992,0.973041280539,0.958656330749,6.95505595207,False
0.03,1.0,0.008,-1.0,0.964586846543,0.94262295082,0.976411120472,0.963730569948,5.87368512154,False
0.03,1.0,0.0016,-1.0,0.962900505902,0.940054495913,0.977253580455,0.96542893726,5.70670700073,False
0.03,2.0,625.0,-1.0,0.930016863406,0.890066225166,0.944397641112,0.911528150134,5.6486120224,False
0.03,2.0,125.0,-1.0,0.930016863406,0.890066225166,0.944397641112,0.911528150134,6.19730019569,False
0.03,2.0,25.0,-1.0,0.930016863406,0.890066225166,0.944397641112,0.911528150134,5.80693888664,False
0.03,2.0,5.0,-1.0,0.930016863406,0.890066225166,0.944397641112,0.911528150134,5.60815382004,False
0.03,2.0,1.0,-1.0,0.946037099494,0.915567282322,0.962931760741,0.940379403794,6.01941013336,False
0.03,2.0,0.2,-1.0,0.956155143339,0.931578947368,0.96798652064,0.948924731183,6.92878293991,False
0.03,2.0,0.04,-1.0,0.973861720067,0.958500669344,0.974726200505,0.960422163588,5.85273504257,False
0.03,2.0,0.008,-1.0,0.975548060708,0.961281708945,0.974726200505,0.960422163588,6.23623108864,False
0.03,2.0,0.0016,-1.0,0.971332209106,0.955026455026,0.973041280539,0.957783641161,5.69837093353,False
0.03,3.0,625.0,-1.0,0.928330522766,0.890322580645,0.930075821398,0.890066225166,5.91085886955,False
0.03,3.0,125.0,-1.0,0.928330522766,0.890322580645,0.930075821398,0.890066225166,5.64704799652,False
0.03,3.0,25.0,-1.0,0.928330522766,0.890322580645,0.930075821398,0.890066225166,5.80907392502,False
0.03,3.0,5.0,-1.0,0.928330522766,0.890322580645,0.930075821398,0.890066225166,5.89575910568,False
0.03,3.0,1.0,-1.0,0.932546374368,0.896907216495,0.939342881213,0.903485254692,5.82280397415,False
0.03,3.0,0.2,-1.0,0.947723440135,0.919689119171,0.952822240944,0.926701570681,6.40846395493,False
0.03,3.0,0.04,-1.0,0.964586846543,0.9453125,0.973041280539,0.957894736842,7.37416911125,False
0.03,3.0,0.008,-1.0,0.970489038786,0.953886693017,0.975568660489,0.96138482024,6.0477001667,False
0.03,3.0,0.0016,-1.0,0.969645868465,0.952380952381,0.97051390059,0.953519256308,6.42603397369,False
0.03,4.0,625.0,-1.0,0.920741989882,0.875331564987,0.937657961247,0.900804289544,5.66929101944,False
0.03,4.0,125.0,-1.0,0.920741989882,0.875331564987,0.937657961247,0.900804289544,6.64782810211,False
0.03,4.0,25.0,-1.0,0.920741989882,0.875331564987,0.937657961247,0.900804289544,5.9513220787,False
0.03,4.0,5.0,-1.0,0.928330522766,0.885906040268,0.941027801179,0.906666666667,5.68281412125,False
0.03,4.0,1.0,-1.0,0.93844856661,0.899862825789,0.950294860994,0.919945725916,6.33948707581,False
