ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0.0,0.3,0.89124668435,0.642233856894,0.914679385268,0.683693516699,True,18.0989229679
0.0,0.0,0.27,0.871087533156,0.545794392523,0.893481717011,0.571428571429,True,28.6279611588
0.0,0.0,0.24,0.865782493369,0.516252390057,0.884472708002,0.519823788546,True,38.5109958649
0.0,0.0,0.21,0.845623342175,0.4,0.868044515103,0.405727923628,True,82.2584469318
0.0,0.0,0.18,0.866312997347,0.520912547529,0.88924218336,0.548596112311,True,143.736558914
0.0,0.0,0.15,0.928912466844,0.791925465839,0.942766295707,0.80985915493,True,127.640239
0.0,0.0,0.12,0.955437665782,0.880341880342,0.967673555909,0.90113452188,True,101.115195036
0.0,0.0,0.09,0.976657824934,0.940700808625,0.976152623211,0.929577464789,True,86.5917129517
0.0,0.0,0.06,0.9824933687,0.956749672346,0.985691573927,0.958525345622,True,61.6836688519
0.0,1.0,0.3,0.905039787798,0.633946830266,0.898781134075,0.638941398866,True,22.8593521118
0.0,1.0,0.27,0.888594164456,0.541484716157,0.883412824589,0.56,True,34.3556139469
0.0,1.0,0.24,0.876923076923,0.465437788018,0.867514573397,0.465811965812,True,53.1474151611
0.0,1.0,0.21,0.871618037135,0.429245283019,0.862215156333,0.434782608696,True,170.849695921
0.0,1.0,0.18,0.903448275862,0.625514403292,0.898781134075,0.640301318267,True,143.921681166
0.0,1.0,0.15,0.94801061008,0.827464788732,0.95124536301,0.854430379747,True,131.166354179
0.0,1.0,0.12,0.961803713528,0.878787878788,0.965553789083,0.901664145234,True,105.111891031
0.0,1.0,0.09,0.979840848806,0.940063091483,0.975622681505,0.932551319648,True,95.0259640217
0.0,1.0,0.06,0.989389920424,0.969512195122,0.984101748808,0.957627118644,True,65.0777709484
0.0,2.0,0.3,0.878514588859,0.553606237817,0.891891891892,0.58024691358,True,26.8302688599
0.0,2.0,0.27,0.881167108753,0.567567567568,0.894541600424,0.594704684318,True,30.5370960236
0.0,2.0,0.24,0.868435013263,0.49593495935,0.879173290938,0.504347826087,True,43.6600198746
0.0,2.0,0.21,0.854641909814,0.409482758621,0.861685214626,0.391608391608,True,95.6270270348
0.0,2.0,0.18,0.888063660477,0.604127579737,0.903020667727,0.641878669276,True,139.905668974
0.0,2.0,0.15,0.942175066313,0.828346456693,0.94541600424,0.826306913997,True,118.892400026
0.0,2.0,0.12,0.957559681698,0.87915407855,0.961844197138,0.883870967742,True,113.21604991
0.0,2.0,0.09,0.974535809019,0.931034482759,0.97933227345,0.940639269406,True,98.5323150158
0.0,2.0,0.06,0.984084880637,0.958448753463,0.98516163222,0.958333333333,True,113.145791054
0.03,0.0,0.3,0.885941644562,0.565656565657,0.905140434552,0.667903525046,True,24.3219239712
0.03,0.0,0.27,0.884880636605,0.559837728195,0.904610492846,0.665427509294,True,29.1703150272
0.03,0.0,0.24,0.868435013263,0.463203463203,0.885002649709,0.565130260521,True,43.2544820309
0.03,0.0,0.21,0.85198938992,0.352668213457,0.869634340223,0.476595744681,True,100.563168049
0.03,0.0,0.18,0.89549071618,0.618955512573,0.912559618442,0.703770197487,True,142.993061066
0.03,0.0,0.15,0.950132625995,0.847402597403,0.954425013249,0.863924050633,True,120.169177055
0.03,0.0,0.12,0.96074270557,0.885448916409,0.963434022258,0.893682588598,True,103.74873805
0.03,0.0,0.09,0.967108753316,0.906626506024,0.976682564918,0.934911242604,True,92.2592802048
0.03,0.0,0.06,0.975066312997,0.930983847283,0.98516163222,0.959770114943,True,72.1345210075
0.03,1.0,0.3,0.890185676393,0.583501006036,0.89507154213,0.62213740458,True,23.4309828281
0.03,1.0,0.27,0.892307692308,0.594810379242,0.89507154213,0.625,True,29.633149147
0.03,1.0,0.24,0.875331564987,0.496788008565,0.87440381558,0.513347022587,True,43.70779109
0.03,1.0,0.21,0.867904509284,0.450331125828,0.860095389507,0.426086956522,True,78.5637791157
0.03,1.0,0.18,0.905039787798,0.659047619048,0.912559618442,0.705882352941,True,143.24891305
0.03,1.0,0.15,0.943236074271,0.820770519263,0.950185479597,0.851265822785,True,130.074678898
0.03,1.0,0.12,0.95225464191,0.854368932039,0.968203497615,0.90990990991,True,103.390853882
0.03,1.0,0.09,0.967108753316,0.90490797546,0.982511923688,0.953058321479,True,95.7710819244
0.03,1.0,0.06,0.977718832891,0.9375,0.988341282459,0.96918767507,True,68.9507319927
0.03,2.0,0.3,0.914058355438,0.688461538462,0.916269210387,0.742671009772,True,18.1364529133
0.03,2.0,0.27,0.894429708223,0.587991718427,0.885002649709,0.609009009009,True,29.1403269768
0.03,2.0,0.24,0.889124668435,0.558139534884,0.880233174351,0.586080586081,True,38.3618228436
0.03,2.0,0.21,0.870557029178,0.440366972477,0.860625331214,0.481262327416,True,73.9035520554
0.03,2.0,0.18,0.899734748011,0.616632860041,0.888712241653,0.627659574468,True,140.597373962
0.03,2.0,0.15,0.940053050398,0.801405975395,0.948595654478,0.855869242199,True,131.01110816
0.03,2.0,0.12,0.967108753316,0.9,0.972972972973,0.929460580913,True,114.729629993
0.03,2.0,0.09,0.976657824934,0.93125,0.97933227345,0.947368421053,True,103.562294006
0.03,2.0,0.06,0.9824933687,0.950075642965,0.98675145734,0.967061923584,True,74.1459929943
0.05,0.0,0.3,0.905039787798,0.630927835052,0.907790143084,0.691489361702,True,23.0276691914
0.05,0.0,0.27,0.885941644562,0.521158129176,0.89507154213,0.633333333333,True,33.091905117
0.05,0.0,0.24,0.876923076923,0.460465116279,0.876523582406,0.538613861386,True,54.2460050583
0.05,0.0,0.21,0.867904509284,0.397094430993,0.863275039746,0.4625,True,161.515111208
0.05,0.0,0.18,0.916710875332,0.69395711501,0.925808161102,0.765886287625,True,142.266433954
0.05,0.0,0.15,0.953846153846,0.851282051282,0.954425013249,0.868098159509,True,137.772938967
0.05,0.0,0.12,0.963395225464,0.885191347754,0.962904080551,0.895209580838,True,105.291836977
0.05,0.0,0.09,0.970822281167,0.911433172303,0.979862215156,0.946175637394,True,81.8636190891
0.05,0.0,0.06,0.980901856764,0.943573667712,0.985691573927,0.962552011096,True,89.8348250389
0.05,1.0,0.3,0.887533156499,0.572580645161,0.891361950185,0.580777096115,True,23.5348389149
0.05,1.0,0.27,0.875862068966,0.504237288136,0.882352941176,0.529661016949,True,33.794023037
0.05,1.0,0.24,0.863129973475,0.424107142857,0.863804981452,0.411899313501,True,53.2082560062
0.05,1.0,0.21,0.859416445623,0.399092970522,0.860625331214,0.389791183295,True,161.088337898
0.05,1.0,0.18,0.896021220159,0.6171875,0.899311075782,0.624505928854,True,144.469449043
0.05,1.0,0.15,0.926790450928,0.757042253521,0.928457869634,0.760213143872,True,135.732405186
0.05,1.0,0.12,0.950663129973,0.848287112561,0.958134605193,0.871961102107,True,102.192718029
0.05,1.0,0.09,0.967108753316,0.905198776758,0.972972972973,0.921898928025,True,101.788663149
0.05,1.0,0.06,0.972944297082,0.924444444444,0.987281399046,0.96449704142,True,85.7763929367
0.05,2.0,0.3,0.894960212202,0.641304347826,0.914679385268,0.702402957486,True,17.5816318989
0.05,2.0,0.27,0.873209549072,0.530451866405,0.894011658718,0.601593625498,True,29.6457960606
0.05,2.0,0.24,0.863129973475,0.475609756098,0.884472708002,0.547717842324,True,40.1951401234
0.05,2.0,0.21,0.854641909814,0.42194092827,0.8759936407,0.497854077253,True,77.3015229702
0.05,2.0,0.18,0.871618037135,0.525490196078,0.891361950185,0.587525150905,True,142.146088839
0.05,2.0,0.15,0.941644562334,0.828660436137,0.956014838368,0.866344605475,True,124.522804022
0.05,2.0,0.12,0.955968169761,0.876304023845,0.970323264441,0.913312693498,True,117.040482044
0.05,2.0,0.09,0.966047745358,0.908309455587,0.97933227345,0.941704035874,True,89.4752628803
0.05,2.0,0.06,0.975066312997,0.934449093445,0.990461049285,0.973913043478,True,92.6804900169
0.1,0.0,0.3,0.884880636605,0.581888246628,0.90249072602,0.667870036101,True,21.0657420158
0.1,0.0,0.27,0.884350132626,0.579150579151,0.899841017488,0.655737704918,True,22.9466431141
0.1,0.0,0.24,0.874801061008,0.526104417671,0.881293057764,0.565891472868,True,32.9832708836
0.1,0.0,0.21,0.858885941645,0.431623931624,0.860625331214,0.443974630021,True,63.8390021324
0.1,0.0,0.18,0.867904509284,0.488706365503,0.8759936407,0.535714285714,True,150.611606836
0.1,0.0,0.15,0.91724137931,0.733788395904,0.935347111818,0.802588996764,True,122.595860004
0.1,0.0,0.12,0.949071618037,0.851393188854,0.961314255432,0.891530460624,True,131.991259813
0.1,0.0,0.09,0.957029177719,0.877828054299,0.972443031267,0.925925925926,True,99.0808370113
0.1,0.0,0.06,0.96976127321,0.917030567686,0.987281399046,0.967213114754,True,102.258535147
0.1,1.0,0.3,0.88275862069,0.553535353535,0.890832008479,0.548245614035,True,28.9196970463
0.1,1.0,0.27,0.868435013263,0.470085470085,0.884472708002,0.509009009009,True,40.4559109211
0.1,1.0,0.24,0.863660477454,0.440087145969,0.879703232644,0.47816091954,True,55.5490150452
0.1,1.0,0.21,0.863129973475,0.439130434783,0.880763116057,0.487471526196,True,167.695425987
0.1,1.0,0.18,0.900795755968,0.647834274953,0.908850026497,0.648979591837,True,156.190254927
0.1,1.0,0.15,0.940053050398,0.812603648425,0.947005829359,0.82332155477,True,122.011853933
0.1,1.0,0.12,0.95649867374,0.871875,0.971383147854,0.911764705882,True,112.449258089
0.1,1.0,0.09,0.967108753316,0.906626506024,0.980922098569,0.943037974684,True,85.8105220795
0.1,1.0,0.06,0.974535809019,0.92899408284,0.98675145734,0.961715160796,True,116.992138147
0.1,2.0,0.3,0.90450928382,0.669117647059,0.90990990991,0.693140794224,True,17.3633639812
0.1,2.0,0.27,0.881167108753,0.552,0.882352941176,0.557768924303,True,28.8173367977
0.1,2.0,0.24,0.87374005305,0.512295081967,0.877053524112,0.526530612245,True,42.9981031418
0.1,2.0,0.21,0.854641909814,0.391111111111,0.859035506094,0.416666666667,True,81.5523190498
0.1,2.0,0.18,0.875331564987,0.521384928717,0.877053524112,0.53036437247,True,141.231905937
0.1,2.0,0.15,0.932095490716,0.785953177258,0.947535771065,0.842105263158,True,125.102321863
0.1,2.0,0.12,0.945888594164,0.837060702875,0.962374138845,0.89258698941,True,105.045560122
0.1,2.0,0.09,0.961273209549,0.888888888889,0.976682564918,0.935294117647,True,95.5531988144
0.1,2.0,0.06,0.970822281167,0.919941775837,0.987281399046,0.965909090909,True,104.860406876
0.15,0.0,0.3,0.874270557029,0.528827037773,0.890832008479,0.572614107884,True,24.4030499458
0.15,0.0,0.27,0.875862068966,0.53937007874,0.892421833598,0.581443298969,True,29.1358890533
0.15,0.0,0.24,0.858885941645,0.438818565401,0.87440381558,0.474501108647,True,48.5600349903
0.15,0.0,0.21,0.849867374005,0.380743982495,0.862745098039,0.39627039627,True,73.5496330261
0.15,0.0,0.18,0.880106100796,0.563706563707,0.900900900901,0.626746506986,True,143.644402027
0.15,0.0,0.15,0.918302387268,0.738983050847,0.950185479597,0.842281879195,True,125.603813887
0.15,0.0,0.12,0.937400530504,0.812101910828,0.969263381028,0.908805031447,True,103.859025955
0.15,0.0,0.09,0.948541114058,0.850539291217,0.982511923688,0.950226244344,True,111.623681068
0.15,0.0,0.06,0.962334217507,0.894814814815,0.988341282459,0.967647058824,True,105.022689104
