ratio,trial,C,s,val-acc,val-f,test-acc,test-f,comp_time,timeout
0.0,0.0,625.0,-1.0,0.781481481481,0.779301745636,0.778703703704,0.780532598714,149.238889933,False
0.0,0.0,125.0,-1.0,0.779938271605,0.777257107154,0.779320987654,0.782608695652,166.921329021,False
0.0,0.0,25.0,-1.0,0.776234567901,0.771940861906,0.783333333333,0.786236297199,120.621071815,False
0.0,0.0,5.0,-1.0,0.775,0.770682604593,0.778395061728,0.779076923077,109.975343943,False
0.0,0.0,1.0,-1.0,0.775617283951,0.768986336193,0.784259259259,0.783925811437,91.4735691547,False
0.0,0.0,0.2,-1.0,0.778086419753,0.771092008914,0.78024691358,0.779975278121,73.8059380054,False
0.0,0.0,0.04,-1.0,0.771913580247,0.766803408015,0.773456790123,0.776219512195,59.5324809551,False
0.0,0.0,0.008,-1.0,0.753086419753,0.737704918033,0.750925925926,0.744377573646,49.0701518059,False
0.0,0.0,0.0016,-1.0,0.709259259259,0.69295958279,0.712037037037,0.705771050142,44.2286589146,False
0.0,1.0,625.0,-1.0,0.798765432099,0.795867251096,0.776543209877,0.775851393189,158.459234953,False
0.0,1.0,125.0,-1.0,0.789197530864,0.78676241024,0.776543209877,0.776405188388,132.369450092,False
0.0,1.0,25.0,-1.0,0.791358024691,0.788353162179,0.782098765432,0.778960551033,118.947523832,False
0.0,1.0,5.0,-1.0,0.788271604938,0.786026200873,0.772530864198,0.772320049428,114.572608948,False
0.0,1.0,1.0,-1.0,0.78549382716,0.782608695652,0.77037037037,0.77037037037,98.711083889,False
0.0,1.0,0.2,-1.0,0.783641975309,0.778934090192,0.774382716049,0.77134813888,73.2577419281,False
0.0,1.0,0.04,-1.0,0.775308641975,0.777370030581,0.769444444444,0.773292867982,63.6632819176,False
0.0,1.0,0.008,-1.0,0.762654320988,0.760212036171,0.75462962963,0.754402224282,48.4867761135,False
0.0,1.0,0.0016,-1.0,0.718518518519,0.71102661597,0.714197530864,0.706218274112,46.0393230915,False
0.0,2.0,625.0,-1.0,0.776234567901,0.774634752875,0.780555555556,0.773494743549,164.02778697,False
0.0,2.0,125.0,-1.0,0.774691358025,0.772443890274,0.779012345679,0.774132492114,166.081046104,False
0.0,2.0,25.0,-1.0,0.772530864198,0.77203835447,0.775308641975,0.77106918239,145.799646854,False
0.0,2.0,5.0,-1.0,0.772530864198,0.771472868217,0.773456790123,0.769327467002,103.139605045,False
0.0,2.0,1.0,-1.0,0.774382716049,0.769908718917,0.772222222222,0.76541640178,99.9105448723,False
0.0,2.0,0.2,-1.0,0.775925925926,0.772698810269,0.787037037037,0.780394653087,93.5059540272,False
0.0,2.0,0.04,-1.0,0.763888888889,0.761012183693,0.771604938272,0.762820512821,60.7228870392,False
0.0,2.0,0.008,-1.0,0.760802469136,0.765506807867,0.760802469136,0.758341128781,54.7158141136,False
0.0,2.0,0.0016,-1.0,0.721604938272,0.721604938272,0.725,0.714148219442,44.194712162,False
0.03,0.0,625.0,-1.0,0.768827160494,0.762146713242,0.76450617284,0.762969866418,164.374889851,False
0.03,0.0,125.0,-1.0,0.772222222222,0.766159695817,0.766049382716,0.765179677819,123.779421091,False
0.03,0.0,25.0,-1.0,0.776851851852,0.770403302636,0.769135802469,0.768707482993,125.842777967,False
0.03,0.0,5.0,-1.0,0.775617283951,0.76927959378,0.770061728395,0.766823161189,112.719320774,False
0.03,0.0,1.0,-1.0,0.776543209877,0.768985322272,0.771604938272,0.767879548306,94.9183549881,False
0.03,0.0,0.2,-1.0,0.775925925926,0.769816106531,0.774074074074,0.772246421904,79.2587649822,False
0.03,0.0,0.04,-1.0,0.766049382716,0.762084118016,0.76512345679,0.764760432767,71.7721879482,False
