ratio,trial,nu,mu,val-acc,val-f,test-acc,test-f,VaR,tr-CVaR,comp_time
0.0,0.0,0.95,0.05,0.501851851852,0.0,0.489197530864,0.0,-503013166.736,-27397114832.0,186.098572016
0.0,0.0,0.838125,0.05,0.665432098765,0.62952836637,0.652469135802,0.62516644474,-2.44827092919,-1697.55657349,405.934360027
0.0,0.0,0.72625,0.05,0.704320987654,0.687132593076,0.705555555556,0.699243379571,-1.34978143379,-772.323232517,547.661000967
0.0,0.0,0.614375,0.05,0.745061728395,0.726127320955,0.74012345679,0.728387096774,-0.648228109104,-321.893761339,333.669436932
0.0,0.0,0.5025,0.05,0.501851851852,0.0,0.489197530864,0.0,-1173.96296862,11812426.0918,179.040505886
0.0,0.0,0.390625,0.05,0.774691358025,0.769279393173,0.780864197531,0.781269254467,-0.0501956895431,-1.34074823244,990.133223057
0.0,0.0,0.27875,0.05,0.552160493827,0.683533260632,0.583950617284,0.706445993031,-2.28879067918e-12,1.66601801105e-08,646.950630903
0.0,0.0,0.166875,0.05,0.52037037037,0.156351791531,0.515432098765,0.159528907923,2.85766156095e-11,7.17701713684e-08,268.097947121
0.0,0.0,0.055,0.05,0.515432098765,0.671548117155,0.536728395062,0.6874869873,7.83922334466e-12,2.54722125503e-10,492.845654011
0.0,1.0,0.95,0.05,0.491358024691,0.0,0.49012345679,0.0,-2653029642.65,-2.87147509036e+11,103.359226942
0.0,1.0,0.838125,0.05,0.671604938272,0.636114911081,0.655555555556,0.61963190184,-2.48322477128,-1568.12473139,351.289031029
0.0,1.0,0.72625,0.05,0.717283950617,0.709021601017,0.71049382716,0.701464035646,-1.17838861654,-681.868339525,864.363279819
0.0,1.0,0.614375,0.05,0.758950617284,0.755555555556,0.745679012346,0.744099378882,-0.590047323879,-275.878015483,284.579175949
0.0,1.0,0.5025,0.05,0.491358024691,0.0,0.49012345679,0.0,27.3224167498,10758826.4258,354.445805073
0.0,1.0,0.390625,0.05,0.518209876543,0.133259300389,0.520061728395,0.134668892599,-4.13857796013e-12,1.22953449687e-07,506.759541988
0.0,1.0,0.27875,0.05,0.550925925926,0.691017201104,0.553395061728,0.693237227051,-3.63639711876e-12,1.31832791558e-08,348.978772879
0.0,1.0,0.166875,0.05,0.527469135802,0.145170295924,0.525,0.138780078344,1.46015593069e-10,3.50158756678e-07,298.099549055
0.0,1.0,0.055,0.05,0.523148148148,0.652105381671,0.515740740741,0.643975493533,0.000230244589186,0.0257279673234,360.960131168
0.0,2.0,0.95,0.05,0.64012345679,0.559334845049,0.649074074074,0.555338287055,-4.19025333258,-3048.49080073,166.760989904
0.0,2.0,0.838125,0.05,0.666049382716,0.648015614834,0.670061728395,0.636518191091,-2.29598726231,-1582.41073612,675.146625042
0.0,2.0,0.72625,0.05,0.718209876543,0.719163334359,0.721296296296,0.712694877506,-1.16758144571,-736.704285765,423.150552988
0.0,2.0,0.614375,0.05,0.743209876543,0.742255266419,0.753395061728,0.744972869454,-0.636095070148,-321.225782923,214.216479063
0.0,2.0,0.5025,0.05,0.762345679012,0.761018001241,0.768827160494,0.761844197138,-0.306525564304,-90.335254668,185.655814171
0.0,2.0,0.390625,0.05,0.523456790123,0.678333333333,0.517592592593,0.671155059962,1.2865084039e-12,1.78305636662e-08,155.565553188
0.0,2.0,0.27875,0.05,0.547530864198,0.686885946177,0.53950617284,0.679139784946,-6.96671778931e-12,4.01476923581e-08,377.815289021
0.0,2.0,0.166875,0.05,0.532098765432,0.146396396396,0.537962962963,0.135181975737,-7.28072504103e-10,1.24144097689e-06,243.585799217
0.0,2.0,0.055,0.05,0.528395061728,0.359597652976,0.551543209877,0.387178405736,7.44511808785e-07,1.57420685542e-05,518.183495998
0.03,0.0,0.95,0.05,0.497222222222,0.0,0.501543209877,0.0,-52871615.0219,-1132705490.92,174.693428993
0.03,0.0,0.838125,0.05,0.658333333333,0.630876958986,0.641666666667,0.613128957014,-2.41417456354,-1665.42655311,607.143548965
0.03,0.0,0.72625,0.05,0.70462962963,0.68857793687,0.687345679012,0.674799357945,-1.35721216056,-752.954555138,477.576709032
0.03,0.0,0.614375,0.05,0.749691358025,0.739980763065,0.742283950617,0.735340729002,-0.650730506825,-281.866824292,771.01701498
0.03,0.0,0.5025,0.05,0.770679012346,0.766278703995,0.765432098765,0.765721331689,-0.269855127369,-60.6865196035,487.469344139
0.03,0.0,0.390625,0.05,0.742592592593,0.758260869565,0.748765432099,0.762127410871,-6.50913886682e-11,3.34534120718e-08,432.605791092
0.03,0.0,0.27875,0.05,0.628703703704,0.721075817297,0.633024691358,0.721610863966,-1.54939603164e-12,3.41119445191e-09,453.041309118
0.03,0.0,0.166875,0.05,0.733950617284,0.736068585426,0.737962962963,0.733102797862,3.13599169213e-08,1.57816760856e-05,295.457273006
