ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0.0,0.25,0.932926829268,0.652631578947,0.915650406504,0.627802690583,True,21.2028999329
0.0,0.0,0.23125,0.942073170732,0.713567839196,0.923780487805,0.675324675325,True,19.4578948021
0.0,0.0,0.2125,0.952235772358,0.775119617225,0.928861788618,0.703389830508,True,19.4222478867
0.0,0.0,0.19375,0.960365853659,0.820276497696,0.936991869919,0.745901639344,True,19.2451369762
0.0,0.0,0.175,0.968495934959,0.862222222222,0.944105691057,0.782608695652,True,19.3698129654
0.0,0.0,0.15625,0.971544715447,0.878260869565,0.956300813008,0.837735849057,True,18.9505279064
0.0,0.0,0.1375,0.97256097561,0.883116883117,0.958333333333,0.846441947566,True,31.7645020485
0.0,0.0,0.11875,0.97256097561,0.883116883117,0.963414634146,0.867647058824,True,18.8298389912
0.0,0.0,0.1,0.974593495935,0.892703862661,0.964430894309,0.871794871795,True,19.0240809917
0.0,1.0,0.25,0.922764227642,0.634615384615,0.92174796748,0.605128205128,True,19.705673933
0.0,1.0,0.23125,0.930894308943,0.685185185185,0.926829268293,0.64,True,20.4328560829
0.0,1.0,0.2125,0.934959349593,0.709090909091,0.927845528455,0.646766169154,True,19.73391819
0.0,1.0,0.19375,0.948170731707,0.781115879828,0.935975609756,0.698564593301,True,32.6214830875
0.0,1.0,0.175,0.957317073171,0.826446280992,0.942073170732,0.73488372093,True,32.0229690075
0.0,1.0,0.15625,0.965447154472,0.864,0.947154471545,0.763636363636,True,19.3026440144
0.0,1.0,0.1375,0.970528455285,0.887159533074,0.959349593496,0.82905982906,True,19.3268089294
0.0,1.0,0.11875,0.971544715447,0.891472868217,0.965447154472,0.858333333333,True,19.1374030113
0.0,1.0,0.1,0.969512195122,0.884615384615,0.965447154472,0.859504132231,True,32.3514409065
0.0,2.0,0.25,0.915650406504,0.574358974359,0.908536585366,0.536082474227,True,19.3984799385
0.0,2.0,0.23125,0.926829268293,0.650485436893,0.927845528455,0.66976744186,True,19.2546601295
0.0,2.0,0.2125,0.939024390244,0.724770642202,0.933943089431,0.705882352941,True,32.8808457851
0.0,2.0,0.19375,0.948170731707,0.775330396476,0.944105691057,0.761904761905,True,33.2583520412
0.0,2.0,0.175,0.952235772358,0.796536796537,0.94918699187,0.78813559322,True,19.7431750298
0.0,2.0,0.15625,0.958333333333,0.827004219409,0.960365853659,0.843373493976,True,31.8747839928
0.0,2.0,0.1375,0.964430894309,0.857142857143,0.966463414634,0.870588235294,True,31.7966010571
0.0,2.0,0.11875,0.964430894309,0.857142857143,0.963414634146,0.858267716535,True,19.1874220371
0.0,2.0,0.1,0.967479674797,0.870967741935,0.966463414634,0.871595330739,True,31.6256358624
0.0,3.0,0.25,0.910569105691,0.521739130435,0.897357723577,0.502463054187,True,21.1380279064
0.0,3.0,0.23125,0.922764227642,0.612244897959,0.903455284553,0.545454545455,True,19.7441470623
0.0,3.0,0.2125,0.924796747967,0.626262626263,0.908536585366,0.579439252336,True,33.9357550144
0.0,3.0,0.19375,0.928861788618,0.653465346535,0.915650406504,0.62443438914,True,24.7527160645
0.0,3.0,0.175,0.940040650407,0.723004694836,0.923780487805,0.672489082969,True,22.3666830063
0.0,3.0,0.15625,0.94512195122,0.752293577982,0.931910569106,0.717299578059,True,32.4848368168
0.0,3.0,0.1375,0.955284552846,0.80701754386,0.941056910569,0.764227642276,True,20.9331660271
0.0,3.0,0.11875,0.957317073171,0.818965517241,0.942073170732,0.769230769231,True,33.6700639725
0.0,3.0,0.1,0.961382113821,0.840336134454,0.94918699187,0.803149606299,True,19.5400049686
0.0,4.0,0.25,0.918699186992,0.591836734694,0.916666666667,0.572916666667,True,32.0541639328
0.0,4.0,0.23125,0.92581300813,0.64039408867,0.919715447154,0.594871794872,True,32.2121069431
0.0,4.0,0.2125,0.932926829268,0.685714285714,0.928861788618,0.656862745098,True,32.0362870693
0.0,4.0,0.19375,0.940040650407,0.728110599078,0.933943089431,0.688995215311,True,19.4527909756
0.0,4.0,0.175,0.94918699187,0.778761061947,0.940040650407,0.725581395349,True,31.658427
0.0,4.0,0.15625,0.954268292683,0.805194805195,0.948170731707,0.77130044843,True,19.321434021
0.0,4.0,0.1375,0.959349593496,0.830508474576,0.954268292683,0.805194805195,True,19.5462331772
0.0,4.0,0.11875,0.964430894309,0.854771784232,0.959349593496,0.82905982906,True,19.6860399246
0.0,4.0,0.1,0.963414634146,0.85,0.962398373984,0.84388185654,True,19.4445638657
0.0,5.0,0.25,0.919715447154,0.598984771574,0.910569105691,0.555555555556,True,33.6915779114
0.0,5.0,0.23125,0.92581300813,0.64039408867,0.912601626016,0.57,True,19.1485040188
0.0,5.0,0.2125,0.934959349593,0.698113207547,0.918699186992,0.611650485437,True,33.4216239452
0.0,5.0,0.19375,0.939024390244,0.722222222222,0.928861788618,0.675925925926,True,31.9706268311
0.0,5.0,0.175,0.946138211382,0.762331838565,0.934959349593,0.711711711712,True,19.55479002
0.0,5.0,0.15625,0.955284552846,0.810344827586,0.947154471545,0.779661016949,True,18.7456140518
0.0,5.0,0.1375,0.961382113821,0.841666666667,0.957317073171,0.829268292683,True,18.7971770763
0.0,5.0,0.11875,0.961382113821,0.844262295082,0.963414634146,0.857142857143,True,19.3169350624
0.0,5.0,0.1,0.966463414634,0.866396761134,0.964430894309,0.863813229572,True,31.9422650337
0.0,6.0,0.25,0.928861788618,0.65,0.914634146341,0.584158415842,True,32.0950407982
0.0,6.0,0.23125,0.931910569106,0.669950738916,0.922764227642,0.638095238095,True,32.3024110794
0.0,6.0,0.2125,0.935975609756,0.695652173913,0.92987804878,0.68202764977,True,33.4273459911
0.0,6.0,0.19375,0.936991869919,0.701923076923,0.936991869919,0.723214285714,True,19.986946106
0.0,6.0,0.175,0.946138211382,0.755760368664,0.947154471545,0.777777777778,True,19.3328108788
0.0,6.0,0.15625,0.952235772358,0.789237668161,0.954268292683,0.813278008299,True,32.431016922
0.0,6.0,0.1375,0.958333333333,0.82096069869,0.956300813008,0.82304526749,True,19.173156023
0.0,6.0,0.11875,0.960365853659,0.831168831169,0.963414634146,0.856,True,31.5341889858
0.0,6.0,0.1,0.962398373984,0.841201716738,0.965447154472,0.865079365079,True,32.3166379929
0.0,7.0,0.25,0.916666666667,0.528735632184,0.930894308943,0.669902912621,True,19.5660560131
0.0,7.0,0.23125,0.92174796748,0.569832402235,0.939024390244,0.719626168224,True,19.5842399597
0.0,7.0,0.2125,0.927845528455,0.616216216216,0.947154471545,0.767857142857,True,22.636193037
0.0,7.0,0.19375,0.933943089431,0.659685863874,0.956300813008,0.815450643777,True,32.0657799244
0.0,7.0,0.175,0.943089430894,0.722772277228,0.961382113821,0.840336134454,True,19.8627440929
0.0,7.0,0.15625,0.950203252033,0.767772511848,0.967479674797,0.869918699187,True,31.8435530663
0.0,7.0,0.1375,0.956300813008,0.803652968037,0.967479674797,0.872,True,31.7589659691
0.0,7.0,0.11875,0.964430894309,0.845814977974,0.969512195122,0.880952380952,True,19.1675100327
0.0,7.0,0.1,0.968495934959,0.865800865801,0.969512195122,0.880952380952,True,19.834651947
