ratio,trial,C,s,val-acc,val-f,test-acc,test-f,comp_time,timeout
0.0,0.0,625.0,-1.0,0.962398373984,0.852589641434,0.956300813008,0.849122807018,5.22424912453,False
0.0,0.0,125.0,-1.0,0.961382113821,0.849206349206,0.957317073171,0.851063829787,5.44224405289,False
0.0,0.0,25.0,-1.0,0.961382113821,0.849206349206,0.956300813008,0.848056537102,6.20045995712,False
0.0,0.0,5.0,-1.0,0.961382113821,0.849206349206,0.957317073171,0.851063829787,5.07158994675,False
0.0,0.0,1.0,-1.0,0.961382113821,0.849206349206,0.956300813008,0.848056537102,4.76379704475,False
0.0,0.0,0.2,-1.0,0.961382113821,0.848,0.954268292683,0.840989399293,3.89972186089,False
0.0,0.0,0.04,-1.0,0.965447154472,0.864,0.957317073171,0.85,3.79250502586,False
0.0,0.0,0.008,-1.0,0.974593495935,0.897959183673,0.961382113821,0.863309352518,3.81280303001,False
0.0,0.0,0.0016,-1.0,0.973577235772,0.887931034483,0.964430894309,0.871794871795,3.66620612144,False
0.0,1.0,625.0,-1.0,0.939024390244,0.79020979021,0.936991869919,0.768656716418,5.6116540432,False
0.0,1.0,125.0,-1.0,0.939024390244,0.79020979021,0.938008130081,0.771535580524,5.23615980148,False
0.0,1.0,25.0,-1.0,0.939024390244,0.79020979021,0.939024390244,0.776119402985,5.08566904068,False
0.0,1.0,5.0,-1.0,0.939024390244,0.79020979021,0.939024390244,0.776119402985,4.60137295723,False
0.0,1.0,1.0,-1.0,0.939024390244,0.79020979021,0.939024390244,0.776119402985,4.29489207268,False
0.0,1.0,0.2,-1.0,0.952235772358,0.830324909747,0.950203252033,0.812260536398,3.90431499481,False
0.0,1.0,0.04,-1.0,0.957317073171,0.84328358209,0.958333333333,0.839215686275,3.82162714005,False
0.0,1.0,0.008,-1.0,0.966463414634,0.873563218391,0.959349593496,0.838709677419,3.70906996727,False
0.0,1.0,0.0016,-1.0,0.969512195122,0.884615384615,0.965447154472,0.859504132231,3.82030701637,False
0.0,2.0,625.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,4.91454696655,False
0.0,2.0,125.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,4.92308712006,False
0.0,2.0,25.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,4.79560017586,False
0.0,2.0,5.0,-1.0,0.958333333333,0.845283018868,0.950203252033,0.812260536398,4.98812103271,False
0.0,2.0,1.0,-1.0,0.958333333333,0.845283018868,0.951219512195,0.815384615385,4.25404691696,False
0.0,2.0,0.2,-1.0,0.961382113821,0.859259259259,0.958333333333,0.851985559567,3.87669110298,False
0.0,2.0,0.04,-1.0,0.965447154472,0.875,0.960365853659,0.858181818182,3.65171813965,False
0.0,2.0,0.008,-1.0,0.967479674797,0.876923076923,0.964430894309,0.869888475836,3.75744700432,False
0.0,2.0,0.0016,-1.0,0.968495934959,0.874493927126,0.966463414634,0.871595330739,3.77577209473,False
0.0,3.0,625.0,-1.0,0.952235772358,0.812749003984,0.938008130081,0.768060836502,5.06792593002,False
0.0,3.0,125.0,-1.0,0.952235772358,0.812749003984,0.939024390244,0.772727272727,4.87831091881,False
0.0,3.0,25.0,-1.0,0.952235772358,0.812749003984,0.939024390244,0.772727272727,4.92150306702,False
0.0,3.0,5.0,-1.0,0.954268292683,0.816326530612,0.944105691057,0.792452830189,4.71722793579,False
0.0,3.0,1.0,-1.0,0.954268292683,0.816326530612,0.944105691057,0.792452830189,4.48919296265,False
0.0,3.0,0.2,-1.0,0.956300813008,0.83137254902,0.95325203252,0.830882352941,3.74696993828,False
0.0,3.0,0.04,-1.0,0.961382113821,0.850393700787,0.95325203252,0.82962962963,3.72630405426,False
0.0,3.0,0.008,-1.0,0.964430894309,0.858299595142,0.950203252033,0.813688212928,3.64482617378,False
0.0,3.0,0.0016,-1.0,0.964430894309,0.854771784232,0.94918699187,0.803149606299,3.807254076,False
0.0,4.0,625.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.85152006149,False
0.0,4.0,125.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.80906701088,False
0.0,4.0,25.0,-1.0,0.948170731707,0.810408921933,0.948170731707,0.801556420233,3.7969648838,False
