ratio,trial,nu,mu,val-acc,val-f,test-acc,test-f,VaR,tr-CVaR,comp_time
0.0,0.0,0.25,0.05,0.87093495935,0.0,0.844512195122,0.0,-7214517786.91,-2.71754706708e+11,38.4426689148
0.0,0.0,0.225,0.05,0.87093495935,0.0,0.844512195122,0.0,-2797333388.53,-7116608342.21,35.4923288822
0.0,0.0,0.2,0.05,0.932926829268,0.648936170213,0.914634146341,0.621621621622,-10.4997650284,-1226.6862027,36.0476360321
0.0,0.0,0.175,0.05,0.946138211382,0.738916256158,0.92581300813,0.68669527897,-8.32949246866,-910.742708672,29.2050549984
0.0,0.0,0.15,0.05,0.957317073171,0.803738317757,0.933943089431,0.730290456432,-6.82640146942,-661.147276189,46.7055940628
0.0,0.0,0.125,0.05,0.963414634146,0.836363636364,0.939024390244,0.756097560976,-5.40640128449,-461.427622368,35.8532421589
0.0,0.0,0.1,0.05,0.965447154472,0.846846846847,0.94512195122,0.785714285714,-4.74063896759,-292.787328967,42.9233078957
0.0,0.0,0.075,0.05,0.968495934959,0.865800865801,0.955284552846,0.835820895522,-3.81114447807,-124.652455363,72.9038791656
0.0,0.0,0.05,0.05,0.708333333333,0.31175059952,0.682926829268,0.347280334728,0.975166798706,0.0,30.4434740543
0.0,1.0,0.25,0.05,0.855691056911,0.0,0.863821138211,0.0,-1678833332.9,-48309414328.1,29.356967926
0.0,1.0,0.225,0.05,0.90243902439,0.489361702128,0.905487804878,0.468571428571,-15.957621298,-1713.82643135,49.623221159
0.0,1.0,0.2,0.05,0.922764227642,0.634615384615,0.920731707317,0.59793814433,-10.5198561597,-1306.84354494,43.3528988361
0.0,1.0,0.175,0.05,0.930894308943,0.685185185185,0.926829268293,0.64,-8.83029817859,-989.800258692,41.7378368378
0.0,1.0,0.15,0.05,0.938008130081,0.726457399103,0.92987804878,0.660098522167,-7.46762400409,-722.880712495,38.7822499275
0.0,1.0,0.125,0.05,0.95325203252,0.806722689076,0.940040650407,0.723004694836,-6.1677874572,-499.65563359,35.3171310425
