ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0,0.4,0.8413533834586466,0.6070763500931099,0.8482344102178813,0.6633333333333333,True,32.231043100357056
0.0,0,0.36250000000000004,0.8548872180451128,0.6522522522522523,0.8610067618332081,0.700162074554295,True,47.07964110374451
0.0,0,0.325,0.8616541353383459,0.6891891891891891,0.8670172802404207,0.730593607305936,True,69.35968685150146
0.0,0,0.2875,0.8556390977443609,0.6643356643356644,0.8662659654395192,0.7174603174603175,True,61.94759798049927
0.0,0,0.25,0.8894736842105263,0.7521079258010118,0.8918106686701728,0.7804878048780488,True,59.689521074295044
0.0,0,0.2125,0.8827067669172932,0.7499999999999999,0.8850488354620586,0.7726597325408617,True,60.155147075653076
0.0,0,0.175,0.8872180451127819,0.7572815533980581,0.8880540946656649,0.7779433681073026,False,49.69738698005676
0.0,0,0.13749999999999996,0.9135338345864662,0.797891036906854,0.9113448534936138,0.8096774193548388,False,43.81464886665344
0.0,0,0.1,0.9090225563909774,0.7931623931623932,0.9120961682945155,0.8169014084507044,False,43.18160796165466
0.0,1,0.4,0.8345864661654135,0.6126760563380281,0.8444778362133734,0.6057142857142858,True,24.2703959941864
0.0,1,0.36250000000000004,0.8225563909774436,0.5629629629629629,0.8399699474079639,0.5714285714285714,True,29.745168924331665
0.0,1,0.325,0.8646616541353384,0.7196261682242991,0.8625093914350113,0.6913996627318718,True,66.69278717041016
0.0,1,0.2875,0.8609022556390977,0.7149460708782742,0.8572501878287002,0.6833333333333333,True,61.646087884902954
0.0,1,0.25,0.8751879699248121,0.7430340557275541,0.8827948910593538,0.7337883959044369,True,60.02541708946228
0.0,1,0.2125,0.8706766917293233,0.749271137026239,0.8812922614575507,0.7499999999999999,True,55.43659496307373
0.0,1,0.175,0.881203007518797,0.7620481927710843,0.8918106686701728,0.760797342192691,False,48.20730400085449
0.0,1,0.13749999999999996,0.8932330827067669,0.7709677419354839,0.9030803906836965,0.7692307692307692,False,41.675572872161865
0.0,1,0.1,0.8902255639097745,0.7675159235668789,0.9015777610818934,0.7705779334500875,False,34.54202604293823
0.0,2,0.4,0.8571428571428571,0.697452229299363,0.8632607062359129,0.6915254237288135,True,29.077777862548828
