ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex
0.0,0,0.45,0.7992125984251969,0.32,0.7952755905511811,0.2972972972972973,True
0.0,0,0.40625,0.7795275590551181,0.2820512820512821,0.7913385826771654,0.3291139240506329,True
0.0,0,0.36250000000000004,0.7834645669291339,0.3209876543209877,0.7874015748031497,0.325,False
0.0,0,0.31875000000000003,0.8228346456692913,0.5054945054945055,0.7795275590551181,0.3333333333333333,False
0.0,0,0.275,0.7755905511811023,0.5128205128205129,0.7755905511811023,0.49557522123893805,False
0.0,0,0.23125,0.7795275590551181,0.5087719298245613,0.7716535433070866,0.5166666666666667,False
0.0,0,0.18750000000000006,0.7125984251968503,0.45112781954887216,0.7204724409448819,0.432,False
0.0,0,0.14375000000000004,0.7401574803149606,0.484375,0.7283464566929134,0.4566929133858268,False
0.0,0,0.1,0.7165354330708661,0.4,0.7047244094488189,0.3801652892561984,False
0.0,1,0.45,0.7795275590551181,0.44000000000000006,0.7834645669291339,0.45544554455445546,True
0.0,1,0.40625,0.7519685039370079,0.2222222222222222,0.7677165354330708,0.30588235294117644,False
0.0,1,0.36250000000000004,0.7519685039370079,0.29213483146067415,0.7637795275590551,0.33333333333333337,False
0.0,1,0.31875000000000003,0.7559055118110236,0.1842105263157895,0.7440944881889764,0.15584415584415584,False
0.0,1,0.275,0.7598425196850394,0.5547445255474454,0.7637795275590551,0.5081967213114754,False
0.0,1,0.23125,0.8031496062992126,0.609375,0.7755905511811023,0.5511811023622047,False
0.0,1,0.18750000000000006,0.7283464566929134,0.5035971223021581,0.7047244094488189,0.39024390243902446,False
0.0,1,0.14375000000000004,0.7165354330708661,0.47058823529411764,0.7244094488188977,0.41666666666666663,False
0.0,1,0.1,0.7007874015748031,0.4647887323943662,0.6771653543307087,0.3880597014925373,False
0.0,2,0.45,0.7874015748031497,0.3076923076923077,0.7874015748031497,0.25000000000000006,False
0.0,2,0.40625,0.7677165354330708,0.19178082191780818,0.7952755905511811,0.2352941176470588,False
0.0,2,0.36250000000000004,0.7598425196850394,0.14084507042253522,0.7952755905511811,0.2352941176470588,False
0.0,2,0.31875000000000003,0.7637795275590551,0.0909090909090909,0.7913385826771654,0.15873015873015872,False
