6.883392096,7.395689964,6.061627865,9.905489922,9.842988968,10.251822948,7.394958019,9.919588089,2.435357094,2.543959141
10.219286203,12.382012844,11.740147829,11.331050873,4.297302008,4.671000004,10.553493977,3.344938993,9.592413902,3.256808996
43.475212812,35.470262051,20.992363930,38.363924980,41.508214951,37.703252077,43.249751091,52.082874060,44.519463062,37.479254961
175.259335995,192.429255009,161.145194054,201.911756992,213.576600075,171.648137093,52.516637802,147.638625145,180.580871820,167.839467049
462.576205015,484.384145021,460.148350954,439.345491886,598.314121008,485.140774012,503.649176121,189.921543121,578.410510063,517.241649151
926.671612024,459.511836767,1086.345396996,930.833743095,852.493643045,808.706851959,845.762962103,916.442667961,794.177618027,896.666040897
1354.838376999,1480.266535997,1310.122967005,1351.229650974,1333.931233883,1584.616599083,1576.626873970,1466.036044121,1785.824988842,1756.952934980
2590.788249016,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
