ratio,trial,nu,val-acc,val-f,test-acc,test-f,is_convex,comp_time
0.0,0,0.25,0.5599593495934959,0.22816399286987524,0.5556085918854415,0.26286619160728425,True,6.890296936035156e-05
0.0,0,0.225,0.5599593495934959,0.22816399286987524,0.5556085918854415,0.26286619160728425,True,6.318092346191406e-05
0.0,0,0.2,0.8729674796747967,0.20382165605095542,0.8739856801909308,0.1951219512195122,True,6.521568059921265
0.0,0,0.175,0.8892276422764228,0.36994219653179194,0.8968973747016706,0.4255319148936171,True,6.416356086730957
0.0,0,0.15,0.8841463414634146,0.32142857142857145,0.8897374701670644,0.3601108033240998,True,12.796591997146606
0.0,0,0.125,0.8638211382113821,0.0945945945945946,0.8668257756563246,0.1086261980830671,True,26.520049810409546
0.0,0,0.09999999999999998,0.8810975609756098,0.2909090909090909,0.8825775656324583,0.28901734104046245,True,26.768862009048462
0.0,0,0.07499999999999998,0.891260162601626,0.38857142857142857,0.8930787589498806,0.391304347826087,True,15.896873950958252
0.0,0,0.05,0.9014227642276422,0.4756756756756757,0.9136038186157518,0.559610705596107,True,13.087796211242676
0.03,0,0.25,0.8607723577235772,0.1045751633986928,0.8797136038186157,0.22699386503067484,True,3.333164930343628
0.03,0,0.225,0.8760162601626016,0.2823529411764706,0.894510739856802,0.38440111420612816,True,3.1427478790283203
0.03,0,0.2,0.8780487804878049,0.3023255813953488,0.8949880668257757,0.3888888888888889,True,6.242855072021484
0.03,0,0.175,0.858739837398374,0.07947019867549668,0.8725536992840095,0.1414790996784566,True,14.622359991073608
0.03,0,0.15,0.8617886178861789,0.1168831168831169,0.875417661097852,0.17665615141955837,True,21.2741219997406
0.03,0,0.125,0.8597560975609756,0.09210526315789473,0.8725536992840095,0.1414790996784566,True,27.770097017288208
0.03,0,0.09999999999999998,0.8658536585365854,0.16455696202531647,0.881145584725537,0.24316109422492405,True,26.303590059280396
0.03,0,0.07499999999999998,0.8780487804878049,0.3103448275862069,0.8978520286396181,0.41530054644808745,True,15.529783964157104
0.03,0,0.05,0.8841463414634146,0.4000000000000001,0.9097852028639618,0.5166240409207161,True,16.587959051132202
0.05,0,0.25,0.8851626016260162,0.3468208092485549,0.8806682577565632,0.2378048780487805,True,6.4162070751190186
0.05,0,0.225,0.8861788617886179,0.3563218390804598,0.8806682577565632,0.2378048780487805,True,9.539452075958252
0.05,0,0.2,0.8851626016260162,0.3468208092485549,0.8801909307875895,0.23241590214067276,True,12.537731885910034
0.05,0,0.175,0.8658536585365854,0.12,0.8687350835322196,0.0924092409240924,True,23.38311004638672
0.05,0,0.15,0.8617886178861789,0.06849315068493152,0.8649164677804296,0.04067796610169491,True,37.226659059524536
0.05,0,0.125,0.8800813008130082,0.2891566265060241,0.8758949880668258,0.18238993710691823,True,26.777909994125366
0.05,0,0.09999999999999998,0.8841463414634146,0.3522727272727273,0.881145584725537,0.24316109422492405,True,26.18408989906311
0.05,0,0.07499999999999998,0.8932926829268293,0.4385026737967915,0.8968973747016706,0.4033149171270718,True,15.963868141174316
0.05,0,0.05,0.9004065040650406,0.5504587155963303,0.916945107398568,0.5714285714285715,True,13.080461025238037
0.1,0,0.25,0.8770325203252033,0.25766871165644173,0.894510739856802,0.38095238095238093,True,9.462788820266724
0.1,0,0.225,0.8861788617886179,0.34883720930232553,0.8983293556085918,0.4164383561643835,True,12.22045111656189
0.1,0,0.2,0.8739837398373984,0.21518987341772153,0.8892601431980907,0.32947976878612717,True,18.293813943862915
0.1,0,0.175,0.8638211382113821,0.06944444444444445,0.8696897374701671,0.10491803278688526,True,36.144548177719116
0.1,0,0.15,0.8699186991869918,0.14666666666666667,0.8797136038186157,0.22699386503067484,True,37.20965814590454
0.1,0,0.125,0.8902439024390244,0.39999999999999997,0.9016706443914081,0.446236559139785,True,27.677194118499756
0.1,0,0.09999999999999998,0.899390243902439,0.5437788018433181,0.9212410501193318,0.60431654676259,True,24.44311499595642
0.1,0,0.07499999999999998,0.9146341463414634,0.6666666666666666,0.9427207637231504,0.7435897435897436,True,15.94498586654663
0.1,0,0.05,0.9126016260162602,0.656,0.9470167064439141,0.7653276955602537,True,12.66300892829895
0.2,0,0.25,0.8739837398373984,0.0,0.8534606205250597,0.0,True,6.528437852859497
0.2,0,0.225,0.8739837398373984,0.0,0.8534606205250597,0.0,True,9.349710941314697
0.2,0,0.2,0.8739837398373984,0.0,0.8534606205250597,0.0,True,12.479506969451904
0.2,0,0.175,0.8739837398373984,0.0,0.8534606205250597,0.0,True,17.748070001602173
0.2,0,0.15,0.8739837398373984,0.0,0.8534606205250597,0.0,True,32.95651698112488
0.2,0,0.125,0.8882113821138211,0.21428571428571425,0.8644391408114559,0.1393939393939394,True,27.37825298309326
0.2,0,0.09999999999999998,0.8780487804878049,0.3181818181818182,0.8782816229116945,0.3307086614173228,True,26.381314039230347
0.2,0,0.07499999999999998,0.875,0.42790697674418604,0.9035799522673031,0.5470852017937219,True,17.8590989112854
0.2,0,0.05,0.8810975609756098,0.48908296943231444,0.9140811455847255,0.6153846153846153,True,13.052325010299683
